course_id,course_name,status
6907,"LP: UTERINE ARTERY EMBOLIZATION, ASSISTING",FAIL- No item to select
6908,"LP: VENOGRAM, ASSISTING",FAIL- No item to select
6909,LP: VENOUS PUNCTURE FOR BLOOD GAS ANALYSIS,FAIL- No item to select
6910,"LP: VENOUS PUNCTURE FOR BLOOD GAS ANALYSIS, PEDIATRIC",FAIL- No item to select
6911,"LP: BLADDER MEDICATION INSTILLATION, HOME CARE",FAIL- No item to select
6912,"LP: BLOOD CULTURE SAMPLE COLLECTION, HOME CARE",FAIL- No item to select
6913,"LP: BLOOD GLUCOSE MONITORING, HOME CARE",FAIL- No item to select
6914,"LP: BLOOD PRESSURE MEASUREMENT, HOME CARE",FAIL- No item to select
6915,"LP: BLOOD SPILL MANAGEMENT, HOME CARE",FAIL- No item to select
6916,"LP: BREAST PUMP USE, HOME CARE",FAIL- No item to select
6917,"LP: BREASTFEEDING ASSISTANCE, HOME CARE",FAIL- No item to select
6918,"LP: CANE USE TRAINING, HOME CARE",FAIL- No item to select
6919,"LP: CARDIAC MONITORING, AMBULATORY, HOME CARE",FAIL- No item to select
6920,"LP: CAST ASSESSMENT AND MANAGEMENT, HOME CARE",FAIL- No item to select
6921,"LP: CENTRAL VENOUS ACCESS CATHETER BLOOD SAMPLING, HOME CARE",FAIL- No item to select
6922,"LP: CENTRAL VENOUS ACCESS CATHETER FLUSHING AND LOCKING, HOME CARE",FAIL- No item to select
6923,"LP: CENTRAL VENOUS ACCESS CATHETER NEEDLELESS CONNECTOR CHANGE, HOME CARE",FAIL- No item to select
6924,"LP: CENTRAL VENOUS ACCESS CATHETER REMOVAL, HOME CARE",FAIL- No item to select
6925,"LP: CENTRAL VENOUS ACCESS DEVICE DECLOTTING, HOME CARE",FAIL- No item to select
6926,"LP: CENTRAL VENOUS ACCESS DEVICE DRESSING CHANGE, HOME CARE",FAIL- No item to select
6927,"LP: CENTRAL VENOUS TUNNELED CATHETER BLOOD SAMPLING, HOME CARE",FAIL- No item to select
6928,"LP: CENTRAL VENOUS TUNNELED CATHETER CONTINUOUS INFUSION, HOME CARE",FAIL- No item to select
6929,"LP: CENTRAL VENOUS TUNNELED CATHETER FLUSHING AND LOCKING, HOME CARE",FAIL- No item to select
6930,"LP: CENTRAL VENOUS TUNNELED CATHETER REPAIR, HOME CARE",FAIL- No item to select
6931,"LP: CIMEX LECTULARIUS (BED BUG) INFESTATION MANAGEMENT, HOME CARE",FAIL- No item to select
6932,"LP: CLOSTRIDIOIDES DIFFICILE MANAGEMENT, HOME CARE",FAIL- No item to select
6933,"LP: COLOSTOMY AND ILEOSTOMY CARE, HOME CARE",FAIL- No item to select
6934,"LP: COLOSTOMY IRRIGATION, HOME CARE",FAIL- No item to select
6935,"LP: COMMUNICATION WITH PRACTITIONERS, HOME CARE",FAIL- No item to select
6936,"LP: COMPRESSION FRACTURES, PRECAUTIONS AND CARE, HOME CARE",FAIL- No item to select
6937,"LP: CONSTIPATION MANAGEMENT, HOME CARE",FAIL- No item to select
6938,"LP: CONSTIPATION PALLIATIVE CARE, HOME CARE",FAIL- No item to select
6939,"LP: CONTINUOUS POSITIVE AIRWAY PRESSURE (CPAP) USE, HOME CARE",FAIL- No item to select
6940,"LP: CRUTCHES USE TRAINING, HOME CARE",FAIL- No item to select
6941,"LP: DEHYDRATION PALLIATIVE CARE, HOME CARE",FAIL- No item to select
6942,"LP: DELIRIUM PALLIATIVE CARE, HOME CARE",FAIL- No item to select
6943,"LP: DEMENTIA, IDENTIFYING AND MANAGING PATIENT SAFETY RISKS, HOME CARE",FAIL- No item to select
6944,"LP: DEPRESSION SCREENING, HOME CARE",FAIL- No item to select
6945,"LP: DISINFECTION, PATIENT CARE EQUIPMENT, HOME CARE",FAIL- No item to select
6946,"LP: DRAIN CARE, HOME CARE",FAIL- No item to select
6947,"LP: DRAIN REMOVAL, SURGICAL, HOME CARE",FAIL- No item to select
6948,"LP: DYING PATIENT CARE, HOME CARE",FAIL- No item to select
6949,"LP: DYSPNEA PALLIATIVE CARE, HOME CARE",FAIL- No item to select
6950,"LP: EARDROP INSTILLATION, HOME CARE",FAIL- No item to select
6951,"LP: EDEMA ASSESSMENT, HOME CARE",FAIL- No item to select
6952,"LP: ELASTOMERIC PUMP USE FOR PERIPHERAL NERVE BLOCKADE, HOME CARE",FAIL- No item to select
6953,"LP: ENEMA ADMINISTRATION, HOME CARE",FAIL- No item to select
6954,"LP: ENTERAL DRUG ADMINISTRATION, HOME CARE",FAIL- No item to select
6955,"LP: ENTERAL FEEDING TUBE INSERTION, GASTRIC, HOME CARE",FAIL- No item to select
6956,"LP: ENTERAL FEEDING TUBE MONITORING, GASTRIC, HOME CARE",FAIL- No item to select
6957,"LP: ENTERAL FEEDING TUBE REMOVAL, GASTRIC, HOME CARE",FAIL- No item to select
6958,"LP: ENTERAL TUBE EXIT SITE CARE, GASTROSTOMY AND JEJUNOSTOMY, HOME CARE",FAIL- No item to select
6959,"LP: ENTERAL TUBE FEEDING, DUODENAL AND JEJUNAL, HOME CARE",FAIL- No item to select
6960,"LP: ENTERAL TUBE FEEDING, GASTRIC, HOME CARE",FAIL- No item to select
6961,"LP: EXERCISES, BALANCE, HOME CARE",FAIL- No item to select
6962,"LP: EXERCISES, STRENGTHENING, HOME CARE",FAIL- No item to select
6963,"LP: EXERCISES, STRETCHING, HOME CARE",FAIL- No item to select
6964,"LP: EXTERNAL URINE COLLECTION DEVICE USE, FEMALE, HOME CARE",FAIL- No item to select
6965,"LP: EXTERNAL URINE COLLECTION DEVICE USE, MALE, HOME CARE",FAIL- No item to select
6966,"LP: EYEDROP ADMINISTRATION, HOME CARE",FAIL- No item to select
6967,"LP: FECAL IMPACTION REMOVAL, DIGITAL, HOME CARE",FAIL- No item to select
6968,"LP: FETAL HEART RATE ASSESSMENT, HOME CARE",FAIL- No item to select
6969,"LP: FETAL MOVEMENT COUNTING, HOME CARE",FAIL- No item to select
6970,"LP: FIRE AND BURN PREVENTION, HOME CARE",FAIL- No item to select
6971,"LP: GASTROSTOMY TUBE REPLACEMENT, HOME CARE",FAIL- No item to select
6972,"LP: GESTATIONAL DIABETES PATIENT CARE, HOME CARE",FAIL- No item to select
6973,"LP: HAND HYGIENE, HOME CARE",FAIL- No item to select
6974,"LP: HEALTH COACHING, HOME CARE",FAIL- No item to select
6975,"LP: HEART FAILURE PATIENT CARE, HOME CARE",FAIL- No item to select
6976,"LP: HEIGHT MEASUREMENT, HOME CARE",FAIL- No item to select
6977,"LP: HEMODIALYSIS ACCESS CARE, HOME CARE",FAIL- No item to select
6978,WOLTERS KLUWER 2019 NOVEL CORONAVIRUS: COVID-19,SUCCESS
6979,2020 CLINICAL EDUCATION CLASS REQUEST FORM,SUCCESS
6980,ACR_ELSEVIER MODULE(S) LINK,SUCCESS
6981,ACR_HEPARIN DRIP COURSE,SUCCESS
6982,ACR_INFECTION PREVENTION COURSE,SUCCESS
6983,ACR_IV THERAPY COURSE,SUCCESS
6984,ACR_OXYGEN MANAGEMENT,SUCCESS
6985,ACR_VTE COURSE,SUCCESS
6986,ACR_WOCN COURSE,SUCCESS
6987,ACUTE CARE RESIDENCY 2019- DAY 1_MAKE-UP,SUCCESS
6988,ALERT POST-LECTURE QUESITONS,SUCCESS
6989,BASIC DYSRHYTHMIA INTEPRETATION ATTESTATION 1,SUCCESS
6990,BASIC DYSRHYTHMIA INTEPRETATION ATTESTATION 2,SUCCESS
6991,BASIC DYSRHYTHMIA INTEPRETATION COURSE PHASE_I,SUCCESS
6992,"BASIC DYSRHYTHMIA INTEPRETATION COURSE_ PHASE I- FEBRUARY 5TH, 2021",SUCCESS
6993,BASIC DYSRHYTHMIA INTEPRETATION REFRESHER CLASS REGISTRATION FORM,SUCCESS
6994,BASIC DYSRHYTHMIA INTEPRETATION REFRESHER CLASS REGISTRATION_ FEBRUARY 2021,SUCCESS
6995,"BASIC DYSRHYTHMIA INTEPRETATION REFRESHER CLASS REGISTRATION_ JULY 23, 2021",SUCCESS
6996,"BASIC DYSRHYTHMIA INTEPRETATION REFRESHER CLASS REGISTRATION_ JUNE 23, 2021",SUCCESS
6997,BASIC DYSRHYTHMIA INTEPRETATION REFRESHER CLASS REGISTRATION_ MARCH 2021 (AM),SUCCESS
6998,BASIC DYSRHYTHMIA INTEPRETATION REFRESHER CLASS REGISTRATION_ MARCH 2021 (PM),SUCCESS
6999,BASIC DYSRHYTHMIA INTEPRETATION REFRESHER CLASS REGISTRATION_ MAY 2021,SUCCESS
7000,"BASIC DYSRHYTHMIA INTEPRETATION REFRESHER CLASS REGISTRATION_AUGUST 20, 2021",SUCCESS
7001,"BASIC DYSRHYTHMIA INTEPRETATION REFRESHER CLASS REGISTRATION_DECEMBER 17, 2021",SUCCESS
7002,BASIC DYSRHYTHMIA INTEPRETATION REFRESHER CLASS REGISTRATION_JANUARY 2021,SUCCESS
7003,"BASIC DYSRHYTHMIA INTEPRETATION REFRESHER CLASS REGISTRATION_NOVEMBER 19, 2021",SUCCESS
7004,"BASIC DYSRHYTHMIA INTEPRETATION REFRESHER CLASS REGISTRATION_OCTOBER 27, 2021",SUCCESS
7005,BASIC DYSRHYTHMIA INTEPRETATION REFRESHER WEBINAR_PHASE II,SUCCESS
7006,BASIC DYSRHYTHMIA INTEPRETATION REFRESHER WEBINAR_PHASE II,SUCCESS
7007,BASIC DYSRHYTHMIA INTERPRETATION COURSE ATTESTATION,SUCCESS
7008,"BASIC DYSRHYTHMIA INTERPRETATION COURSE_PHASE I_APRIL 19, 2021",SUCCESS
7009,"BASIC DYSRHYTHMIA INTERPRETATION COURSE_PHASE I_APRIL 5, 2021",SUCCESS
7010,"BASIC DYSRHYTHMIA INTERPRETATION COURSE_PHASE I_AUGUST 16, 2021",SUCCESS
7011,"BASIC DYSRHYTHMIA INTERPRETATION COURSE_PHASE I_AUGUST 2, 2021",SUCCESS
7012,"BASIC DYSRHYTHMIA INTERPRETATION COURSE_PHASE I_AUGUST 31, 2021",SUCCESS
7013,"BASIC DYSRHYTHMIA INTERPRETATION COURSE_PHASE I_AUGUST 31, 2021",SUCCESS
7014,"BASIC DYSRHYTHMIA INTERPRETATION COURSE_PHASE I_FEBRUARY 22, 2021",SUCCESS
7015,"BASIC DYSRHYTHMIA INTERPRETATION COURSE_PHASE I_FEBRUARY 8, 2021",SUCCESS
7016,"BASIC DYSRHYTHMIA INTERPRETATION COURSE_PHASE I_JULY 19, 2021",SUCCESS
7017,"BASIC DYSRHYTHMIA INTERPRETATION COURSE_PHASE I_JULY 5, 2021",SUCCESS
7018,"BASIC DYSRHYTHMIA INTERPRETATION COURSE_PHASE I_JUNE 21, 2021",SUCCESS
7019,"BASIC DYSRHYTHMIA INTERPRETATION COURSE_PHASE I_JUNE 7, 2021",SUCCESS
7020,"BASIC DYSRHYTHMIA INTERPRETATION COURSE_PHASE I_MARCH 22, 2021",SUCCESS
7021,"BASIC DYSRHYTHMIA INTERPRETATION COURSE_PHASE I_MARCH 31, 2021_ED RESIDENCY",SUCCESS
7022,"BASIC DYSRHYTHMIA INTERPRETATION COURSE_PHASE I_MARCH 8, 2021",SUCCESS
7023,"BASIC DYSRHYTHMIA INTERPRETATION COURSE_PHASE I_MAY 10, 2021",SUCCESS
7024,"BASIC DYSRHYTHMIA INTERPRETATION COURSE_PHASE I_MAY 25, 2021",SUCCESS
7025,"BASIC DYSRHYTHMIA INTERPRETATION COURSE_PHASE I_MAY 3, 2021",SUCCESS
7026,"BASIC DYSRHYTHMIA INTERPRETATION COURSE_PHASE I_OCTOBER 11, 2021",SUCCESS
7027,"BASIC DYSRHYTHMIA INTERPRETATION COURSE_PHASE I_OCTOBER 25TH, 2021",SUCCESS
7028,"BASIC DYSRHYTHMIA INTERPRETATION COURSE_PHASE I_SEPTEMBER 13, 2021",SUCCESS
7029,"BASIC DYSRHYTHMIA INTERPRETATION COURSE_PHASE I_SEPTEMBER 27, 2021",SUCCESS
7030,"BASIC DYSRHYTHMIA INTERPRETATION COURSE_PHASE II_FEBRUARY 12, 2021",SUCCESS
7031,"BASIC DYSRHYTHMIA INTERPRETATION COURSE_PHASE II_FEBRUARY 15, 2021",SUCCESS
7032,BLOOD & MARROW TRANSPLANT CERTIFIED NURSE (BMTCN) CERTIFICATION EXAM REVIEW SEMINAR_07.29.21 & 07.30.21_LIVE VIRTUAL EVENT,SUCCESS
7033,BLOOD & MARROW TRANSPLANT NURSE CERTIFICATION REVIEW COURSE (DAY I)_03.16.21_ONLINE,SUCCESS
7034,BLOOD & MARROW TRANSPLANT NURSE CERTIFICATION REVIEW COURSE (DAY II)_03.17.21_ONLINE,SUCCESS
7035,BLOOD & MARROW TRANSPLANT NURSE CERTIFICATION REVIEW COURSE 3.16 & 17.21_ONLINE,SUCCESS
7036,BMT PATIENTS IN THE ICU: MEDICATION REVIEW POST-LECTURE QUESTIONS,SUCCESS
7037,CARDIAC-VASCULAR NURSING CERTIFICATION EXAM REVIEW-E-LEARNING & SUCCESS PAYS_ONLINE_01.21.21 UNTIL 09.01.21,SUCCESS
7038,CARDIOLOGY SPECIALITY TRAINING- DAY II,SUCCESS
7039,CARDIOLOGY SPECIALTY PRE-ASSESSMENT,SUCCESS
7040,CARDIOLOGY SPECIALTY TRAINING - PROGRAM EVALUATION,SUCCESS
7041,CARDIOLOGY SPECIALTY TRAINING _FALL 2019_12.6.19,SUCCESS
7042,CARDIOLOGY SPECIALTY TRAINING_WEEK ONE,SUCCESS
7043,CARDIOLOGY SPECIALTY TRAINING_WEEK ONE,SUCCESS
7044,CARDIOLOGY SPECIALTY TRAINING_WEEK THREE,SUCCESS
7045,CARDIOLOGY SPECIALTY TRAINING_WEEK THREE,SUCCESS
7046,CARDIOLOGY SPECIALTY TRAINING_WEEK TWO,SUCCESS
7047,CARDIOLOGY SPECIALTY TRAINING_WEEK TWO,SUCCESS
7048,CARDIOLOGY SPECIALTY TRAINING-PRE-ASSESSMENT,SUCCESS
7049,CEN NURSING CERTIFICATION REVIEW COURSE/EXAM REGISTRATION & AGREEMENT,SUCCESS
7050,"CERTIFIED BREASTFEEDING COUNSELOR (CBC) CERTIFICATION EXAM REVIEW SEMINAR & TEST_FEBRUARY 3- 5, 2021",SUCCESS
7051,"CERTIFIED BREASTFEEDING COUNSELOR (CBC) CERTIFICATION EXAM REVIEW SEMINAR & TEST_FEBRUARY 3- 5, 2021",SUCCESS
7052,"CERTIFIED BREASTFEEDING COUNSELOR (CBC) CERTIFICATION EXAM REVIEW SEMINAR & TEST_FEBRUARY 3- 5, 2021",SUCCESS
7053,"CERTIFIED BREASTFEEDING COUNSELOR (CBC) CERTIFICATION EXAM REVIEW SEMINAR & TEST_JANUARY 13 -15, 2021",SUCCESS
7054,"CERTIFIED BREASTFEEDING COUNSELOR (CBC) CERTIFICATION EXAM REVIEW SEMINAR & TEST_JANUARY 13 -15, 2021",SUCCESS
7055,"CERTIFIED BREASTFEEDING COUNSELOR (CBC) CERTIFICATION EXAM REVIEW SEMINAR & TEST_JANUARY 13 -15, 2021",SUCCESS
7056,"CERTIFIED BREASTFEEDING COUNSELOR (CBC) CERTIFICATION EXAM REVIEW SEMINAR & TEST_MARCH 3- 5, 2021",SUCCESS
7057,"CERTIFIED BREASTFEEDING COUNSELOR (CBC) CERTIFICATION EXAM REVIEW SEMINAR & TEST_MARCH 3- 5, 2021",SUCCESS
7058,"CERTIFIED BREASTFEEDING COUNSELOR (CBC) CERTIFICATION EXAM REVIEW SEMINAR & TEST_MARCH 3- 5, 2021",SUCCESS
7059,"CERTIFIED BREASTFEEDING COUNSELOR (CBC) CERTIFICATION EXAM REVIEW SEMINAR & TEST_MARCH 3- 5, 2021",SUCCESS
7060,"CERTIFIED BREASTFEEDING COUNSELOR (CBC) CERTIFICATION REVIEW COURSE/EXAM_APRIL 8, 9, & 12, 2021",SUCCESS
7061,"CERTIFIED BREASTFEEDING COUNSELOR (CBC) CERTIFICATION REVIEW COURSE/EXAM_AUGUST 17, 18, & 19, 2021",SUCCESS
7062,"CERTIFIED BREASTFEEDING COUNSELOR (CBC) CERTIFICATION REVIEW COURSE/EXAM_JULY 13, 14, & 15, 2021",SUCCESS
7063,"CERTIFIED BREASTFEEDING COUNSELOR (CBC) CERTIFICATION REVIEW COURSE/EXAM_MAY 4, 5, & 6, 2021",SUCCESS
7064,"CERTIFIED BREASTFEEDING COUNSELOR (CBC) CERTIFICATION REVIEW COURSE/EXAM_SEPTEMBER 21, 22, & 23, 2021",SUCCESS
7065,CERTIFIED EMERGENCY NURSE CERTIFICATION EXAM REVIEW (ELSEVIER E-LEARNING MODULES & BCEN VOUCHER)-2021,SUCCESS
7066,CERTIFIED OPERATING ROOM NURSE CERTIFICATION EXAM REVIEW COURSE_09.18.21 & 09.19.21_LIVE VIRTUAL EVENT,SUCCESS
7067,CERTIFIED PERIANESTHESIA NURSE (CPAN/CAPA) CERTIFICATION REVIEW COURSE_08.21.21 & 08.22.21_LIVE VIRTUAL EVENT,SUCCESS
7068,CERTIFIED PERIANESTHESIA NURSE (CPAN/CAPA) CERTIFICATION REVIEW COURSE_08.21.21 & 08.22.21_LIVE VIRTUAL EVENT,SUCCESS
7069,CERTIFIED PERIANESTHESIA NURSE (CPAN/CAPA) CERTIFICATION REVIEW COURSE_09.11.21 & 09.12.21_LIVE VIRTUAL EVENT,SUCCESS
7070,CERTIFIED PERIANESTHESIA NURSE (CPAN/CAPA) CERTIFICATION REVIEW COURSE_09.11.21 & 09.12.21_LIVE VIRTUAL EVENT,SUCCESS
7071,COPING WITH COVID-19: TRAUMA-INFORMED CARE,SUCCESS
7072,COPING WITH COVID-19: TRAUMA-INFORMED CARE,SUCCESS
7073,COVID-19 POST-ASSESSMENT,SUCCESS
7074,CRITICAL CARE REGISTERED NURSE CERTIFICATION EXAM REVIEW (VIA AACN MODULES & VOUCHER) - 2021,SUCCESS
7075,CRITICAL CARE REGISTERED NURSE CERTIFICATION EXAM REVIEW (VIA AACN MODULES & VOUCHER) - 2021,SUCCESS
7076,FALLSTEST,SUCCESS
7077,FUNDAMENTALS OF 12 LEAD EKG INTERPRETATION_ATLANTA_01.21.21,SUCCESS
7078,FUNDAMENTALS OF 12 LEAD EKG INTERPRETATION_ATLANTA_01.21.21,SUCCESS
7079,FUNDAMENTALS OF 12 LEAD EKG INTERPRETATION_ATLANTA_04.08.21,SUCCESS
7080,FUNDAMENTALS OF 12 LEAD EKG INTERPRETATION_ATLANTA_07.08.21,SUCCESS
7081,FUNDAMENTALS OF 12 LEAD EKG INTERPRETATION_ATLANTA_10.21.21,SUCCESS
7082,FUNDAMENTALS OF 12 LEAD EKG INTERPRETATION_CHEROKEE_02.04.21,SUCCESS
7083,FUNDAMENTALS OF 12 LEAD EKG INTERPRETATION_CHEROKEE_02.04.21,SUCCESS
7084,FUNDAMENTALS OF 12 LEAD EKG INTERPRETATION_CHEROKEE_05.18.21,SUCCESS
7085,FUNDAMENTALS OF 12 LEAD EKG INTERPRETATION_CHEROKEE_08.19.21,SUCCESS
7086,FUNDAMENTALS OF 12 LEAD EKG INTERPRETATION_CHEROKEE_11.04.21,SUCCESS
7087,FUNDAMENTALS OF 12 LEAD EKG INTERPRETATION_FORSYTH_03.29.21,SUCCESS
7088,FUNDAMENTALS OF 12 LEAD EKG INTERPRETATION_FORSYTH_06.17.21,SUCCESS
7089,FUNDAMENTALS OF 12 LEAD EKG INTERPRETATION_FORSYTH_09.16.21,SUCCESS
7090,FUNDAMENTALS OF 12 LEAD EKG INTERPRETATION_FORSYTH_12.06.21,SUCCESS
7091,"GERONTOLOGICAL NURSING (GRN) CERTIFICATION EXAM REVIEW (VIA GRN CLASSES & SUCCESS PAYS)_ APRIL 24, 2021",SUCCESS
7092,"GERONTOLOGICAL NURSING (GRN) CERTIFICATION EXAM REVIEW (VIA GRN CLASSES & SUCCESS PAYS)_ FEBRUARY 28, 2021",SUCCESS
7093,"GERONTOLOGICAL NURSING (GRN) CERTIFICATION EXAM REVIEW (VIA GRN CLASSES & SUCCESS PAYS)_ JANUARY 31, 2021",SUCCESS
7094,"GERONTOLOGICAL NURSING (GRN) CERTIFICATION EXAM REVIEW (VIA GRN CLASSES & SUCCESS PAYS)_ MARCH 27, 2021",SUCCESS
7095,"GERONTOLOGICAL NURSING (GRN) CERTIFICATION EXAM REVIEW (VIA GRN CLASSES & SUCCESS PAYS)_ MAY 29, 2021",SUCCESS
7096,"GERONTOLOGICAL NURSING (GRN) CERTIFICATION EXAM REVIEW (VIA GRN CLASSES & SUCCESS PAYS)_JUNE 26, 2021",SUCCESS
7097,GWINNETT ONLY- COVID EDUCATION HANDOUT,SUCCESS
