course_id,course_code,docebo_code,course_name,test_id,test_name,question_title,type,answer_title,is_correct,score_if_correct,status,message,updated
1029,ILT-0000-3769,Elearning-0000-172,CHANGE MANAGEMENT & TECHNOLOGY (PR2371),n13475,CHANGE MANAGEMENT & TECHNOLOGY (PR2371)- n13475,The U.S. Food and Drug Administration Class II chemical indicator that is run daily in dynamic air removal sterilizers is called a,choice,a.	Process challenge device,False,0,SUCCESS: 200,"New Question with ID 30 has been created (Test ID 4). New Answer with ID 81 has been created (Test ID 4, Question ID 30).",True
1029,ILT-0000-3769,Elearning-0000-172,CHANGE MANAGEMENT & TECHNOLOGY (PR2371),n13475,CHANGE MANAGEMENT & TECHNOLOGY (PR2371)- n13475,The U.S. Food and Drug Administration Class II chemical indicator that is run daily in dynamic air removal sterilizers is called a,choice,b.	External chemical indicator,False,0,SUCCESS: 200,"New Answer with ID 82 has been created (Test ID 4, Question ID 30).",True
1029,ILT-0000-3769,Elearning-0000-172,CHANGE MANAGEMENT & TECHNOLOGY (PR2371),n13475,CHANGE MANAGEMENT & TECHNOLOGY (PR2371)- n13475,The U.S. Food and Drug Administration Class II chemical indicator that is run daily in dynamic air removal sterilizers is called a,choice,c.	Biological indicator,False,0,SUCCESS: 200,"New Answer with ID 83 has been created (Test ID 4, Question ID 30).",True
1029,ILT-0000-3769,Elearning-0000-172,CHANGE MANAGEMENT & TECHNOLOGY (PR2371),n13475,CHANGE MANAGEMENT & TECHNOLOGY (PR2371)- n13475,The U.S. Food and Drug Administration Class II chemical indicator that is run daily in dynamic air removal sterilizers is called a,choice,d.	Bowie-Dick test,True,100,SUCCESS: 200,"New Answer with ID 84 has been created (Test ID 4, Question ID 30).",True
1029,ILT-0000-3769,Elearning-0000-172,CHANGE MANAGEMENT & TECHNOLOGY (PR2371),n13475,CHANGE MANAGEMENT & TECHNOLOGY (PR2371)- n13475,One type of formal monitoring is monitoring the department temperature and humidity levels,choice,TRUE,True,100,SUCCESS: 200,"New Question with ID 31 has been created (Test ID 4). New Answer with ID 85 has been created (Test ID 4, Question ID 31).",True
1029,ILT-0000-3769,Elearning-0000-172,CHANGE MANAGEMENT & TECHNOLOGY (PR2371),n13475,CHANGE MANAGEMENT & TECHNOLOGY (PR2371)- n13475,One type of formal monitoring is monitoring the department temperature and humidity levels,choice,FALSE,False,0,SUCCESS: 200,"New Answer with ID 86 has been created (Test ID 4, Question ID 31).",True
1029,ILT-0000-3769,Elearning-0000-172,CHANGE MANAGEMENT & TECHNOLOGY (PR2371),n13475,CHANGE MANAGEMENT & TECHNOLOGY (PR2371)- n13475,A physical monitor on a washer-disinfector is the,choice,a.	Thermostatic valve,False,0,SUCCESS: 200,"New Question with ID 32 has been created (Test ID 4). New Answer with ID 87 has been created (Test ID 4, Question ID 32).",True
1029,ILT-0000-3769,Elearning-0000-172,CHANGE MANAGEMENT & TECHNOLOGY (PR2371),n13475,CHANGE MANAGEMENT & TECHNOLOGY (PR2371)- n13475,A physical monitor on a washer-disinfector is the,choice,b.	Printout,True,100,SUCCESS: 200,"New Answer with ID 88 has been created (Test ID 4, Question ID 32).",True
1029,ILT-0000-3769,Elearning-0000-172,CHANGE MANAGEMENT & TECHNOLOGY (PR2371),n13475,CHANGE MANAGEMENT & TECHNOLOGY (PR2371)- n13475,A physical monitor on a washer-disinfector is the,choice,c.	Biological test,False,0,SUCCESS: 200,"New Answer with ID 89 has been created (Test ID 4, Question ID 32).",True
1029,ILT-0000-3769,Elearning-0000-172,CHANGE MANAGEMENT & TECHNOLOGY (PR2371),n13475,CHANGE MANAGEMENT & TECHNOLOGY (PR2371)- n13475,A physical monitor on a washer-disinfector is the,choice,d.	All the above,False,0,SUCCESS: 200,"New Answer with ID 90 has been created (Test ID 4, Question ID 32).",True
1029,ILT-0000-3769,Elearning-0000-172,CHANGE MANAGEMENT & TECHNOLOGY (PR2371),n13475,CHANGE MANAGEMENT & TECHNOLOGY (PR2371)- n13475,Cart washer screens should be cleaned at least,choice,a.	Daily,True,100,SUCCESS: 200,"New Question with ID 33 has been created (Test ID 4). New Answer with ID 91 has been created (Test ID 4, Question ID 33).",True
1029,ILT-0000-3769,Elearning-0000-172,CHANGE MANAGEMENT & TECHNOLOGY (PR2371),n13475,CHANGE MANAGEMENT & TECHNOLOGY (PR2371)- n13475,Cart washer screens should be cleaned at least,choice,b.	During each shift,False,0,SUCCESS: 200,"New Answer with ID 92 has been created (Test ID 4, Question ID 33).",True
1029,ILT-0000-3769,Elearning-0000-172,CHANGE MANAGEMENT & TECHNOLOGY (PR2371),n13475,CHANGE MANAGEMENT & TECHNOLOGY (PR2371)- n13475,Cart washer screens should be cleaned at least,choice,"c.	Weekly, preferably daily",False,0,SUCCESS: 200,"New Answer with ID 93 has been created (Test ID 4, Question ID 33).",True
1029,ILT-0000-3769,Elearning-0000-172,CHANGE MANAGEMENT & TECHNOLOGY (PR2371),n13475,CHANGE MANAGEMENT & TECHNOLOGY (PR2371)- n13475,Cart washer screens should be cleaned at least,choice,d.	Monthly,False,0,SUCCESS: 200,"New Answer with ID 94 has been created (Test ID 4, Question ID 33).",True
1029,ILT-0000-3769,Elearning-0000-172,CHANGE MANAGEMENT & TECHNOLOGY (PR2371),n13475,CHANGE MANAGEMENT & TECHNOLOGY (PR2371)- n13475,A biological indicator is called positive when,choice,a.	The incubation process is complete,False,0,SUCCESS: 200,"New Question with ID 34 has been created (Test ID 4). New Answer with ID 95 has been created (Test ID 4, Question ID 34).",True
1029,ILT-0000-3769,Elearning-0000-172,CHANGE MANAGEMENT & TECHNOLOGY (PR2371),n13475,CHANGE MANAGEMENT & TECHNOLOGY (PR2371)- n13475,A biological indicator is called positive when,choice,b.	There is no growth in the ampule after incubation,False,0,SUCCESS: 200,"New Answer with ID 96 has been created (Test ID 4, Question ID 34).",True
1029,ILT-0000-3769,Elearning-0000-172,CHANGE MANAGEMENT & TECHNOLOGY (PR2371),n13475,CHANGE MANAGEMENT & TECHNOLOGY (PR2371)- n13475,A biological indicator is called positive when,choice,c.	There is growth in the ampule after incubation,True,100,SUCCESS: 200,"New Answer with ID 97 has been created (Test ID 4, Question ID 34).",True
1029,ILT-0000-3769,Elearning-0000-172,CHANGE MANAGEMENT & TECHNOLOGY (PR2371),n13475,CHANGE MANAGEMENT & TECHNOLOGY (PR2371)- n13475,A biological indicator is called positive when,choice,d.	Prior to sterilization,False,0,SUCCESS: 200,"New Answer with ID 98 has been created (Test ID 4, Question ID 34).",True
1040,ILT-0000-3837,Elearning-0000-173,CHEROKEE 2020 FCC NEWT,n13469,CHEROKEE 2020 FCC NEWT- n13469,The relative humidity of the Central Service sterile storage areas should be,choice,a.	Less than 70%,True,100,SUCCESS: 200,"New Test with ID 5 has been created. New Question with ID 35 has been created (Test ID 5). New Answer with ID 99 has been created (Test ID 5, Question ID 35).",True
1040,ILT-0000-3837,Elearning-0000-173,CHEROKEE 2020 FCC NEWT,n13469,CHEROKEE 2020 FCC NEWT- n13469,The relative humidity of the Central Service sterile storage areas should be,choice,b.	Less than 60%,False,0,SUCCESS: 200,"New Answer with ID 100 has been created (Test ID 5, Question ID 35).",True
1040,ILT-0000-3837,Elearning-0000-173,CHEROKEE 2020 FCC NEWT,n13469,CHEROKEE 2020 FCC NEWT- n13469,The relative humidity of the Central Service sterile storage areas should be,choice,c.	Less than 50%,False,0,SUCCESS: 200,"New Answer with ID 101 has been created (Test ID 5, Question ID 35).",True
1040,ILT-0000-3837,Elearning-0000-173,CHEROKEE 2020 FCC NEWT,n13469,CHEROKEE 2020 FCC NEWT- n13469,The relative humidity of the Central Service sterile storage areas should be,choice,d.	Less than 35%,False,0,SUCCESS: 200,"New Answer with ID 102 has been created (Test ID 5, Question ID 35).",True
1040,ILT-0000-3837,Elearning-0000-173,CHEROKEE 2020 FCC NEWT,n13469,CHEROKEE 2020 FCC NEWT- n13469,Temperatures in a sterile storage area should be 64┬░ to 75┬░F.,choice,TRUE,False,0,SUCCESS: 200,"New Question with ID 36 has been created (Test ID 5). New Answer with ID 103 has been created (Test ID 5, Question ID 36).",True
1040,ILT-0000-3837,Elearning-0000-173,CHEROKEE 2020 FCC NEWT,n13469,CHEROKEE 2020 FCC NEWT- n13469,Temperatures in a sterile storage area should be 64┬░ to 75┬░F.,choice,FALSE,True,100,SUCCESS: 200,"New Answer with ID 104 has been created (Test ID 5, Question ID 36).",True
1040,ILT-0000-3837,Elearning-0000-173,CHEROKEE 2020 FCC NEWT,n13469,CHEROKEE 2020 FCC NEWT- n13469,"Because of event-related shelf-life, stock rotation is no longer necessary.",choice,TRUE,False,0,SUCCESS: 200,"New Question with ID 37 has been created (Test ID 5). New Answer with ID 105 has been created (Test ID 5, Question ID 37).",True
1040,ILT-0000-3837,Elearning-0000-173,CHEROKEE 2020 FCC NEWT,n13469,CHEROKEE 2020 FCC NEWT- n13469,"Because of event-related shelf-life, stock rotation is no longer necessary.",choice,FALSE,True,100,SUCCESS: 200,"New Answer with ID 106 has been created (Test ID 5, Question ID 37).",True
1040,ILT-0000-3837,Elearning-0000-173,CHEROKEE 2020 FCC NEWT,n13469,CHEROKEE 2020 FCC NEWT- n13469,The sterile storage process starts,choice,a.	When items are received in the decontamination area,False,0,SUCCESS: 200,"New Question with ID 38 has been created (Test ID 5). New Answer with ID 107 has been created (Test ID 5, Question ID 38).",True
1040,ILT-0000-3837,Elearning-0000-173,CHEROKEE 2020 FCC NEWT,n13469,CHEROKEE 2020 FCC NEWT- n13469,The sterile storage process starts,choice,b.	After items are sterilized and cooled,False,0,SUCCESS: 200,"New Answer with ID 108 has been created (Test ID 5, Question ID 38).",True
1040,ILT-0000-3837,Elearning-0000-173,CHEROKEE 2020 FCC NEWT,n13469,CHEROKEE 2020 FCC NEWT- n13469,The sterile storage process starts,choice,c.	When the sterilizer door is opened,True,100,SUCCESS: 200,"New Answer with ID 109 has been created (Test ID 5, Question ID 38).",True
1040,ILT-0000-3837,Elearning-0000-173,CHEROKEE 2020 FCC NEWT,n13469,CHEROKEE 2020 FCC NEWT- n13469,The sterile storage process starts,choice,d.	When items are placed into the sterilizer,False,0,SUCCESS: 200,"New Answer with ID 110 has been created (Test ID 5, Question ID 38).",True
1040,ILT-0000-3837,Elearning-0000-173,CHEROKEE 2020 FCC NEWT,n13469,CHEROKEE 2020 FCC NEWT- n13469,Sterile storage areas should,choice,a.	Have positive airflow and at least 10 air exchanges per hour,False,0,SUCCESS: 200,"New Question with ID 39 has been created (Test ID 5). New Answer with ID 111 has been created (Test ID 5, Question ID 39).",True
1040,ILT-0000-3837,Elearning-0000-173,CHEROKEE 2020 FCC NEWT,n13469,CHEROKEE 2020 FCC NEWT- n13469,Sterile storage areas should,choice,b.	Have positive airflow and at least four air exchanges per hour,True,100,SUCCESS: 200,"New Answer with ID 112 has been created (Test ID 5, Question ID 39).",True
1040,ILT-0000-3837,Elearning-0000-173,CHEROKEE 2020 FCC NEWT,n13469,CHEROKEE 2020 FCC NEWT- n13469,Sterile storage areas should,choice,c.	Have negative airflow and at least 10 air exchanges per hour,False,0,SUCCESS: 200,"New Answer with ID 113 has been created (Test ID 5, Question ID 39).",True
1040,ILT-0000-3837,Elearning-0000-173,CHEROKEE 2020 FCC NEWT,n13469,CHEROKEE 2020 FCC NEWT- n13469,Sterile storage areas should,choice,d.	Have negative airflow and at least four air exchanges per hour,False,0,SUCCESS: 200,"New Answer with ID 114 has been created (Test ID 5, Question ID 39).",True
1040,ILT-0000-3837,Elearning-0000-173,CHEROKEE 2020 FCC NEWT,n13469,CHEROKEE 2020 FCC NEWT- n13469,Temperature and humidity levels in the sterile storage area should be checked and recorded at least weekly,choice,TRUE,False,0,SUCCESS: 200,"New Question with ID 40 has been created (Test ID 5). New Answer with ID 115 has been created (Test ID 5, Question ID 40).",True
1040,ILT-0000-3837,Elearning-0000-173,CHEROKEE 2020 FCC NEWT,n13469,CHEROKEE 2020 FCC NEWT- n13469,Temperature and humidity levels in the sterile storage area should be checked and recorded at least weekly,choice,FALSE,True,100,SUCCESS: 200,"New Answer with ID 116 has been created (Test ID 5, Question ID 40).",True
1040,ILT-0000-3837,Elearning-0000-173,CHEROKEE 2020 FCC NEWT,n13469,CHEROKEE 2020 FCC NEWT- n13469,The shelving system of choice for the sterile storage area is,choice,a.	Closed,True,100,SUCCESS: 200,"New Question with ID 41 has been created (Test ID 5). New Answer with ID 117 has been created (Test ID 5, Question ID 41).",True
1040,ILT-0000-3837,Elearning-0000-173,CHEROKEE 2020 FCC NEWT,n13469,CHEROKEE 2020 FCC NEWT- n13469,The shelving system of choice for the sterile storage area is,choice,b.	Semi closed,False,0,SUCCESS: 200,"New Answer with ID 118 has been created (Test ID 5, Question ID 41).",True
1040,ILT-0000-3837,Elearning-0000-173,CHEROKEE 2020 FCC NEWT,n13469,CHEROKEE 2020 FCC NEWT- n13469,The shelving system of choice for the sterile storage area is,choice,c.	Open,False,0,SUCCESS: 200,"New Answer with ID 119 has been created (Test ID 5, Question ID 41).",True
1040,ILT-0000-3837,Elearning-0000-173,CHEROKEE 2020 FCC NEWT,n13469,CHEROKEE 2020 FCC NEWT- n13469,The shelving system of choice for the sterile storage area is,choice,d.	Tracked,False,0,SUCCESS: 200,"New Answer with ID 120 has been created (Test ID 5, Question ID 41).",True
1040,ILT-0000-3837,Elearning-0000-173,CHEROKEE 2020 FCC NEWT,n13469,CHEROKEE 2020 FCC NEWT- n13469,Trays which overhang shelving,choice,a.	Can become contaminated,True,100,SUCCESS: 200,"New Question with ID 42 has been created (Test ID 5). New Answer with ID 121 has been created (Test ID 5, Question ID 42).",True
1040,ILT-0000-3837,Elearning-0000-173,CHEROKEE 2020 FCC NEWT,n13469,CHEROKEE 2020 FCC NEWT- n13469,Trays which overhang shelving,choice,"b.	Are ok for rigid containers, but not for flat wrapped trays",False,0,SUCCESS: 200,"New Answer with ID 122 has been created (Test ID 5, Question ID 42).",True
1040,ILT-0000-3837,Elearning-0000-173,CHEROKEE 2020 FCC NEWT,n13469,CHEROKEE 2020 FCC NEWT- n13469,Trays which overhang shelving,choice,c.	Is the appropriate way to store trays as it allows for the use of proper body mechanics when lifting heavy trays,False,0,SUCCESS: 200,"New Answer with ID 123 has been created (Test ID 5, Question ID 42).",True
1040,ILT-0000-3837,Elearning-0000-173,CHEROKEE 2020 FCC NEWT,n13469,CHEROKEE 2020 FCC NEWT- n13469,Trays which overhang shelving,choice,d.	None of the above,False,0,SUCCESS: 200,"New Answer with ID 124 has been created (Test ID 5, Question ID 42).",True
1040,ILT-0000-3837,Elearning-0000-173,CHEROKEE 2020 FCC NEWT,n13469,CHEROKEE 2020 FCC NEWT- n13469,The type of shelving that leaves packaging the most vulnerable is,choice,a.	Open,True,100,SUCCESS: 200,"New Question with ID 43 has been created (Test ID 5). New Answer with ID 125 has been created (Test ID 5, Question ID 43).",True
1040,ILT-0000-3837,Elearning-0000-173,CHEROKEE 2020 FCC NEWT,n13469,CHEROKEE 2020 FCC NEWT- n13469,The type of shelving that leaves packaging the most vulnerable is,choice,b.	Closed,False,0,SUCCESS: 200,"New Answer with ID 126 has been created (Test ID 5, Question ID 43).",True
1040,ILT-0000-3837,Elearning-0000-173,CHEROKEE 2020 FCC NEWT,n13469,CHEROKEE 2020 FCC NEWT- n13469,The type of shelving that leaves packaging the most vulnerable is,choice,c.	Semi closed,False,0,SUCCESS: 200,"New Answer with ID 127 has been created (Test ID 5, Question ID 43).",True
