nl_course_id,docebo_id,docebo_code,Test_ID,Ques_ID,sequence,question_text,QuesAns_ID,answer_sequence,answer_text,correct
18629,2030,Questions-0000-152,n12766,n56063,3,Which of the following is NOT a requirement of the Occupational Safety and Health Administration Bloodborne Pathogen Standard?,n185491,3,"d.	Use engineering controls to prevent biohazard exposures",0
18629,2030,Questions-0000-152,n12766,n56064,0,The only way to interrupt the transmission of a causative agent is to,n185492,0,"a.	sterilize the item",0
18629,2030,Questions-0000-152,n12766,n56064,1,The only way to interrupt the transmission of a causative agent is to,n185493,1,"b.	wear appropriate personal protective equipment",0
18629,2030,Questions-0000-152,n12766,n56064,2,The only way to interrupt the transmission of a causative agent is to,n185494,2,"c.	eliminate it",1
18629,2030,Questions-0000-152,n12766,n56064,3,The only way to interrupt the transmission of a causative agent is to,n185495,3,"d.	involve the Occupational Safety and Health Administration",0
18629,2030,Questions-0000-152,n12766,n56065,0,Departmental dress codes applies to,n185496,0,"a.	everyone entering the Central Service department",1
18629,2030,Questions-0000-152,n12766,n56065,1,Departmental dress codes applies to,n185497,1,"b.	only hospital employees",0
18629,2030,Questions-0000-152,n12766,n56065,2,Departmental dress codes applies to,n185498,2,"c.	only persons who will be spending more than 10 minutes in Central Service work area",0
18629,2030,Questions-0000-152,n12766,n56065,3,Departmental dress codes applies to,n185499,3,"d.	only visitors such as sales reps, maintenance personnel, etc.",0
18629,2030,Questions-0000-152,n12766,n56066,0,Inanimate objects that can transmit bacteria are called,n185500,0,"a.	transmission devices",0
18629,2030,Questions-0000-152,n12766,n56066,1,Inanimate objects that can transmit bacteria are called,n185501,1,"b.	fomites",1
18629,2030,Questions-0000-152,n12766,n56066,2,Inanimate objects that can transmit bacteria are called,n185502,2,"c.	carriers",0
18629,2030,Questions-0000-152,n12766,n56066,3,Inanimate objects that can transmit bacteria are called,n185503,3,"d.	framiseals",0
18629,2030,Questions-0000-152,n12766,n56067,0,Floors in the Central Service department should be,n185504,0,"a.	wet-mopped daily",1
18629,2030,Questions-0000-152,n12766,n56067,1,Floors in the Central Service department should be,n185505,1,"b.	wet-mopped weekly",0
18629,2030,Questions-0000-152,n12766,n56067,2,Floors in the Central Service department should be,n185506,2,"c.	swept daily and wet-mopped weekly",0
18629,2030,Questions-0000-152,n12766,n56067,3,Floors in the Central Service department should be,n185507,3,"d.	swept daily",0
18629,2030,Questions-0000-152,n12766,n56068,0,The absence of microorganisms that cause disease is called,n185508,0,"a.	infection prevention",0
18629,2030,Questions-0000-152,n12766,n56068,1,The absence of microorganisms that cause disease is called,n185509,1,"b.	infection control",0
18629,2030,Questions-0000-152,n12766,n56068,2,The absence of microorganisms that cause disease is called,n185510,2,"c.	asepsis",1
18629,2030,Questions-0000-152,n12766,n56068,3,The absence of microorganisms that cause disease is called,n185511,3,"d.	HIA control",0
18629,2030,Questions-0000-152,n12766,n56069,0,"Know what is dirty, know what is clean, know what is sterile; keeping the three conditions separate and remedying contamination immediately are known as",n185512,0,"a.	the principles of asepsis",1
18629,2030,Questions-0000-152,n12766,n56069,1,"Know what is dirty, know what is clean, know what is sterile; keeping the three conditions separate and remedying contamination immediately are known as",n185513,1,"b.	the basics of the Bloodborne Pathogen Standard",0
18629,2030,Questions-0000-152,n12766,n56069,2,"Know what is dirty, know what is clean, know what is sterile; keeping the three conditions separate and remedying contamination immediately are known as",n185514,2,"c.	the principles of infection prevention and control",0
18629,2030,Questions-0000-152,n12766,n56069,3,"Know what is dirty, know what is clean, know what is sterile; keeping the three conditions separate and remedying contamination immediately are known as",n185515,3,"d.	the basics of environmental control",0
18629,2030,Questions-0000-152,n12766,n56070,0,What color should biohazard labels/signs be?,n185516,0,"a.	Red/orange",1
18629,2030,Questions-0000-152,n12766,n56070,1,What color should biohazard labels/signs be?,n185517,1,"b.	Orange/yellow",0
18629,2030,Questions-0000-152,n12766,n56070,2,What color should biohazard labels/signs be?,n185518,2,"c.	Orange/blue",0
18629,2030,Questions-0000-152,n12766,n56070,3,What color should biohazard labels/signs be?,n185519,3,"d.	Green/black",0
18629,2030,Questions-0000-152,n12766,n56071,0,The decontamination area of the Central Service department should have,n185520,0,"a.	negative air flow",1
18629,2030,Questions-0000-152,n12766,n56071,1,The decontamination area of the Central Service department should have,n185521,1,"b.	positive air flow",0
18629,2030,Questions-0000-152,n12766,n56071,2,The decontamination area of the Central Service department should have,n185522,2,"c.	filtered air flow",0
18629,2030,Questions-0000-152,n12766,n56071,3,The decontamination area of the Central Service department should have,n185523,3,"d.	no air exchanges because it is biohazard area",0
18629,2030,Questions-0000-152,n12766,n56072,0,Which of these traffic control/dress code requirements applies to the clean assembly area of Central Service?,n185524,0,"a.	Biohazard",0
18629,2030,Questions-0000-152,n12766,n56072,1,Which of these traffic control/dress code requirements applies to the clean assembly area of Central Service?,n185525,1,"b.	Unrestricted",0
18629,2030,Questions-0000-152,n12766,n56072,2,Which of these traffic control/dress code requirements applies to the clean assembly area of Central Service?,n185526,2,"c.	Semi restricted",1
18629,2030,Questions-0000-152,n12766,n56072,3,Which of these traffic control/dress code requirements applies to the clean assembly area of Central Service?,n185527,3,"d.	Restricted",0
18629,2030,Questions-0000-152,n12766,n56073,0,Chapter 7:  Decontamination:  Point-of-Use Preparation and Transport<br>  Items that have been used in patient care should be considered contaminated.,n185528,0,TRUE,1
18629,2030,Questions-0000-152,n12766,n56073,1,Chapter 7:  Decontamination:  Point-of-Use Preparation and Transport<br>  Items that have been used in patient care should be considered contaminated.,n185529,1,FALSE,0
18629,2030,Questions-0000-152,n12766,n56074,0,"If soiled items are held in user units before pick up for processing, they must be kept at the patient's bedside until Central Service collects them.",n185530,0,TRUE,0
18629,2030,Questions-0000-152,n12766,n56074,1,"If soiled items are held in user units before pick up for processing, they must be kept at the patient's bedside until Central Service collects them.",n185531,1,FALSE,1
18629,2030,Questions-0000-152,n12766,n56075,0,"To facilitate cleaning, soil on used instruments should be allowed to dry.",n185532,0,TRUE,0
18629,2030,Questions-0000-152,n12766,n56075,1,"To facilitate cleaning, soil on used instruments should be allowed to dry.",n185533,1,FALSE,1
18629,2030,Questions-0000-152,n12766,n56076,0,Users are responsible to notify Central Service if they discover instruments or equipment that need repair.,n185534,0,TRUE,1
18629,2030,Questions-0000-152,n12766,n56076,1,Users are responsible to notify Central Service if they discover instruments or equipment that need repair.,n185535,1,FALSE,0
18629,2030,Questions-0000-152,n12766,n56077,0,It is acceptable to transport soiled and clean items at the same time in the same cart if they are placed on separate shelves.,n185536,0,TRUE,0
18629,2030,Questions-0000-152,n12766,n56077,1,It is acceptable to transport soiled and clean items at the same time in the same cart if they are placed on separate shelves.,n185537,1,FALSE,1
18629,2030,Questions-0000-152,n12766,n56078,0,"When moving transport carts throughout the healthcare facility, Central Service technicians must always yield right of way to patients and visitors.",n185538,0,TRUE,1
18629,2030,Questions-0000-152,n12766,n56078,1,"When moving transport carts throughout the healthcare facility, Central Service technicians must always yield right of way to patients and visitors.",n185539,1,FALSE,0
18629,2030,Questions-0000-152,n12766,n56079,0,Failure to perform soiled pick-up rounds as scheduled can lead to instrument and equipment shortages.,n185540,0,TRUE,1
18629,2030,Questions-0000-152,n12766,n56079,1,Failure to perform soiled pick-up rounds as scheduled can lead to instrument and equipment shortages.,n185541,1,FALSE,0
18629,2030,Questions-0000-152,n12766,n56080,0,Everyone who may transport contaminated items must be trained in safe handling.,n185542,0,TRUE,1
18629,2030,Questions-0000-152,n12766,n56080,1,Everyone who may transport contaminated items must be trained in safe handling.,n185543,1,FALSE,0
18629,2030,Questions-0000-152,n12766,n56081,0,"When it is necessary to transport soiled items between facilities using a truck or van, facilities must consult the U.S. Department of Transportation, as well as state and local laws for transporting biohazardous items.",n185544,0,TRUE,1
18629,2030,Questions-0000-152,n12766,n56081,1,"When it is necessary to transport soiled items between facilities using a truck or van, facilities must consult the U.S. Department of Transportation, as well as state and local laws for transporting biohazardous items.",n185545,1,FALSE,0
18629,2030,Questions-0000-152,n12766,n56082,0,One goal of point-of-use preparation is to prevent instruments from being damaged.,n185546,0,TRUE,1
18629,2030,Questions-0000-152,n12766,n56082,1,One goal of point-of-use preparation is to prevent instruments from being damaged.,n185547,1,FALSE,0
18629,2030,Questions-0000-152,n12766,n56083,0,Chapter 9: Disinfection<b>  This low-level disinfectant is incompatible with soap.,n185548,0,"a.	Alcohol",0
18629,2030,Questions-0000-152,n12766,n56083,1,Chapter 9: Disinfection<b>  This low-level disinfectant is incompatible with soap.,n185549,1,"b.	Phenol",0
18629,2030,Questions-0000-152,n12766,n56083,2,Chapter 9: Disinfection<b>  This low-level disinfectant is incompatible with soap.,n185550,2,"c.	Quaternary Ammonium Compounds",1
18629,2030,Questions-0000-152,n12766,n56083,3,Chapter 9: Disinfection<b>  This low-level disinfectant is incompatible with soap.,n185551,3,"d.	Ortho-phthalaldehyde",0
18629,2030,Questions-0000-152,n12766,n56084,0,"When using glutaraldehyde, technicians should always wear latex gloves for protection.",n185552,0,TRUE,0
18629,2030,Questions-0000-152,n12766,n56084,1,"When using glutaraldehyde, technicians should always wear latex gloves for protection.",n185553,1,FALSE,1
18629,2030,Questions-0000-152,n12766,n56085,0,When using high-level disinfectants it is important to remember they may be deactivated by,n185554,0,"a.	dilution",0
18629,2030,Questions-0000-152,n12766,n56085,1,When using high-level disinfectants it is important to remember they may be deactivated by,n185555,1,"b.	organic matter",1
18629,2030,Questions-0000-152,n12766,n56085,2,When using high-level disinfectants it is important to remember they may be deactivated by,n185556,2,"c.	time",0
18629,2030,Questions-0000-152,n12766,n56085,3,When using high-level disinfectants it is important to remember they may be deactivated by,n185557,3,"d.	all the above",0
18629,2030,Questions-0000-152,n12766,n56086,0,In an automated washer the key source of disinfection is,n185558,0,"a.	hydrogen peroxide",0
18629,2030,Questions-0000-152,n12766,n56086,1,In an automated washer the key source of disinfection is,n185559,1,"b.	water temperature",1
18629,2030,Questions-0000-152,n12766,n56086,2,In an automated washer the key source of disinfection is,n185560,2,"c.	heat",0
18629,2030,Questions-0000-152,n12766,n56086,3,In an automated washer the key source of disinfection is,n185561,3,"d.	disinfecting detergent",0
18629,2030,Questions-0000-152,n12766,n56087,0,The use of test strips to test the minimum effective concentration in high-level disinfection solutions is required,n185562,0,"a.	weekly, preferably daily",0
18629,2030,Questions-0000-152,n12766,n56087,1,The use of test strips to test the minimum effective concentration in high-level disinfection solutions is required,n185563,1,"b.	daily",0
18629,2030,Questions-0000-152,n12766,n56087,2,The use of test strips to test the minimum effective concentration in high-level disinfection solutions is required,n185564,2,"c.	each time the solution will be used",1
18629,2030,Questions-0000-152,n12766,n56087,3,The use of test strips to test the minimum effective concentration in high-level disinfection solutions is required,n185565,3,"d.	only when manual soaking systems are used",0
18629,2030,Questions-0000-152,n12766,n56088,0,"The use of heat to kill all microorganisms, except spores, is called",n185566,0,"a.	sterilization",0
18629,2030,Questions-0000-152,n12766,n56088,1,"The use of heat to kill all microorganisms, except spores, is called",n185567,1,"b.	thermal disinfection",1
18629,2030,Questions-0000-152,n12766,n56088,2,"The use of heat to kill all microorganisms, except spores, is called",n185568,2,"c.	high-level disinfection",0
18629,2030,Questions-0000-152,n12766,n56088,3,"The use of heat to kill all microorganisms, except spores, is called",n185569,3,"d.	mechanical disinfection",0
18629,2030,Questions-0000-152,n12766,n56089,0,These chemicals are used on animate (living tissue) to slow the growth of microorganisms.,n185570,0,"a.	Glutaraldehydes",0
18629,2030,Questions-0000-152,n12766,n56089,1,These chemicals are used on animate (living tissue) to slow the growth of microorganisms.,n185571,1,"b.	Disinfectants",0
18629,2030,Questions-0000-152,n12766,n56089,2,These chemicals are used on animate (living tissue) to slow the growth of microorganisms.,n185572,2,"c.	Halogens",0
18629,2030,Questions-0000-152,n12766,n56089,3,These chemicals are used on animate (living tissue) to slow the growth of microorganisms.,n185573,3,"d.	Antiseptics",1
18629,2030,Questions-0000-152,n12766,n56090,0,Items that are introduced directly into the bloodstream or other normally sterile areas of the body classified as,n185574,0,"a.	critical items",1
18629,2030,Questions-0000-152,n12766,n56090,1,Items that are introduced directly into the bloodstream or other normally sterile areas of the body classified as,n185575,1,"b.	semi-critical items",0
18629,2030,Questions-0000-152,n12766,n56090,2,Items that are introduced directly into the bloodstream or other normally sterile areas of the body classified as,n185576,2,"c.	non-critical items",0
18629,2030,Questions-0000-152,n12766,n56090,3,Items that are introduced directly into the bloodstream or other normally sterile areas of the body classified as,n185577,3,"d.	equipment",0
18629,2030,Questions-0000-152,n12766,n56091,0,The process by which all forms of microorganisms are completely destroyed is,n185578,0,"a.	high-level disinfection",0
18629,2030,Questions-0000-152,n12766,n56091,1,The process by which all forms of microorganisms are completely destroyed is,n185579,1,"b.	thermal disinfection",0
18629,2030,Questions-0000-152,n12766,n56091,2,The process by which all forms of microorganisms are completely destroyed is,n185580,2,"c.	sterilization",1
18629,2030,Questions-0000-152,n12766,n56091,3,The process by which all forms of microorganisms are completely destroyed is,n185581,3,"d.	chemical disinfection",0
18629,2030,Questions-0000-152,n12766,n56092,0,Iodophors are a member of this chemical family.,n185582,0,"a.	Halogens",1
18629,2030,Questions-0000-152,n12766,n56092,1,Iodophors are a member of this chemical family.,n185583,1,"b.	Quaternary ammonium compounds",0
18629,2030,Questions-0000-152,n12766,n56092,2,Iodophors are a member of this chemical family.,n185584,2,"c.	Alcohol",0
18629,2030,Questions-0000-152,n12766,n56092,3,Iodophors are a member of this chemical family.,n185585,3,"d.	Phenolics",0
18629,2030,Questions-0000-152,n12766,n56093,0,Phenolics are classified as,n185586,0,"a.	intermediate to low-level disinfectants",1
18629,2030,Questions-0000-152,n12766,n56093,1,Phenolics are classified as,n185587,1,"b.	intermediate to high-level disinfectants",0
18629,2030,Questions-0000-152,n12766,n56093,2,Phenolics are classified as,n185588,2,"c.	high-level disinfectants",0
18629,2030,Questions-0000-152,n12766,n56093,3,Phenolics are classified as,n185589,3,"d.	sterilants",0
18629,2030,Questions-0000-152,n12766,n56094,0,Which of the following are classified as high-level disinfectants?,n185590,0,"a.	Glutaraldehyde and phenolics",0
18629,2030,Questions-0000-152,n12766,n56094,1,Which of the following are classified as high-level disinfectants?,n185591,1,"b.	Glutaraldehyde and ortho-phthalaldehydes",1
18629,2030,Questions-0000-152,n12766,n56094,2,Which of the following are classified as high-level disinfectants?,n185592,2,"c.	Quaternary ammonium compounds and phenolics",0
18629,2030,Questions-0000-152,n12766,n56094,3,Which of the following are classified as high-level disinfectants?,n185593,3,"d.	Halogens and ortho-phthalaldehydes",0
18629,2030,Questions-0000-152,n12766,n56095,0,Thermal disinfection is  accomplished using,n185594,0,"a.	heated chemicals",0
18629,2030,Questions-0000-152,n12766,n56095,1,Thermal disinfection is  accomplished using,n185595,1,"b.	heated glutaraldehyde",0
18629,2030,Questions-0000-152,n12766,n56095,2,Thermal disinfection is  accomplished using,n185596,2,"c.	prolonged high pressure steam",0
18629,2030,Questions-0000-152,n12766,n56095,3,Thermal disinfection is  accomplished using,n185597,3,"d.	heat",1
18629,2030,Questions-0000-152,n12766,n56096,0,How long must alcohol remain in wet contact with an item to achieve a reasonable level of disinfection?,n185598,0,"a.	One to two minutes",0
18629,2030,Questions-0000-152,n12766,n56096,1,How long must alcohol remain in wet contact with an item to achieve a reasonable level of disinfection?,n185599,1,"b.	Two or three minutes",0
18629,2030,Questions-0000-152,n12766,n56096,2,How long must alcohol remain in wet contact with an item to achieve a reasonable level of disinfection?,n185600,2,"c.	Five to 10 minutes",1
18629,2030,Questions-0000-152,n12766,n56096,3,How long must alcohol remain in wet contact with an item to achieve a reasonable level of disinfection?,n185601,3,"d.	10 to 20 minutes",0
18629,2030,Questions-0000-152,n12766,n56097,0,Which of the following would be the best choice for high-level disinfection of instruments?,n185602,0,"a.	Phenolics",0
18629,2030,Questions-0000-152,n12766,n56097,1,Which of the following would be the best choice for high-level disinfection of instruments?,n185603,1,"b.	Chlorine",0
18629,2030,Questions-0000-152,n12766,n56097,2,Which of the following would be the best choice for high-level disinfection of instruments?,n185604,2,"c.	Iodophors",0
18629,2030,Questions-0000-152,n12766,n56097,3,Which of the following would be the best choice for high-level disinfection of instruments?,n185605,3,"d.	Ortho-phthalaldehydes",1
18629,2030,Questions-0000-152,n12766,n56098,0,Chapter 13:  Point-of-Use Processing<br>  The process by which instruments are steam sterilized for immediate use is called,n185606,0,"a.	emergency sterilization",0
18629,2030,Questions-0000-152,n12766,n56098,1,Chapter 13:  Point-of-Use Processing<br>  The process by which instruments are steam sterilized for immediate use is called,n185607,1,"b.	immediate use steam sterilization",1
18629,2030,Questions-0000-152,n12766,n56098,2,Chapter 13:  Point-of-Use Processing<br>  The process by which instruments are steam sterilized for immediate use is called,n185608,2,"c.	core sterilization",0
18629,2030,Questions-0000-152,n12766,n56098,3,Chapter 13:  Point-of-Use Processing<br>  The process by which instruments are steam sterilized for immediate use is called,n185609,3,"d.	rapid reprocessing",0
18629,2030,Questions-0000-152,n12766,n56099,0,Items to be disinfected or sterilized at the point of use must be,n185610,0,"a.	properly cleaned per Manufacturer's Instructions for Use",1
18629,2030,Questions-0000-152,n12766,n56099,1,Items to be disinfected or sterilized at the point of use must be,n185611,1,"b.	semi-critical devices",0
18629,2030,Questions-0000-152,n12766,n56099,2,Items to be disinfected or sterilized at the point of use must be,n185612,2,"c.	non-critical devices",0
18629,2030,Questions-0000-152,n12766,n56099,3,Items to be disinfected or sterilized at the point of use must be,n185613,3,"d.	heat sensitive",0
18629,2030,Questions-0000-152,n12766,n56100,0,The best way to transport items that have been processed using immediate use steam sterilization at the point of use is,n185614,0,"a.	covered with a sterile towel",0
18629,2030,Questions-0000-152,n12766,n56100,1,The best way to transport items that have been processed using immediate use steam sterilization at the point of use is,n185615,1,"b.	in a rigid container designed for immediate use steam sterilization",1
18629,2030,Questions-0000-152,n12766,n56100,2,The best way to transport items that have been processed using immediate use steam sterilization at the point of use is,n185616,2,"c.	in a covered mesh bottom tray",0
18629,2030,Questions-0000-152,n12766,n56100,3,The best way to transport items that have been processed using immediate use steam sterilization at the point of use is,n185617,3,"d.	in a kraft paper bag",0
18629,2030,Questions-0000-152,n12766,n56101,0,Before an item can be placed in a liquid chemical sterile processing system they must be,n185618,0,"a.	heated",0
18629,2030,Questions-0000-152,n12766,n56101,1,Before an item can be placed in a liquid chemical sterile processing system they must be,n185619,1,"b.	filled with air",0
18629,2030,Questions-0000-152,n12766,n56101,2,Before an item can be placed in a liquid chemical sterile processing system they must be,n185620,2,"c.	sterilized",0
18629,2030,Questions-0000-152,n12766,n56101,3,Before an item can be placed in a liquid chemical sterile processing system they must be,n185621,3,"d.	cleaned",1
18629,2030,Questions-0000-152,n12766,n56102,0,Which of the following statements about immediate use steam sterilization is true?,n185622,0,"a.	It is the sterilization method of choice for metal instruments",0
18629,2030,Questions-0000-152,n12766,n56102,1,Which of the following statements about immediate use steam sterilization is true?,n185623,1,"b.	It is recommended to be used as a primary sterilization process by the Association for the Advancement of Medical Instrumentation and the Association of perioperative Registered Nurses",0
18629,2030,Questions-0000-152,n12766,n56102,2,Which of the following statements about immediate use steam sterilization is true?,n185624,2,"c.	It reduces turnaround time because cleaning is not required",0
18629,2030,Questions-0000-152,n12766,n56102,3,Which of the following statements about immediate use steam sterilization is true?,n185625,3,"d.	It should be used only when there is not time to process items using the wrapped method",1
18629,2030,Questions-0000-152,n12766,n56103,0,Both the Association of periOperative Registered Nurses and The Joint Commission recommended that,n185626,0,"a.	the use of immediate use steam sterilization be minimized or decreased",1
18629,2030,Questions-0000-152,n12766,n56103,1,Both the Association of periOperative Registered Nurses and The Joint Commission recommended that,n185627,1,"b.	immediate use steam sterilization be performed in only one sterilizer per facility",0
18629,2030,Questions-0000-152,n12766,n56103,2,Both the Association of periOperative Registered Nurses and The Joint Commission recommended that,n185628,2,"c.	healthcare facilities get U.S. Food and Drug Administration approval for immediate use steam sterilization",0
18629,2030,Questions-0000-152,n12766,n56103,3,Both the Association of periOperative Registered Nurses and The Joint Commission recommended that,n185629,3,"d.	only Central Service technicians operate immediate use steam sterilizers",0
18629,2030,Questions-0000-152,n12766,n56104,0,Implantable devices,n185630,0,"a.	should be immediate use steam sterilization in extended cycles",0
18629,2030,Questions-0000-152,n12766,n56104,1,Implantable devices,n185631,1,"b.	should only be sterilized using ethylene oxide",0
18629,2030,Questions-0000-152,n12766,n56104,2,Implantable devices,n185632,2,"c.	should not be immediate use steam sterilization sterilized unless there is a tracking system in place to trace the item to a patient",1
18629,2030,Questions-0000-152,n12766,n56104,3,Implantable devices,n185633,3,"d.	require double cycle sterilization to ensure sterility",0
18629,2030,Questions-0000-152,n12766,n56105,0,"When transporting items that have been immediate use steam sterilized, it is required that",n185634,0,"a.	they be transported in a metal container",0
18629,2030,Questions-0000-152,n12766,n56105,1,"When transporting items that have been immediate use steam sterilized, it is required that",n185635,1,"b.	they be transported to the patient area within five minutes of the completion of the sterilization cycle",0
18629,2030,Questions-0000-152,n12766,n56105,2,"When transporting items that have been immediate use steam sterilized, it is required that",n185636,2,"c.	they be allow to properly cooled before transport",0
18629,2030,Questions-0000-152,n12766,n56105,3,"When transporting items that have been immediate use steam sterilized, it is required that",n185637,3,"d.	they be transported in such a manner that reduces the potential for contamination",1
18629,2030,Questions-0000-152,n12766,n56106,0,"When sterilizing items at the point-of-use, an abbreviated cleaning procedure may be used due to the urgent need for the instruments.",n185638,0,TRUE,0
18629,2030,Questions-0000-152,n12766,n56106,1,"When sterilizing items at the point-of-use, an abbreviated cleaning procedure may be used due to the urgent need for the instruments.",n185639,1,FALSE,1
18629,2030,Questions-0000-152,n12766,n56107,0,Immediate use steam sterilization documentation should include,n185640,0,"a.	the name of the patient for which the items were sterilized",0
18629,2030,Questions-0000-152,n12766,n56107,1,Immediate use steam sterilization documentation should include,n185641,1,"b.	sterilized number and cycle",0
18629,2030,Questions-0000-152,n12766,n56107,2,Immediate use steam sterilization documentation should include,n185642,2,"c.	name id the instrument sterilized",0
18629,2030,Questions-0000-152,n12766,n56107,3,Immediate use steam sterilization documentation should include,n185643,3,"d.	all the above",1
20066,2031,Questions-0000-153,n14050,n64293,0,Chapter 5:  Regulations and Standards<br> Agency which may intervene in a matter of worker protection even if there are no specific regulations covering the situation.,n214618,0,"a.	Occupational Safety and Health Administration",1
20066,2031,Questions-0000-153,n14050,n64293,1,Chapter 5:  Regulations and Standards<br> Agency which may intervene in a matter of worker protection even if there are no specific regulations covering the situation.,n214619,1,"b.	Environmental Protection Agency",0
20066,2031,Questions-0000-153,n14050,n64293,2,Chapter 5:  Regulations and Standards<br> Agency which may intervene in a matter of worker protection even if there are no specific regulations covering the situation.,n214620,2,"c.	U.S. Food and Drug Administration",0
20066,2031,Questions-0000-153,n14050,n64293,3,Chapter 5:  Regulations and Standards<br> Agency which may intervene in a matter of worker protection even if there are no specific regulations covering the situation.,n214621,3,"d.	Association of perioperative Registered Nurses",0
20066,2031,Questions-0000-153,n14050,n64294,0,Regulations under the Clean Air Act are administered by the,n214622,0,"a.	Occupational Safety and Health Administration",0
20066,2031,Questions-0000-153,n14050,n64294,1,Regulations under the Clean Air Act are administered by the,n214623,1,"b.	U.S. Food and Drug Administration",0
20066,2031,Questions-0000-153,n14050,n64294,2,Regulations under the Clean Air Act are administered by the,n214624,2,"c.	Environmental Protection Agency",1
20066,2031,Questions-0000-153,n14050,n64294,3,Regulations under the Clean Air Act are administered by the,n214625,3,"d.	Association of periOperative Registered Nurses",0
20066,2031,Questions-0000-153,n14050,n64295,0,The agency which imposes very strict labeling requirements on manufacturers of disinfectants used by Central Service departments.,n214626,0,"a.	Occupational Safety and Health Administration",0
20066,2031,Questions-0000-153,n14050,n64295,1,The agency which imposes very strict labeling requirements on manufacturers of disinfectants used by Central Service departments.,n214627,1,"b.	U.S. Food and Drug Administration",0
20066,2031,Questions-0000-153,n14050,n64295,2,The agency which imposes very strict labeling requirements on manufacturers of disinfectants used by Central Service departments.,n214628,2,"c.	Environmental Protection Agency",1
20066,2031,Questions-0000-153,n14050,n64295,3,The agency which imposes very strict labeling requirements on manufacturers of disinfectants used by Central Service departments.,n214629,3,"d.	Association for the Advancement of Medical Instrumentation",0
20066,2031,Questions-0000-153,n14050,n64296,0,Healthcare regulations and standards establish,n214630,0,"a.	minimal levels of quality and safety",1
