course_id,course_code,docebo_code,course_name_input,course_name,test_id,test_name,type,question_title,answer_title,is_correct,score_if_correct,status,message,updated
9854,,Questions-0000-145,SCN CLINICAL UPDATE 2021- SESSION II (EVALUATION SURVEY) NSA 8.11.21,,n14068,,choice,"<ol><b>LEARNING OBJECTIVES</b></ol> <ol>After attending this activity, I am better able to list 4 predominate causes of cyanosis</ol>",Strongly Agree,False,0,FAIL DUPLICATE TEST: 200,Duplicate test,False
9854,,Questions-0000-145,SCN CLINICAL UPDATE 2021- SESSION II (EVALUATION SURVEY) NSA 8.11.21,,n14068,,choice,"<ol><b>LEARNING OBJECTIVES</b></ol> <ol>After attending this activity, I am better able to list 4 predominate causes of cyanosis</ol>",Agree,False,0,FAIL DUPLICATE TEST: 200,Duplicate test,False
9854,,Questions-0000-145,SCN CLINICAL UPDATE 2021- SESSION II (EVALUATION SURVEY) NSA 8.11.21,,n14068,,choice,"<ol><b>LEARNING OBJECTIVES</b></ol> <ol>After attending this activity, I am better able to list 4 predominate causes of cyanosis</ol>",No Opinion,False,0,FAIL DUPLICATE TEST: 200,Duplicate test,False
9854,,Questions-0000-145,SCN CLINICAL UPDATE 2021- SESSION II (EVALUATION SURVEY) NSA 8.11.21,,n14068,,choice,"<ol><b>LEARNING OBJECTIVES</b></ol> <ol>After attending this activity, I am better able to list 4 predominate causes of cyanosis</ol>",Disagree,False,0,FAIL DUPLICATE TEST: 200,Duplicate test,False
9854,,Questions-0000-145,SCN CLINICAL UPDATE 2021- SESSION II (EVALUATION SURVEY) NSA 8.11.21,,n14068,,choice,"<ol><b>LEARNING OBJECTIVES</b></ol> <ol>After attending this activity, I am better able to list 4 predominate causes of cyanosis</ol>",Strongly Disagree,False,0,FAIL DUPLICATE TEST: 200,Duplicate test,False
9854,,Questions-0000-145,SCN CLINICAL UPDATE 2021- SESSION II (EVALUATION SURVEY) NSA 8.11.21,,n14068,,choice,"<ol><b>LEARNING OBJECTIVES</b></ol> <ol>After attending this activity, I am better able to describe treatment goals for infants with cyanotic heart lesions.</ol>",Strongly Agree,False,0,FAIL DUPLICATE TEST: 200,Duplicate test,False
9854,,Questions-0000-145,SCN CLINICAL UPDATE 2021- SESSION II (EVALUATION SURVEY) NSA 8.11.21,,n14068,,choice,"<ol><b>LEARNING OBJECTIVES</b></ol> <ol>After attending this activity, I am better able to describe treatment goals for infants with cyanotic heart lesions.</ol>",Agree,False,0,FAIL DUPLICATE TEST: 200,Duplicate test,False
9854,,Questions-0000-145,SCN CLINICAL UPDATE 2021- SESSION II (EVALUATION SURVEY) NSA 8.11.21,,n14068,,choice,"<ol><b>LEARNING OBJECTIVES</b></ol> <ol>After attending this activity, I am better able to describe treatment goals for infants with cyanotic heart lesions.</ol>",No Opinion,False,0,FAIL DUPLICATE TEST: 200,Duplicate test,False
9854,,Questions-0000-145,SCN CLINICAL UPDATE 2021- SESSION II (EVALUATION SURVEY) NSA 8.11.21,,n14068,,choice,"<ol><b>LEARNING OBJECTIVES</b></ol> <ol>After attending this activity, I am better able to describe treatment goals for infants with cyanotic heart lesions.</ol>",Disagree,False,0,FAIL DUPLICATE TEST: 200,Duplicate test,False
9854,,Questions-0000-145,SCN CLINICAL UPDATE 2021- SESSION II (EVALUATION SURVEY) NSA 8.11.21,,n14068,,choice,"<ol><b>LEARNING OBJECTIVES</b></ol> <ol>After attending this activity, I am better able to describe treatment goals for infants with cyanotic heart lesions.</ol>",Strongly Disagree,False,0,FAIL DUPLICATE TEST: 200,Duplicate test,False
9854,,Questions-0000-145,SCN CLINICAL UPDATE 2021- SESSION II (EVALUATION SURVEY) NSA 8.11.21,,n14068,,choice,"<ol><b>LEARNING OBJECTIVES</b></ol> <ol>After attending this activity, I am better able to list 3 strategies to support parents through the NICU experience.</ol>",Strongly Agree,False,0,FAIL DUPLICATE TEST: 200,Duplicate test,False
9854,,Questions-0000-145,SCN CLINICAL UPDATE 2021- SESSION II (EVALUATION SURVEY) NSA 8.11.21,,n14068,,choice,"<ol><b>LEARNING OBJECTIVES</b></ol> <ol>After attending this activity, I am better able to list 3 strategies to support parents through the NICU experience.</ol>",Agree,False,0,FAIL DUPLICATE TEST: 200,Duplicate test,False
9854,,Questions-0000-145,SCN CLINICAL UPDATE 2021- SESSION II (EVALUATION SURVEY) NSA 8.11.21,,n14068,,choice,"<ol><b>LEARNING OBJECTIVES</b></ol> <ol>After attending this activity, I am better able to list 3 strategies to support parents through the NICU experience.</ol>",No Opinion,False,0,FAIL DUPLICATE TEST: 200,Duplicate test,False
9854,,Questions-0000-145,SCN CLINICAL UPDATE 2021- SESSION II (EVALUATION SURVEY) NSA 8.11.21,,n14068,,choice,"<ol><b>LEARNING OBJECTIVES</b></ol> <ol>After attending this activity, I am better able to list 3 strategies to support parents through the NICU experience.</ol>",Disagree,False,0,FAIL DUPLICATE TEST: 200,Duplicate test,False
9854,,Questions-0000-145,SCN CLINICAL UPDATE 2021- SESSION II (EVALUATION SURVEY) NSA 8.11.21,,n14068,,choice,"<ol><b>LEARNING OBJECTIVES</b></ol> <ol>After attending this activity, I am better able to list 3 strategies to support parents through the NICU experience.</ol>",Strongly Disagree,False,0,FAIL DUPLICATE TEST: 200,Duplicate test,False
9854,,Questions-0000-145,SCN CLINICAL UPDATE 2021- SESSION II (EVALUATION SURVEY) NSA 8.11.21,,n14068,,choice,"<ol><b>LEARNING OBJECTIVES</b></ol> <ol>After attending this activity, I am better able to identify infants at risk for hypoglycemia.</ol>",Strongly Agree,False,0,FAIL DUPLICATE TEST: 200,Duplicate test,False
9854,,Questions-0000-145,SCN CLINICAL UPDATE 2021- SESSION II (EVALUATION SURVEY) NSA 8.11.21,,n14068,,choice,"<ol><b>LEARNING OBJECTIVES</b></ol> <ol>After attending this activity, I am better able to identify infants at risk for hypoglycemia.</ol>",Agree,False,0,FAIL DUPLICATE TEST: 200,Duplicate test,False
9854,,Questions-0000-145,SCN CLINICAL UPDATE 2021- SESSION II (EVALUATION SURVEY) NSA 8.11.21,,n14068,,choice,"<ol><b>LEARNING OBJECTIVES</b></ol> <ol>After attending this activity, I am better able to identify infants at risk for hypoglycemia.</ol>",No Opinion,False,0,FAIL DUPLICATE TEST: 200,Duplicate test,False
9854,,Questions-0000-145,SCN CLINICAL UPDATE 2021- SESSION II (EVALUATION SURVEY) NSA 8.11.21,,n14068,,choice,"<ol><b>LEARNING OBJECTIVES</b></ol> <ol>After attending this activity, I am better able to identify infants at risk for hypoglycemia.</ol>",Disagree,False,0,FAIL DUPLICATE TEST: 200,Duplicate test,False
9854,,Questions-0000-145,SCN CLINICAL UPDATE 2021- SESSION II (EVALUATION SURVEY) NSA 8.11.21,,n14068,,choice,"<ol><b>LEARNING OBJECTIVES</b></ol> <ol>After attending this activity, I am better able to identify infants at risk for hypoglycemia.</ol>",Strongly Disagree,False,0,FAIL DUPLICATE TEST: 200,Duplicate test,False
9854,,Questions-0000-145,SCN CLINICAL UPDATE 2021- SESSION II (EVALUATION SURVEY) NSA 8.11.21,,n14068,,choice,"<ol><b>LEARNING OBJECTIVES</b></ol> <ol>After attending this activity, I am better able to describe surveillance, monitoring and treatment modalities for neonatal hypoglycemia.</ol>",Strongly Agree,False,0,FAIL DUPLICATE TEST: 200,Duplicate test,False
9854,,Questions-0000-145,SCN CLINICAL UPDATE 2021- SESSION II (EVALUATION SURVEY) NSA 8.11.21,,n14068,,choice,"<ol><b>LEARNING OBJECTIVES</b></ol> <ol>After attending this activity, I am better able to describe surveillance, monitoring and treatment modalities for neonatal hypoglycemia.</ol>",Agree,False,0,FAIL DUPLICATE TEST: 200,Duplicate test,False
9854,,Questions-0000-145,SCN CLINICAL UPDATE 2021- SESSION II (EVALUATION SURVEY) NSA 8.11.21,,n14068,,choice,"<ol><b>LEARNING OBJECTIVES</b></ol> <ol>After attending this activity, I am better able to describe surveillance, monitoring and treatment modalities for neonatal hypoglycemia.</ol>",No Opinion,False,0,FAIL DUPLICATE TEST: 200,Duplicate test,False
9854,,Questions-0000-145,SCN CLINICAL UPDATE 2021- SESSION II (EVALUATION SURVEY) NSA 8.11.21,,n14068,,choice,"<ol><b>LEARNING OBJECTIVES</b></ol> <ol>After attending this activity, I am better able to describe surveillance, monitoring and treatment modalities for neonatal hypoglycemia.</ol>",Disagree,False,0,FAIL DUPLICATE TEST: 200,Duplicate test,False
9854,,Questions-0000-145,SCN CLINICAL UPDATE 2021- SESSION II (EVALUATION SURVEY) NSA 8.11.21,,n14068,,choice,"<ol><b>LEARNING OBJECTIVES</b></ol> <ol>After attending this activity, I am better able to describe surveillance, monitoring and treatment modalities for neonatal hypoglycemia.</ol>",Strongly Disagree,False,0,FAIL DUPLICATE TEST: 200,Duplicate test,False
9854,,Questions-0000-145,SCN CLINICAL UPDATE 2021- SESSION II (EVALUATION SURVEY) NSA 8.11.21,,n14068,,choice,"<ol><b>LEARNING OBJECTIVES</b></ol> <ol>After attending this activity, I am better able to identify situations that lead to moral distress and the impact on care provided.</ol>",Strongly Agree,False,0,FAIL DUPLICATE TEST: 200,Duplicate test,False
9854,,Questions-0000-145,SCN CLINICAL UPDATE 2021- SESSION II (EVALUATION SURVEY) NSA 8.11.21,,n14068,,choice,"<ol><b>LEARNING OBJECTIVES</b></ol> <ol>After attending this activity, I am better able to identify situations that lead to moral distress and the impact on care provided.</ol>",Agree,False,0,FAIL DUPLICATE TEST: 200,Duplicate test,False
9854,,Questions-0000-145,SCN CLINICAL UPDATE 2021- SESSION II (EVALUATION SURVEY) NSA 8.11.21,,n14068,,choice,"<ol><b>LEARNING OBJECTIVES</b></ol> <ol>After attending this activity, I am better able to identify situations that lead to moral distress and the impact on care provided.</ol>",No Opinion,False,0,FAIL DUPLICATE TEST: 200,Duplicate test,False
9854,,Questions-0000-145,SCN CLINICAL UPDATE 2021- SESSION II (EVALUATION SURVEY) NSA 8.11.21,,n14068,,choice,"<ol><b>LEARNING OBJECTIVES</b></ol> <ol>After attending this activity, I am better able to identify situations that lead to moral distress and the impact on care provided.</ol>",Disagree,False,0,FAIL DUPLICATE TEST: 200,Duplicate test,False
9854,,Questions-0000-145,SCN CLINICAL UPDATE 2021- SESSION II (EVALUATION SURVEY) NSA 8.11.21,,n14068,,choice,"<ol><b>LEARNING OBJECTIVES</b></ol> <ol>After attending this activity, I am better able to identify situations that lead to moral distress and the impact on care provided.</ol>",Strongly Disagree,False,0,FAIL DUPLICATE TEST: 200,Duplicate test,False
9854,,Questions-0000-145,SCN CLINICAL UPDATE 2021- SESSION II (EVALUATION SURVEY) NSA 8.11.21,,n14068,,choice,"<ol><b>LEARNING OBJECTIVES</b></ol> <ol>After attending this activity, I am better able to describe sound principles of self-care.</ol>",Strongly Agree,False,0,FAIL DUPLICATE TEST: 200,Duplicate test,False
9854,,Questions-0000-145,SCN CLINICAL UPDATE 2021- SESSION II (EVALUATION SURVEY) NSA 8.11.21,,n14068,,choice,"<ol><b>LEARNING OBJECTIVES</b></ol> <ol>After attending this activity, I am better able to describe sound principles of self-care.</ol>",Agree,False,0,FAIL DUPLICATE TEST: 200,Duplicate test,False
9854,,Questions-0000-145,SCN CLINICAL UPDATE 2021- SESSION II (EVALUATION SURVEY) NSA 8.11.21,,n14068,,choice,"<ol><b>LEARNING OBJECTIVES</b></ol> <ol>After attending this activity, I am better able to describe sound principles of self-care.</ol>",No Opinion,False,0,FAIL DUPLICATE TEST: 200,Duplicate test,False
9854,,Questions-0000-145,SCN CLINICAL UPDATE 2021- SESSION II (EVALUATION SURVEY) NSA 8.11.21,,n14068,,choice,"<ol><b>LEARNING OBJECTIVES</b></ol> <ol>After attending this activity, I am better able to describe sound principles of self-care.</ol>",Disagree,False,0,FAIL DUPLICATE TEST: 200,Duplicate test,False
9854,,Questions-0000-145,SCN CLINICAL UPDATE 2021- SESSION II (EVALUATION SURVEY) NSA 8.11.21,,n14068,,choice,"<ol><b>LEARNING OBJECTIVES</b></ol> <ol>After attending this activity, I am better able to describe sound principles of self-care.</ol>",Strongly Disagree,False,0,FAIL DUPLICATE TEST: 200,Duplicate test,False
9854,,Questions-0000-145,SCN CLINICAL UPDATE 2021- SESSION II (EVALUATION SURVEY) NSA 8.11.21,,n14068,,choice,<OL><B>ACTIVITY CONTENT</B></OL> <OL>The content presented will help me to improve patient care.</OL>,Strongly Agree,False,0,FAIL DUPLICATE TEST: 200,Duplicate test,False
9854,,Questions-0000-145,SCN CLINICAL UPDATE 2021- SESSION II (EVALUATION SURVEY) NSA 8.11.21,,n14068,,choice,<OL><B>ACTIVITY CONTENT</B></OL> <OL>The content presented will help me to improve patient care.</OL>,Agree,False,0,FAIL DUPLICATE TEST: 200,Duplicate test,False
9854,,Questions-0000-145,SCN CLINICAL UPDATE 2021- SESSION II (EVALUATION SURVEY) NSA 8.11.21,,n14068,,choice,<OL><B>ACTIVITY CONTENT</B></OL> <OL>The content presented will help me to improve patient care.</OL>,No Opinion,False,0,FAIL DUPLICATE TEST: 200,Duplicate test,False
9854,,Questions-0000-145,SCN CLINICAL UPDATE 2021- SESSION II (EVALUATION SURVEY) NSA 8.11.21,,n14068,,choice,<OL><B>ACTIVITY CONTENT</B></OL> <OL>The content presented will help me to improve patient care.</OL>,Disagree,False,0,FAIL DUPLICATE TEST: 200,Duplicate test,False
9854,,Questions-0000-145,SCN CLINICAL UPDATE 2021- SESSION II (EVALUATION SURVEY) NSA 8.11.21,,n14068,,choice,<OL><B>ACTIVITY CONTENT</B></OL> <OL>The content presented will help me to improve patient care.</OL>,Strongly Disagree,False,0,FAIL DUPLICATE TEST: 200,Duplicate test,False
9854,,Questions-0000-145,SCN CLINICAL UPDATE 2021- SESSION II (EVALUATION SURVEY) NSA 8.11.21,,n14068,,choice,<OL><B>ACTIVITY CONTENT</B></OL> <OL>The content presented has increased my knowledge as it relates to early recognition and management of patients admitted to the Special Care Nursery and has improved my ability to optimize outcomes for these patients and their families.   <OL>,Strongly Agree,False,0,FAIL DUPLICATE TEST: 200,Duplicate test,False
9854,,Questions-0000-145,SCN CLINICAL UPDATE 2021- SESSION II (EVALUATION SURVEY) NSA 8.11.21,,n14068,,choice,<OL><B>ACTIVITY CONTENT</B></OL> <OL>The content presented has increased my knowledge as it relates to early recognition and management of patients admitted to the Special Care Nursery and has improved my ability to optimize outcomes for these patients and their families.   <OL>,Agree,False,0,FAIL DUPLICATE TEST: 200,Duplicate test,False
9854,,Questions-0000-145,SCN CLINICAL UPDATE 2021- SESSION II (EVALUATION SURVEY) NSA 8.11.21,,n14068,,choice,<OL><B>ACTIVITY CONTENT</B></OL> <OL>The content presented has increased my knowledge as it relates to early recognition and management of patients admitted to the Special Care Nursery and has improved my ability to optimize outcomes for these patients and their families.   <OL>,No Opinion,False,0,FAIL DUPLICATE TEST: 200,Duplicate test,False
9854,,Questions-0000-145,SCN CLINICAL UPDATE 2021- SESSION II (EVALUATION SURVEY) NSA 8.11.21,,n14068,,choice,<OL><B>ACTIVITY CONTENT</B></OL> <OL>The content presented has increased my knowledge as it relates to early recognition and management of patients admitted to the Special Care Nursery and has improved my ability to optimize outcomes for these patients and their families.   <OL>,Disagree,False,0,FAIL DUPLICATE TEST: 200,Duplicate test,False
9854,,Questions-0000-145,SCN CLINICAL UPDATE 2021- SESSION II (EVALUATION SURVEY) NSA 8.11.21,,n14068,,choice,<OL><B>ACTIVITY CONTENT</B></OL> <OL>The content presented has increased my knowledge as it relates to early recognition and management of patients admitted to the Special Care Nursery and has improved my ability to optimize outcomes for these patients and their families.   <OL>,Strongly Disagree,False,0,FAIL DUPLICATE TEST: 200,Duplicate test,False
9854,,Questions-0000-145,SCN CLINICAL UPDATE 2021- SESSION II (EVALUATION SURVEY) NSA 8.11.21,,n14068,,choice,<OL><B>ACTIVITY CONTENT</B></OL> <OL>The content presented has increased my knowledge and awareness as it relates to self-care and improved my ability to utilize self-care principles to minimize the negative effects of moral distress.</OL>,Strongly Agree,False,0,FAIL DUPLICATE TEST: 200,Duplicate test,False
9854,,Questions-0000-145,SCN CLINICAL UPDATE 2021- SESSION II (EVALUATION SURVEY) NSA 8.11.21,,n14068,,choice,<OL><B>ACTIVITY CONTENT</B></OL> <OL>The content presented has increased my knowledge and awareness as it relates to self-care and improved my ability to utilize self-care principles to minimize the negative effects of moral distress.</OL>,Agree,False,0,FAIL DUPLICATE TEST: 200,Duplicate test,False
9854,,Questions-0000-145,SCN CLINICAL UPDATE 2021- SESSION II (EVALUATION SURVEY) NSA 8.11.21,,n14068,,choice,<OL><B>ACTIVITY CONTENT</B></OL> <OL>The content presented has increased my knowledge and awareness as it relates to self-care and improved my ability to utilize self-care principles to minimize the negative effects of moral distress.</OL>,No Opinion,False,0,FAIL DUPLICATE TEST: 200,Duplicate test,False
9854,,Questions-0000-145,SCN CLINICAL UPDATE 2021- SESSION II (EVALUATION SURVEY) NSA 8.11.21,,n14068,,choice,<OL><B>ACTIVITY CONTENT</B></OL> <OL>The content presented has increased my knowledge and awareness as it relates to self-care and improved my ability to utilize self-care principles to minimize the negative effects of moral distress.</OL>,Disagree,False,0,FAIL DUPLICATE TEST: 200,Duplicate test,False
9854,,Questions-0000-145,SCN CLINICAL UPDATE 2021- SESSION II (EVALUATION SURVEY) NSA 8.11.21,,n14068,,choice,<OL><B>ACTIVITY CONTENT</B></OL> <OL>The content presented has increased my knowledge and awareness as it relates to self-care and improved my ability to utilize self-care principles to minimize the negative effects of moral distress.</OL>,Strongly Disagree,False,0,FAIL DUPLICATE TEST: 200,Duplicate test,False
9854,,Questions-0000-145,SCN CLINICAL UPDATE 2021- SESSION II (EVALUATION SURVEY) NSA 8.11.21,,n14068,,choice,"<OL><B>ACTIVITY CONTENT</B></OL> <OL>The content covered is useful, timely, and relevant to my practice.<OL>",Strongly Agree,False,0,FAIL DUPLICATE TEST: 200,Duplicate test,False
9854,,Questions-0000-145,SCN CLINICAL UPDATE 2021- SESSION II (EVALUATION SURVEY) NSA 8.11.21,,n14068,,choice,"<OL><B>ACTIVITY CONTENT</B></OL> <OL>The content covered is useful, timely, and relevant to my practice.<OL>",Agree,False,0,FAIL DUPLICATE TEST: 200,Duplicate test,False
9854,,Questions-0000-145,SCN CLINICAL UPDATE 2021- SESSION II (EVALUATION SURVEY) NSA 8.11.21,,n14068,,choice,"<OL><B>ACTIVITY CONTENT</B></OL> <OL>The content covered is useful, timely, and relevant to my practice.<OL>",No Opinion,False,0,FAIL DUPLICATE TEST: 200,Duplicate test,False
9854,,Questions-0000-145,SCN CLINICAL UPDATE 2021- SESSION II (EVALUATION SURVEY) NSA 8.11.21,,n14068,,choice,"<OL><B>ACTIVITY CONTENT</B></OL> <OL>The content covered is useful, timely, and relevant to my practice.<OL>",Disagree,False,0,FAIL DUPLICATE TEST: 200,Duplicate test,False
9854,,Questions-0000-145,SCN CLINICAL UPDATE 2021- SESSION II (EVALUATION SURVEY) NSA 8.11.21,,n14068,,choice,"<OL><B>ACTIVITY CONTENT</B></OL> <OL>The content covered is useful, timely, and relevant to my practice.<OL>",Strongly Disagree,False,0,FAIL DUPLICATE TEST: 200,Duplicate test,False
9854,,Questions-0000-145,SCN CLINICAL UPDATE 2021- SESSION II (EVALUATION SURVEY) NSA 8.11.21,,n14068,,choice,"<OL><B>ACTIVITY CONTENT</B></OL> <OL>This activity was balanced, objective and scientifically rigorous.</ol>",Strongly Agree,False,0,FAIL DUPLICATE TEST: 200,Duplicate test,False
9854,,Questions-0000-145,SCN CLINICAL UPDATE 2021- SESSION II (EVALUATION SURVEY) NSA 8.11.21,,n14068,,choice,"<OL><B>ACTIVITY CONTENT</B></OL> <OL>This activity was balanced, objective and scientifically rigorous.</ol>",Agree,False,0,FAIL DUPLICATE TEST: 200,Duplicate test,False
9854,,Questions-0000-145,SCN CLINICAL UPDATE 2021- SESSION II (EVALUATION SURVEY) NSA 8.11.21,,n14068,,choice,"<OL><B>ACTIVITY CONTENT</B></OL> <OL>This activity was balanced, objective and scientifically rigorous.</ol>",No Opinion,False,0,FAIL DUPLICATE TEST: 200,Duplicate test,False
9854,,Questions-0000-145,SCN CLINICAL UPDATE 2021- SESSION II (EVALUATION SURVEY) NSA 8.11.21,,n14068,,choice,"<OL><B>ACTIVITY CONTENT</B></OL> <OL>This activity was balanced, objective and scientifically rigorous.</ol>",Disagree,False,0,FAIL DUPLICATE TEST: 200,Duplicate test,False
9854,,Questions-0000-145,SCN CLINICAL UPDATE 2021- SESSION II (EVALUATION SURVEY) NSA 8.11.21,,n14068,,choice,"<OL><B>ACTIVITY CONTENT</B></OL> <OL>This activity was balanced, objective and scientifically rigorous.</ol>",Strongly Disagree,False,0,FAIL DUPLICATE TEST: 200,Duplicate test,False
9854,,Questions-0000-145,SCN CLINICAL UPDATE 2021- SESSION II (EVALUATION SURVEY) NSA 8.11.21,,n14068,,choice,<OL><B>ACTIVITY CONTENT</B></OL> <OL>The content presented for contact hours was free of commercial bias.<OL>,Strongly Agree,False,0,FAIL DUPLICATE TEST: 200,Duplicate test,False
9854,,Questions-0000-145,SCN CLINICAL UPDATE 2021- SESSION II (EVALUATION SURVEY) NSA 8.11.21,,n14068,,choice,<OL><B>ACTIVITY CONTENT</B></OL> <OL>The content presented for contact hours was free of commercial bias.<OL>,Agree,False,0,FAIL DUPLICATE TEST: 200,Duplicate test,False
9854,,Questions-0000-145,SCN CLINICAL UPDATE 2021- SESSION II (EVALUATION SURVEY) NSA 8.11.21,,n14068,,choice,<OL><B>ACTIVITY CONTENT</B></OL> <OL>The content presented for contact hours was free of commercial bias.<OL>,No Opinion,False,0,FAIL DUPLICATE TEST: 200,Duplicate test,False
9854,,Questions-0000-145,SCN CLINICAL UPDATE 2021- SESSION II (EVALUATION SURVEY) NSA 8.11.21,,n14068,,choice,<OL><B>ACTIVITY CONTENT</B></OL> <OL>The content presented for contact hours was free of commercial bias.<OL>,Disagree,False,0,FAIL DUPLICATE TEST: 200,Duplicate test,False
9854,,Questions-0000-145,SCN CLINICAL UPDATE 2021- SESSION II (EVALUATION SURVEY) NSA 8.11.21,,n14068,,choice,<OL><B>ACTIVITY CONTENT</B></OL> <OL>The content presented for contact hours was free of commercial bias.<OL>,Strongly Disagree,False,0,FAIL DUPLICATE TEST: 200,Duplicate test,False
9854,,Questions-0000-145,SCN CLINICAL UPDATE 2021- SESSION II (EVALUATION SURVEY) NSA 8.11.21,,n14068,,choice,<OL><B>SETTING</B></OL> <OL>Facility or online platform was appropriate for the activity</ol>,Strongly Agree,False,0,FAIL DUPLICATE TEST: 200,Duplicate test,False
9854,,Questions-0000-145,SCN CLINICAL UPDATE 2021- SESSION II (EVALUATION SURVEY) NSA 8.11.21,,n14068,,choice,<OL><B>SETTING</B></OL> <OL>Facility or online platform was appropriate for the activity</ol>,Agree,False,0,FAIL DUPLICATE TEST: 200,Duplicate test,False
9854,,Questions-0000-145,SCN CLINICAL UPDATE 2021- SESSION II (EVALUATION SURVEY) NSA 8.11.21,,n14068,,choice,<OL><B>SETTING</B></OL> <OL>Facility or online platform was appropriate for the activity</ol>,No Opinion,False,0,FAIL DUPLICATE TEST: 200,Duplicate test,False
9854,,Questions-0000-145,SCN CLINICAL UPDATE 2021- SESSION II (EVALUATION SURVEY) NSA 8.11.21,,n14068,,choice,<OL><B>SETTING</B></OL> <OL>Facility or online platform was appropriate for the activity</ol>,Disagree,False,0,FAIL DUPLICATE TEST: 200,Duplicate test,False
9854,,Questions-0000-145,SCN CLINICAL UPDATE 2021- SESSION II (EVALUATION SURVEY) NSA 8.11.21,,n14068,,choice,<OL><B>SETTING</B></OL> <OL>Facility or online platform was appropriate for the activity</ol>,Strongly Disagree,False,0,FAIL DUPLICATE TEST: 200,Duplicate test,False
9854,,Questions-0000-145,SCN CLINICAL UPDATE 2021- SESSION II (EVALUATION SURVEY) NSA 8.11.21,,n14068,,choice,"<ol><b>EFFECTIVENESS OF SPEAKER</B></OL>  <ol>Please rate the effectiveness of Karen Dudley, MD</ol>",Excellent,False,0,FAIL DUPLICATE TEST: 200,Duplicate test,False
9854,,Questions-0000-145,SCN CLINICAL UPDATE 2021- SESSION II (EVALUATION SURVEY) NSA 8.11.21,,n14068,,choice,"<ol><b>EFFECTIVENESS OF SPEAKER</B></OL>  <ol>Please rate the effectiveness of Karen Dudley, MD</ol>",Very Good,False,0,FAIL DUPLICATE TEST: 200,Duplicate test,False
9854,,Questions-0000-145,SCN CLINICAL UPDATE 2021- SESSION II (EVALUATION SURVEY) NSA 8.11.21,,n14068,,choice,"<ol><b>EFFECTIVENESS OF SPEAKER</B></OL>  <ol>Please rate the effectiveness of Karen Dudley, MD</ol>",Good,False,0,FAIL DUPLICATE TEST: 200,Duplicate test,False
