course_id,course_code,course_name,test_id,ques_id,sequence,question_text,question_answer_id,answer_sequence,answer_text,correct
10142,Elearning-0000-1913,2020 CHEROKEE RESPIRATORY ICU COMPETENCY,n12236,53094,3,"68 y/old male, 1 day post chemotherapy for AML and intubated for hypoxic respiratory failure secondary to aspiration.  The Pa02 is 57mmHg on a Fi02 of 75%.  CXR shows dense bilateral infiltrates.<br> Select the following strategies you might include in the management of this ventilated patient.<br> A. Increase Fi02  B. Change modes from APV-CMV to ASV for improved ventilator synchrony C. Adjust Vt to achieve 4-6mL/kg IBW D. Consider Nitric Oxide or Prone position",174941,0,1. A and B,0
10142,Elearning-0000-1913,2020 CHEROKEE RESPIRATORY ICU COMPETENCY,n12236,53094,3,"68 y/old male, 1 day post chemotherapy for AML and intubated for hypoxic respiratory failure secondary to aspiration.  The Pa02 is 57mmHg on a Fi02 of 75%.  CXR shows dense bilateral infiltrates.<br> Select the following strategies you might include in the management of this ventilated patient.<br> A. Increase Fi02  B. Change modes from APV-CMV to ASV for improved ventilator synchrony C. Adjust Vt to achieve 4-6mL/kg IBW D. Consider Nitric Oxide or Prone position",174942,1,"2. B, C, E",0
10142,Elearning-0000-1913,2020 CHEROKEE RESPIRATORY ICU COMPETENCY,n12236,53094,3,"68 y/old male, 1 day post chemotherapy for AML and intubated for hypoxic respiratory failure secondary to aspiration.  The Pa02 is 57mmHg on a Fi02 of 75%.  CXR shows dense bilateral infiltrates.<br> Select the following strategies you might include in the management of this ventilated patient.<br> A. Increase Fi02  B. Change modes from APV-CMV to ASV for improved ventilator synchrony C. Adjust Vt to achieve 4-6mL/kg IBW D. Consider Nitric Oxide or Prone position",174943,2,3. B and D,0
10142,Elearning-0000-1913,2020 CHEROKEE RESPIRATORY ICU COMPETENCY,n12236,53094,3,"68 y/old male, 1 day post chemotherapy for AML and intubated for hypoxic respiratory failure secondary to aspiration.  The Pa02 is 57mmHg on a Fi02 of 75%.  CXR shows dense bilateral infiltrates.<br> Select the following strategies you might include in the management of this ventilated patient.<br> A. Increase Fi02  B. Change modes from APV-CMV to ASV for improved ventilator synchrony C. Adjust Vt to achieve 4-6mL/kg IBW D. Consider Nitric Oxide or Prone position",174944,3,"4. A, C, and D",1
10142,Elearning-0000-1913,2020 CHEROKEE RESPIRATORY ICU COMPETENCY,n12236,53094,3,"68 y/old male, 1 day post chemotherapy for AML and intubated for hypoxic respiratory failure secondary to aspiration.  The Pa02 is 57mmHg on a Fi02 of 75%.  CXR shows dense bilateral infiltrates.<br> Select the following strategies you might include in the management of this ventilated patient.<br> A. Increase Fi02  B. Change modes from APV-CMV to ASV for improved ventilator synchrony C. Adjust Vt to achieve 4-6mL/kg IBW D. Consider Nitric Oxide or Prone position",174945,4,"5. C, D, E",0
10142,Elearning-0000-1913,2020 CHEROKEE RESPIRATORY ICU COMPETENCY,n12236,53094,3,"68 y/old male, 1 day post chemotherapy for AML and intubated for hypoxic respiratory failure secondary to aspiration.  The Pa02 is 57mmHg on a Fi02 of 75%.  CXR shows dense bilateral infiltrates.<br> Select the following strategies you might include in the management of this ventilated patient.<br> A. Increase Fi02  B. Change modes from APV-CMV to ASV for improved ventilator synchrony C. Adjust Vt to achieve 4-6mL/kg IBW D. Consider Nitric Oxide or Prone position",174946,5,6. All of the above,0
10142,Elearning-0000-1913,2020 CHEROKEE RESPIRATORY ICU COMPETENCY,n12236,53095,4,"In P-CMV mode, what factor may affect the delivered Vt?<br> A. Changes in the respiratory system compliance<br> B. Administration of bronchodilators<br> C. Patient's respiratory activity<br> D. Changes to the pressure control level",174947,0,1. A and C,0
10142,Elearning-0000-1913,2020 CHEROKEE RESPIRATORY ICU COMPETENCY,n12236,53095,4,"In P-CMV mode, what factor may affect the delivered Vt?<br> A. Changes in the respiratory system compliance<br> B. Administration of bronchodilators<br> C. Patient's respiratory activity<br> D. Changes to the pressure control level",174948,1,2. A and D,0
10142,Elearning-0000-1913,2020 CHEROKEE RESPIRATORY ICU COMPETENCY,n12236,53095,4,"In P-CMV mode, what factor may affect the delivered Vt?<br> A. Changes in the respiratory system compliance<br> B. Administration of bronchodilators<br> C. Patient's respiratory activity<br> D. Changes to the pressure control level",174949,2,"3. A, B, C",0
10142,Elearning-0000-1913,2020 CHEROKEE RESPIRATORY ICU COMPETENCY,n12236,53095,4,"In P-CMV mode, what factor may affect the delivered Vt?<br> A. Changes in the respiratory system compliance<br> B. Administration of bronchodilators<br> C. Patient's respiratory activity<br> D. Changes to the pressure control level",174950,3,4. All of the above,1
10142,Elearning-0000-1913,2020 CHEROKEE RESPIRATORY ICU COMPETENCY,n12236,53096,5,Which of these statements regarding Spontaneous mode is FALSE?,174951,0,"a. When pressure support is set to zero, the mode functions like  a conventional CPAP system.",0
10142,Elearning-0000-1913,2020 CHEROKEE RESPIRATORY ICU COMPETENCY,n12236,53096,5,Which of these statements regarding Spontaneous mode is FALSE?,174952,1,b. The patient determines the breath timing and may be either flow or  pressure triggered.,0
10142,Elearning-0000-1913,2020 CHEROKEE RESPIRATORY ICU COMPETENCY,n12236,53096,5,Which of these statements regarding Spontaneous mode is FALSE?,174953,2,"c. The settings in this mode include: Psupport, P-ramp, ETS, PEEP,  Fi02 and Trigger.",0
10142,Elearning-0000-1913,2020 CHEROKEE RESPIRATORY ICU COMPETENCY,n12236,53096,5,Which of these statements regarding Spontaneous mode is FALSE?,174954,3,"d. When the apnea alarm is triggered, the vent will transition from SPONT to APV-CMV mode",1
10142,Elearning-0000-1913,2020 CHEROKEE RESPIRATORY ICU COMPETENCY,n12236,53097,6,"The vent weaning readiness criteria includes a PEEP =  8 cmH20, Fi02 = 60%, spontaneous respirations and a patient that follows commands.",174955,0,TRUE,0
10142,Elearning-0000-1913,2020 CHEROKEE RESPIRATORY ICU COMPETENCY,n12236,53097,6,"The vent weaning readiness criteria includes a PEEP =  8 cmH20, Fi02 = 60%, spontaneous respirations and a patient that follows commands.",174956,1,FALSE,1
10142,Elearning-0000-1913,2020 CHEROKEE RESPIRATORY ICU COMPETENCY,n12236,53098,7,Which statement regarding the Spontaneous Breathing Trial is FALSE?,174957,0,A. The SBT should not exceed 120 minutes unless ordered by MD or midlevel.,0
10142,Elearning-0000-1913,2020 CHEROKEE RESPIRATORY ICU COMPETENCY,n12236,53098,7,Which statement regarding the Spontaneous Breathing Trial is FALSE?,174958,1,"B. If at any time the patient because unstable or has an increased RR > 35bpm, the mode should be changed to achieve the pre-trial minute volume.",0
10142,Elearning-0000-1913,2020 CHEROKEE RESPIRATORY ICU COMPETENCY,n12236,53098,7,Which statement regarding the Spontaneous Breathing Trial is FALSE?,174959,2,C. ASV at 100%MV or CPAP/PS mode may be used.,0
10142,Elearning-0000-1913,2020 CHEROKEE RESPIRATORY ICU COMPETENCY,n12236,53098,7,Which statement regarding the Spontaneous Breathing Trial is FALSE?,174960,3,"D. If the patient is on pressors, the RT and RN must confirm that the physician is aware of the type and dose of pressors before a weaning trial is conducted.",0
10142,Elearning-0000-1913,2020 CHEROKEE RESPIRATORY ICU COMPETENCY,n12236,53098,7,Which statement regarding the Spontaneous Breathing Trial is FALSE?,174961,4,"E. ASV at 100%MV may be used and the Pinsp should be < 15cmH20 to be considered in a ""weaning""ù mode.",1
10142,Elearning-0000-1913,2020 CHEROKEE RESPIRATORY ICU COMPETENCY,n12236,53109,8,The red alarm cable connected should be documented with every Q4h vent check while confirmation of the audible and visual alarms should be documented Qshift.,175002,0,TRUE,1
10142,Elearning-0000-1913,2020 CHEROKEE RESPIRATORY ICU COMPETENCY,n12236,53109,8,The red alarm cable connected should be documented with every Q4h vent check while confirmation of the audible and visual alarms should be documented Qshift.,175003,1,FALSE,0
10142,Elearning-0000-1913,2020 CHEROKEE RESPIRATORY ICU COMPETENCY,n12236,53110,9,Oral care and tube movement  is performed Q2 and is a shared responsibility between Nursing and Respiratory Therapy.   Night shift should consult the RN prior to performing mouth care/tube movement to ensure undisturbed sleep time.,175004,0,TRUE,1
10142,Elearning-0000-1913,2020 CHEROKEE RESPIRATORY ICU COMPETENCY,n12236,53110,9,Oral care and tube movement  is performed Q2 and is a shared responsibility between Nursing and Respiratory Therapy.   Night shift should consult the RN prior to performing mouth care/tube movement to ensure undisturbed sleep time.,175005,1,FALSE,0
10142,Elearning-0000-1913,2020 CHEROKEE RESPIRATORY ICU COMPETENCY,n12236,53111,10,Hollister tube holders should be labeled with the date and time of application to ensure they are changed Q72h and PRN.,175006,0,TRUE,1
10142,Elearning-0000-1913,2020 CHEROKEE RESPIRATORY ICU COMPETENCY,n12236,53111,10,Hollister tube holders should be labeled with the date and time of application to ensure they are changed Q72h and PRN.,175007,1,FALSE,0
10142,Elearning-0000-1913,2020 CHEROKEE RESPIRATORY ICU COMPETENCY,n12236,53112,11,Physician orders are needed for which of the following?<br> A. BiPAP use<br> B. Brachial ABG<br> C. Use of a bite block<br> D. Changing vent modes to start the SBT<br> E. Extubation,175008,0,1. All of the above,0
10142,Elearning-0000-1913,2020 CHEROKEE RESPIRATORY ICU COMPETENCY,n12236,53112,11,Physician orders are needed for which of the following?<br> A. BiPAP use<br> B. Brachial ABG<br> C. Use of a bite block<br> D. Changing vent modes to start the SBT<br> E. Extubation,175009,1,"2. A, C, E",0
10142,Elearning-0000-1913,2020 CHEROKEE RESPIRATORY ICU COMPETENCY,n12236,53112,11,Physician orders are needed for which of the following?<br> A. BiPAP use<br> B. Brachial ABG<br> C. Use of a bite block<br> D. Changing vent modes to start the SBT<br> E. Extubation,175010,2,3. B and C,0
10142,Elearning-0000-1913,2020 CHEROKEE RESPIRATORY ICU COMPETENCY,n12236,53112,11,Physician orders are needed for which of the following?<br> A. BiPAP use<br> B. Brachial ABG<br> C. Use of a bite block<br> D. Changing vent modes to start the SBT<br> E. Extubation,175011,3,"4. A, B, E",1
10142,Elearning-0000-1913,2020 CHEROKEE RESPIRATORY ICU COMPETENCY,n12236,53113,12,"When patients are placed in the prone position, which of the following tube holders are acceptable?",175012,0,A. Hollister,0
10142,Elearning-0000-1913,2020 CHEROKEE RESPIRATORY ICU COMPETENCY,n12236,53113,12,"When patients are placed in the prone position, which of the following tube holders are acceptable?",175013,1,B. Silk tape then Stabiltube,0
10142,Elearning-0000-1913,2020 CHEROKEE RESPIRATORY ICU COMPETENCY,n12236,53113,12,"When patients are placed in the prone position, which of the following tube holders are acceptable?",175014,2,C. Hollister with Physician's order,0
10142,Elearning-0000-1913,2020 CHEROKEE RESPIRATORY ICU COMPETENCY,n12236,53113,12,"When patients are placed in the prone position, which of the following tube holders are acceptable?",175015,3,D.  B and C,1
10142,Elearning-0000-1913,2020 CHEROKEE RESPIRATORY ICU COMPETENCY,n12236,53114,13,"ETS (expiratory trigger sensitivity), represents the percent of peak inspiratory flow at which the ventilator cycles from inspiration to exhalation. The normal default ETS is 25%.  An intubated patient with COPD or air trapping would benefit from an increase of ETS to 40%.<br> What effect does this have on the I:E ratio?",175016,0,"A. Increased I-time, decreased E-time",0
10142,Elearning-0000-1913,2020 CHEROKEE RESPIRATORY ICU COMPETENCY,n12236,53114,13,"ETS (expiratory trigger sensitivity), represents the percent of peak inspiratory flow at which the ventilator cycles from inspiration to exhalation. The normal default ETS is 25%.  An intubated patient with COPD or air trapping would benefit from an increase of ETS to 40%.<br> What effect does this have on the I:E ratio?",175017,1,"B. Decreased I-time, decreased E-time",0
10142,Elearning-0000-1913,2020 CHEROKEE RESPIRATORY ICU COMPETENCY,n12236,53114,13,"ETS (expiratory trigger sensitivity), represents the percent of peak inspiratory flow at which the ventilator cycles from inspiration to exhalation. The normal default ETS is 25%.  An intubated patient with COPD or air trapping would benefit from an increase of ETS to 40%.<br> What effect does this have on the I:E ratio?",175018,2,"C. Decreased I-time, Increased E-time",1
10142,Elearning-0000-1913,2020 CHEROKEE RESPIRATORY ICU COMPETENCY,n12236,53114,13,"ETS (expiratory trigger sensitivity), represents the percent of peak inspiratory flow at which the ventilator cycles from inspiration to exhalation. The normal default ETS is 25%.  An intubated patient with COPD or air trapping would benefit from an increase of ETS to 40%.<br> What effect does this have on the I:E ratio?",175019,3,D. None of the above,0
10142,Elearning-0000-1913,2020 CHEROKEE RESPIRATORY ICU COMPETENCY,n12236,53115,14,"In regards to Heliox via the Hamilton G5, which of these statements is FALSE?",175020,0,A. Only the G5 can utilize Heliox.,0
10142,Elearning-0000-1913,2020 CHEROKEE RESPIRATORY ICU COMPETENCY,n12236,53115,14,"In regards to Heliox via the Hamilton G5, which of these statements is FALSE?",175021,1,B. The G5 flow sensor must be recalibrated with Heliox prior to starting the therapy.,0
10142,Elearning-0000-1913,2020 CHEROKEE RESPIRATORY ICU COMPETENCY,n12236,53115,14,"In regards to Heliox via the Hamilton G5, which of these statements is FALSE?",175022,2,C. The circuit must first be changed from a single limb with a HME to a heated wire circuit prior to starting Heliox therapy.,1
10142,Elearning-0000-1913,2020 CHEROKEE RESPIRATORY ICU COMPETENCY,n12236,53116,15,"An ARDS patient is intubated in APV-CMV mode: Vt 380mL, Rate 22bpm, PEEP 10cmH20, Fi02 80%.  Sp02 90%.<br> ABG results:  pH 7.32, PaC02 49, Pa02 60, HC03 26, BE +2.5.<br> What is the P/F ratio?",175023,0,A.  70,0
10142,Elearning-0000-1913,2020 CHEROKEE RESPIRATORY ICU COMPETENCY,n12236,53116,15,"An ARDS patient is intubated in APV-CMV mode: Vt 380mL, Rate 22bpm, PEEP 10cmH20, Fi02 80%.  Sp02 90%.<br> ABG results:  pH 7.32, PaC02 49, Pa02 60, HC03 26, BE +2.5.<br> What is the P/F ratio?",175024,1,B.  75,1
10142,Elearning-0000-1913,2020 CHEROKEE RESPIRATORY ICU COMPETENCY,n12236,53116,15,"An ARDS patient is intubated in APV-CMV mode: Vt 380mL, Rate 22bpm, PEEP 10cmH20, Fi02 80%.  Sp02 90%.<br> ABG results:  pH 7.32, PaC02 49, Pa02 60, HC03 26, BE +2.5.<br> What is the P/F ratio?",175025,2,C.  80,0
10142,Elearning-0000-1913,2020 CHEROKEE RESPIRATORY ICU COMPETENCY,n12236,53116,15,"An ARDS patient is intubated in APV-CMV mode: Vt 380mL, Rate 22bpm, PEEP 10cmH20, Fi02 80%.  Sp02 90%.<br> ABG results:  pH 7.32, PaC02 49, Pa02 60, HC03 26, BE +2.5.<br> What is the P/F ratio?",175026,3,D.  85,0
10142,Elearning-0000-1913,2020 CHEROKEE RESPIRATORY ICU COMPETENCY,n12236,53117,16,"Complications of inverse I:E ratio include, but are not limited to, excessive gas trapping, adverse hemodynamic effects, and the need for sedation.",175027,0,TRUE,1
10142,Elearning-0000-1913,2020 CHEROKEE RESPIRATORY ICU COMPETENCY,n12236,53117,16,"Complications of inverse I:E ratio include, but are not limited to, excessive gas trapping, adverse hemodynamic effects, and the need for sedation.",175028,1,FALSE,0
10142,Elearning-0000-1913,2020 CHEROKEE RESPIRATORY ICU COMPETENCY,n12236,53118,17,Performing an Inspiratory hold on the Hamilton ventilator allows for the measurement of which parameter?,175029,0,A. Peak airway pressure,0
10142,Elearning-0000-1913,2020 CHEROKEE RESPIRATORY ICU COMPETENCY,n12236,53118,17,Performing an Inspiratory hold on the Hamilton ventilator allows for the measurement of which parameter?,175030,1,B. Optimal PEEP,0
10142,Elearning-0000-1913,2020 CHEROKEE RESPIRATORY ICU COMPETENCY,n12236,53118,17,Performing an Inspiratory hold on the Hamilton ventilator allows for the measurement of which parameter?,175031,2,C. Dynamic lung compliance,0
10142,Elearning-0000-1913,2020 CHEROKEE RESPIRATORY ICU COMPETENCY,n12236,53118,17,Performing an Inspiratory hold on the Hamilton ventilator allows for the measurement of which parameter?,175032,3,D. Plateau pressure,1
10142,Elearning-0000-1913,2020 CHEROKEE RESPIRATORY ICU COMPETENCY,n12236,53119,18,The Hamilton ventilator will display which of the following calculations and measurements?,175033,0,A. Lung compliance,0
10142,Elearning-0000-1913,2020 CHEROKEE RESPIRATORY ICU COMPETENCY,n12236,53119,18,The Hamilton ventilator will display which of the following calculations and measurements?,175034,1,B. AutoPEEP,0
10142,Elearning-0000-1913,2020 CHEROKEE RESPIRATORY ICU COMPETENCY,n12236,53119,18,The Hamilton ventilator will display which of the following calculations and measurements?,175035,2,C. Rapid shallow breathing index,0
10142,Elearning-0000-1913,2020 CHEROKEE RESPIRATORY ICU COMPETENCY,n12236,53119,18,The Hamilton ventilator will display which of the following calculations and measurements?,175036,3,D. Airway resistance,0
10142,Elearning-0000-1913,2020 CHEROKEE RESPIRATORY ICU COMPETENCY,n12236,53119,18,The Hamilton ventilator will display which of the following calculations and measurements?,175037,4,E. All of the above,1
10142,Elearning-0000-1913,2020 CHEROKEE RESPIRATORY ICU COMPETENCY,n12236,53120,19,"Hamilton C2-C3 in NIV-ST mode<br> Ordered settings: IPAP 15, EPAP 8, Rate 14, Fi02 50%.<br>  You need to transport the patient using a Hamilton C2.<br>  Which picture shows the correct settings for the Hamilton device?",175038,0,A.,1
10142,Elearning-0000-1913,2020 CHEROKEE RESPIRATORY ICU COMPETENCY,n12236,53120,19,"Hamilton C2-C3 in NIV-ST mode<br> Ordered settings: IPAP 15, EPAP 8, Rate 14, Fi02 50%.<br>  You need to transport the patient using a Hamilton C2.<br>  Which picture shows the correct settings for the Hamilton device?",175039,1,B.,0
10142,Elearning-0000-1913,2020 CHEROKEE RESPIRATORY ICU COMPETENCY,n12236,53120,19,"Hamilton C2-C3 in NIV-ST mode<br> Ordered settings: IPAP 15, EPAP 8, Rate 14, Fi02 50%.<br>  You need to transport the patient using a Hamilton C2.<br>  Which picture shows the correct settings for the Hamilton device?",175040,2,C.,0
10142,Elearning-0000-1913,2020 CHEROKEE RESPIRATORY ICU COMPETENCY,n12236,53121,20,"Your patient is on a C2 in non-invasive mode. Current settings of Pinsp of 7 and EPAP of 5, Fio2 60% with a 50% ETS.<br>  The patient is experiencing an increase WOB.  What change to the C2 would be best to help support the patient's WOB?",175041,0,a. Increase Fio2 to 80%,0
10142,Elearning-0000-1913,2020 CHEROKEE RESPIRATORY ICU COMPETENCY,n12236,53121,20,"Your patient is on a C2 in non-invasive mode. Current settings of Pinsp of 7 and EPAP of 5, Fio2 60% with a 50% ETS.<br>  The patient is experiencing an increase WOB.  What change to the C2 would be best to help support the patient's WOB?",175042,1,b. Increase Pinsp to 12,1
10142,Elearning-0000-1913,2020 CHEROKEE RESPIRATORY ICU COMPETENCY,n12236,53121,20,"Your patient is on a C2 in non-invasive mode. Current settings of Pinsp of 7 and EPAP of 5, Fio2 60% with a 50% ETS.<br>  The patient is experiencing an increase WOB.  What change to the C2 would be best to help support the patient's WOB?",175043,2,c. Decrease ETS to 25%,0
10142,Elearning-0000-1913,2020 CHEROKEE RESPIRATORY ICU COMPETENCY,n12236,53121,20,"Your patient is on a C2 in non-invasive mode. Current settings of Pinsp of 7 and EPAP of 5, Fio2 60% with a 50% ETS.<br>  The patient is experiencing an increase WOB.  What change to the C2 would be best to help support the patient's WOB?",175044,3,d.   Decrease EPAP to 2,0
10142,Elearning-0000-1913,2020 CHEROKEE RESPIRATORY ICU COMPETENCY,n12236,53122,21,Which statement below is false regarding the Hamilton vents in non-invasive mode?,175045,0,a. You set the EPAP and the IPAP,1
10142,Elearning-0000-1913,2020 CHEROKEE RESPIRATORY ICU COMPETENCY,n12236,53122,21,Which statement below is false regarding the Hamilton vents in non-invasive mode?,175046,1,b. ou set the EPAP and the Pinsp,0
10142,Elearning-0000-1913,2020 CHEROKEE RESPIRATORY ICU COMPETENCY,n12236,53122,21,Which statement below is false regarding the Hamilton vents in non-invasive mode?,175047,2,c. IPAP is the total inspiratory pressure the patient receives,0
10142,Elearning-0000-1913,2020 CHEROKEE RESPIRATORY ICU COMPETENCY,n12236,53123,22,Under the Respiratory Protocol for Nitric Oxide:  What  level should the patient  initially be started on?,175048,0,a.  5 PPM,1
10142,Elearning-0000-1913,2020 CHEROKEE RESPIRATORY ICU COMPETENCY,n12236,53123,22,Under the Respiratory Protocol for Nitric Oxide:  What  level should the patient  initially be started on?,175049,1,b.  10 PPM,0
10142,Elearning-0000-1913,2020 CHEROKEE RESPIRATORY ICU COMPETENCY,n12236,53123,22,Under the Respiratory Protocol for Nitric Oxide:  What  level should the patient  initially be started on?,175050,2,c.  Therapist discretion,0
10142,Elearning-0000-1913,2020 CHEROKEE RESPIRATORY ICU COMPETENCY,n12236,53123,22,Under the Respiratory Protocol for Nitric Oxide:  What  level should the patient  initially be started on?,175051,3,d.  20 PPM,0
10142,Elearning-0000-1913,2020 CHEROKEE RESPIRATORY ICU COMPETENCY,n12236,53124,23,Under the Respiratory Protocol for Nitric Oxide: What is the highest level a patient can be on without a physician order?,175052,0,a. 20ppm,0
10142,Elearning-0000-1913,2020 CHEROKEE RESPIRATORY ICU COMPETENCY,n12236,53124,23,Under the Respiratory Protocol for Nitric Oxide: What is the highest level a patient can be on without a physician order?,175053,1,b. 30ppm,0
10142,Elearning-0000-1913,2020 CHEROKEE RESPIRATORY ICU COMPETENCY,n12236,53124,23,Under the Respiratory Protocol for Nitric Oxide: What is the highest level a patient can be on without a physician order?,175054,2,c. 40ppm,1
10142,Elearning-0000-1913,2020 CHEROKEE RESPIRATORY ICU COMPETENCY,n12236,53124,23,Under the Respiratory Protocol for Nitric Oxide: What is the highest level a patient can be on without a physician order?,175055,3,d. 60ppm,0
10142,Elearning-0000-1913,2020 CHEROKEE RESPIRATORY ICU COMPETENCY,n12236,53125,24,When should you add an additional filter?,175056,0,A. When you see rainout in the expiratory limb,0
10142,Elearning-0000-1913,2020 CHEROKEE RESPIRATORY ICU COMPETENCY,n12236,53125,24,When should you add an additional filter?,175057,1,B. When the delivering Nitric oxide or Heliox,0
10142,Elearning-0000-1913,2020 CHEROKEE RESPIRATORY ICU COMPETENCY,n12236,53125,24,When should you add an additional filter?,175058,2,"C. When administering medications like Tobramycin, Mucomyst or Colistin inline",0
10142,Elearning-0000-1913,2020 CHEROKEE RESPIRATORY ICU COMPETENCY,n12236,53125,24,When should you add an additional filter?,175059,3,D. All of the above,1
10142,Elearning-0000-1913,2020 CHEROKEE RESPIRATORY ICU COMPETENCY,n12236,53126,25,A hospital approved wipe is used to clean which pieces of equipment not used on C.Diff patients?<br> A. ALL Hamilton devices<br> B. Glidescope or CMAC devices<br> C. EMMA capnography device<br> D. Personal stethoscopes,175060,0,1. All of the above,0
10142,Elearning-0000-1913,2020 CHEROKEE RESPIRATORY ICU COMPETENCY,n12236,53126,25,A hospital approved wipe is used to clean which pieces of equipment not used on C.Diff patients?<br> A. ALL Hamilton devices<br> B. Glidescope or CMAC devices<br> C. EMMA capnography device<br> D. Personal stethoscopes,175061,1,"2. A, B, D",1
10142,Elearning-0000-1913,2020 CHEROKEE RESPIRATORY ICU COMPETENCY,n12236,53126,25,A hospital approved wipe is used to clean which pieces of equipment not used on C.Diff patients?<br> A. ALL Hamilton devices<br> B. Glidescope or CMAC devices<br> C. EMMA capnography device<br> D. Personal stethoscopes,175062,2,3. A and B only,0
10142,Elearning-0000-1913,2020 CHEROKEE RESPIRATORY ICU COMPETENCY,n12236,53126,25,A hospital approved wipe is used to clean which pieces of equipment not used on C.Diff patients?<br> A. ALL Hamilton devices<br> B. Glidescope or CMAC devices<br> C. EMMA capnography device<br> D. Personal stethoscopes,175063,3,"4. A, C, D",0
