course_id,course_code,docebo_code,course_name_input,course_name,test_id,test_name,type,question_title,answer_title,is_correct,score_if_correct,status,message,updated
9529,,Elearning-0000-758,C-272 - SGN33A VERSION 03.27.17,,n5314,,choice,I have read and understand the contents of the C-272 - SGN33A VERSION 03.27.17 CBL.,TRUE,True,100,FAIL DUPLICATE TEST: 200,Duplicate test,False
9529,,Elearning-0000-758,C-272 - SGN33A VERSION 03.27.17,,n5314,,choice,I have read and understand the contents of the C-272 - SGN33A VERSION 03.27.17 CBL.,FALSE,False,0,FAIL DUPLICATE TEST: 200,Duplicate test,False
9105,,Elearning-0000-372,NSH1165 - ADCT-402 AMENDMENT 5,,n5316,,choice,I have read and understand the contents of the NSH1165 - ADCT-402 AMENDMENT 5 CBL.,TRUE,True,100,FAIL DUPLICATE TEST: 200,Duplicate Test. Existing test is NSH1165 - ADCT-402 AMENDMENT 5- g5316,False
9105,,Elearning-0000-372,NSH1165 - ADCT-402 AMENDMENT 5,,n5316,,choice,I have read and understand the contents of the NSH1165 - ADCT-402 AMENDMENT 5 CBL.,TRUE,True,100,FAIL DUPLICATE TEST: 200,Duplicate test,False
9105,,Elearning-0000-372,NSH1165 - ADCT-402 AMENDMENT 5,,n5316,,choice,I have read and understand the contents of the NSH1165 - ADCT-402 AMENDMENT 5 CBL.,FALSE,False,0,FAIL DUPLICATE TEST: 200,Duplicate test,False
9056,,Elearning-0000-328,NSH1173 - BPX-501 T-CELL INFUSION,,n5317,,choice,This study's objective is to:,a.	Evaluate the effectiveness of Revlimid in post-transplant patients,False,0,FAIL DUPLICATE TEST: 200,Duplicate Test. Existing test is NSH1173 - BPX-501 T-CELL INFUSION- g5317,False
9056,,Elearning-0000-328,NSH1173 - BPX-501 T-CELL INFUSION,,n5317,,choice,This study's objective is to:,a.	Evaluate the effectiveness of Revlimid in post-transplant patients,False,0,FAIL DUPLICATE TEST: 200,Duplicate test,False
9056,,Elearning-0000-328,NSH1173 - BPX-501 T-CELL INFUSION,,n5317,,choice,This study's objective is to:,b.	Determine effect of doses of Rimiducid on mitigating GVHD,True,100,FAIL DUPLICATE TEST: 200,Duplicate test,False
9056,,Elearning-0000-328,NSH1173 - BPX-501 T-CELL INFUSION,,n5317,,choice,This study's objective is to:,c.	Assess time to relapse after transplant,False,0,FAIL DUPLICATE TEST: 200,Duplicate test,False
9056,,Elearning-0000-328,NSH1173 - BPX-501 T-CELL INFUSION,,n5317,,choice,This study's objective is to:,d.	Estimate time to engraftment of donor cells,False,0,FAIL DUPLICATE TEST: 200,Duplicate test,False
9056,,Elearning-0000-328,NSH1173 - BPX-501 T-CELL INFUSION,,n5317,,choice,This is a randomized trial where patients will either receive BPX-501 or Rimiducid to reduce GVHD.,TRUE,False,0,FAIL DUPLICATE TEST: 200,Duplicate test,False
9056,,Elearning-0000-328,NSH1173 - BPX-501 T-CELL INFUSION,,n5317,,choice,This is a randomized trial where patients will either receive BPX-501 or Rimiducid to reduce GVHD.,FALSE,True,100,FAIL DUPLICATE TEST: 200,Duplicate test,False
9056,,Elearning-0000-328,NSH1173 - BPX-501 T-CELL INFUSION,,n5317,,choice,Patients will receive BPX-501:,a.	On Days -6 to -2,False,0,FAIL DUPLICATE TEST: 200,Duplicate test,False
9056,,Elearning-0000-328,NSH1173 - BPX-501 T-CELL INFUSION,,n5317,,choice,Patients will receive BPX-501:,b.	Beginning on Day +1 through Day +30,False,0,FAIL DUPLICATE TEST: 200,Duplicate test,False
9056,,Elearning-0000-328,NSH1173 - BPX-501 T-CELL INFUSION,,n5317,,choice,Patients will receive BPX-501:,c.	In 28-day cycles starting at Cycle 2,False,0,FAIL DUPLICATE TEST: 200,Duplicate test,False
9056,,Elearning-0000-328,NSH1173 - BPX-501 T-CELL INFUSION,,n5317,,choice,Patients will receive BPX-501:,"d.	In 30-day intervals: Day 0, Day 30, and Day 60",True,100,FAIL DUPLICATE TEST: 200,Duplicate test,False
9283,,Elearning-0000-534,NORTHSIDE HOSPITAL FORSYTH HEMOSTASIS AND ACCESS MANAGEMENT-PCU,,n5337,,choice,Arterial sheath pull and hemostasis can be performed by any licensed medical professional?,TRUE,False,0,FAIL DUPLICATE TEST: 200,Duplicate Test. Existing test is NORTHSIDE HOSPITAL FORSYTH HEMOSTASIS AND ACCESS MANAGEMENT-PCU- g5337,False
9283,,Elearning-0000-534,NORTHSIDE HOSPITAL FORSYTH HEMOSTASIS AND ACCESS MANAGEMENT-PCU,,n5337,,choice,Arterial sheath pull and hemostasis can be performed by any licensed medical professional?,TRUE,False,0,FAIL DUPLICATE TEST: 200,Duplicate test,False
9283,,Elearning-0000-534,NORTHSIDE HOSPITAL FORSYTH HEMOSTASIS AND ACCESS MANAGEMENT-PCU,,n5337,,choice,Arterial sheath pull and hemostasis can be performed by any licensed medical professional?,FALSE,True,100,FAIL DUPLICATE TEST: 200,Duplicate test,False
9283,,Elearning-0000-534,NORTHSIDE HOSPITAL FORSYTH HEMOSTASIS AND ACCESS MANAGEMENT-PCU,,n5337,,choice,Where should pulses be checked and documented pre and post femoral sheath removal?,a. Carotid,False,0,FAIL DUPLICATE TEST: 200,Duplicate test,False
9283,,Elearning-0000-534,NORTHSIDE HOSPITAL FORSYTH HEMOSTASIS AND ACCESS MANAGEMENT-PCU,,n5337,,choice,Where should pulses be checked and documented pre and post femoral sheath removal?,b. Pedal,True,100,FAIL DUPLICATE TEST: 200,Duplicate test,False
9283,,Elearning-0000-534,NORTHSIDE HOSPITAL FORSYTH HEMOSTASIS AND ACCESS MANAGEMENT-PCU,,n5337,,choice,Where should pulses be checked and documented pre and post femoral sheath removal?,c. Radial,False,0,FAIL DUPLICATE TEST: 200,Duplicate test,False
9283,,Elearning-0000-534,NORTHSIDE HOSPITAL FORSYTH HEMOSTASIS AND ACCESS MANAGEMENT-PCU,,n5337,,choice,Where should pulses be checked and documented pre and post femoral sheath removal?,d. Brachial,False,0,FAIL DUPLICATE TEST: 200,Duplicate test,False
9283,,Elearning-0000-534,NORTHSIDE HOSPITAL FORSYTH HEMOSTASIS AND ACCESS MANAGEMENT-PCU,,n5337,,choice,"The definition of bleeding, as it relates to femoral sheath removal is:",a. Inadequate hemostasis after the application of pressure for at least 10 minutes.,False,0,FAIL DUPLICATE TEST: 200,Duplicate test,False
9283,,Elearning-0000-534,NORTHSIDE HOSPITAL FORSYTH HEMOSTASIS AND ACCESS MANAGEMENT-PCU,,n5337,,choice,"The definition of bleeding, as it relates to femoral sheath removal is:",b. Inadequate hemostasis after the application of pressure for at least 20 minutes.,True,100,FAIL DUPLICATE TEST: 200,Duplicate test,False
9283,,Elearning-0000-534,NORTHSIDE HOSPITAL FORSYTH HEMOSTASIS AND ACCESS MANAGEMENT-PCU,,n5337,,choice,"The definition of bleeding, as it relates to femoral sheath removal is:",c. Inadequate hemostasis after the application of pressure for at least 60 minutes.,False,0,FAIL DUPLICATE TEST: 200,Duplicate test,False
9283,,Elearning-0000-534,NORTHSIDE HOSPITAL FORSYTH HEMOSTASIS AND ACCESS MANAGEMENT-PCU,,n5337,,choice,"The definition of bleeding, as it relates to femoral sheath removal is:",d. Inadequate hemostasis after the application of pressure for at least 5 minutes.,False,0,FAIL DUPLICATE TEST: 200,Duplicate test,False
9283,,Elearning-0000-534,NORTHSIDE HOSPITAL FORSYTH HEMOSTASIS AND ACCESS MANAGEMENT-PCU,,n5337,,choice,"If oozing at the site occurs after pressure has been released from a venous or arterial site, pressure should be re-applied for a minimum of _______ additional minutes?",a. 45 minutes,False,0,FAIL DUPLICATE TEST: 200,Duplicate test,False
9283,,Elearning-0000-534,NORTHSIDE HOSPITAL FORSYTH HEMOSTASIS AND ACCESS MANAGEMENT-PCU,,n5337,,choice,"If oozing at the site occurs after pressure has been released from a venous or arterial site, pressure should be re-applied for a minimum of _______ additional minutes?",b. 5 minutes,True,100,FAIL DUPLICATE TEST: 200,Duplicate test,False
9283,,Elearning-0000-534,NORTHSIDE HOSPITAL FORSYTH HEMOSTASIS AND ACCESS MANAGEMENT-PCU,,n5337,,choice,"If oozing at the site occurs after pressure has been released from a venous or arterial site, pressure should be re-applied for a minimum of _______ additional minutes?",c. 15 minutes,False,0,FAIL DUPLICATE TEST: 200,Duplicate test,False
9283,,Elearning-0000-534,NORTHSIDE HOSPITAL FORSYTH HEMOSTASIS AND ACCESS MANAGEMENT-PCU,,n5337,,choice,"If oozing at the site occurs after pressure has been released from a venous or arterial site, pressure should be re-applied for a minimum of _______ additional minutes?",d. 30 minutes,False,0,FAIL DUPLICATE TEST: 200,Duplicate test,False
9283,,Elearning-0000-534,NORTHSIDE HOSPITAL FORSYTH HEMOSTASIS AND ACCESS MANAGEMENT-PCU,,n5337,,choice,Which of the following interventions are appropriate for the treatment of a vasovagal response after femoral sheath removal?,a. Administer Atropine IV push 0.5mg x 1 as ordered.,False,0,FAIL DUPLICATE TEST: 200,Duplicate test,False
9283,,Elearning-0000-534,NORTHSIDE HOSPITAL FORSYTH HEMOSTASIS AND ACCESS MANAGEMENT-PCU,,n5337,,choice,Which of the following interventions are appropriate for the treatment of a vasovagal response after femoral sheath removal?,b. Infuse up to 250ml saline IV in 125ml increments.,False,0,FAIL DUPLICATE TEST: 200,Duplicate test,False
9283,,Elearning-0000-534,NORTHSIDE HOSPITAL FORSYTH HEMOSTASIS AND ACCESS MANAGEMENT-PCU,,n5337,,choice,Which of the following interventions are appropriate for the treatment of a vasovagal response after femoral sheath removal?,c. Immediately turn off the nitroglycerin drip if infusing,False,0,FAIL DUPLICATE TEST: 200,Duplicate test,False
9283,,Elearning-0000-534,NORTHSIDE HOSPITAL FORSYTH HEMOSTASIS AND ACCESS MANAGEMENT-PCU,,n5337,,choice,Which of the following interventions are appropriate for the treatment of a vasovagal response after femoral sheath removal?,d. All of the above,True,100,FAIL DUPLICATE TEST: 200,Duplicate test,False
9283,,Elearning-0000-534,NORTHSIDE HOSPITAL FORSYTH HEMOSTASIS AND ACCESS MANAGEMENT-PCU,,n5337,,choice,Which of the following interventions are appropriate for the treatment of a vasovagal response after femoral sheath removal?,e. None of the above,False,0,FAIL DUPLICATE TEST: 200,Duplicate test,False
9283,,Elearning-0000-534,NORTHSIDE HOSPITAL FORSYTH HEMOSTASIS AND ACCESS MANAGEMENT-PCU,,n5337,,choice,Post procedure patients generally are on bed rest for a total of _____ hours post procedure post hemostasis?,a. 2-4 hours,False,0,FAIL DUPLICATE TEST: 200,Duplicate test,False
9283,,Elearning-0000-534,NORTHSIDE HOSPITAL FORSYTH HEMOSTASIS AND ACCESS MANAGEMENT-PCU,,n5337,,choice,Post procedure patients generally are on bed rest for a total of _____ hours post procedure post hemostasis?,b. 4-6 hours,False,0,FAIL DUPLICATE TEST: 200,Duplicate test,False
9283,,Elearning-0000-534,NORTHSIDE HOSPITAL FORSYTH HEMOSTASIS AND ACCESS MANAGEMENT-PCU,,n5337,,choice,Post procedure patients generally are on bed rest for a total of _____ hours post procedure post hemostasis?,c. 6-8 hours,False,0,FAIL DUPLICATE TEST: 200,Duplicate test,False
9283,,Elearning-0000-534,NORTHSIDE HOSPITAL FORSYTH HEMOSTASIS AND ACCESS MANAGEMENT-PCU,,n5337,,choice,Post procedure patients generally are on bed rest for a total of _____ hours post procedure post hemostasis?,d. According to physician order - bed rest may vary depending on closure device utilization and/or sheath size.,True,100,FAIL DUPLICATE TEST: 200,Duplicate test,False
9283,,Elearning-0000-534,NORTHSIDE HOSPITAL FORSYTH HEMOSTASIS AND ACCESS MANAGEMENT-PCU,,n5337,,choice,"If bleeding re-occurs after pressure has been released from an arterial site, pressure should be re-applied for a minimum of ______ minutes?",a. 5 minutes,False,0,FAIL DUPLICATE TEST: 200,Duplicate test,False
9283,,Elearning-0000-534,NORTHSIDE HOSPITAL FORSYTH HEMOSTASIS AND ACCESS MANAGEMENT-PCU,,n5337,,choice,"If bleeding re-occurs after pressure has been released from an arterial site, pressure should be re-applied for a minimum of ______ minutes?",b. 40 minutes,False,0,FAIL DUPLICATE TEST: 200,Duplicate test,False
9283,,Elearning-0000-534,NORTHSIDE HOSPITAL FORSYTH HEMOSTASIS AND ACCESS MANAGEMENT-PCU,,n5337,,choice,"If bleeding re-occurs after pressure has been released from an arterial site, pressure should be re-applied for a minimum of ______ minutes?",c. 30 minutes,False,0,FAIL DUPLICATE TEST: 200,Duplicate test,False
9283,,Elearning-0000-534,NORTHSIDE HOSPITAL FORSYTH HEMOSTASIS AND ACCESS MANAGEMENT-PCU,,n5337,,choice,"If bleeding re-occurs after pressure has been released from an arterial site, pressure should be re-applied for a minimum of ______ minutes?",d. 15 minutes,True,100,FAIL DUPLICATE TEST: 200,Duplicate test,False
9283,,Elearning-0000-534,NORTHSIDE HOSPITAL FORSYTH HEMOSTASIS AND ACCESS MANAGEMENT-PCU,,n5337,,choice,"If a hematoma develops after sheath removal, the operator should apply firm manual pressure over the puncture site for _____ minutes or until hemostasis is obtained?",a. 5 minutes,False,0,FAIL DUPLICATE TEST: 200,Duplicate test,False
9283,,Elearning-0000-534,NORTHSIDE HOSPITAL FORSYTH HEMOSTASIS AND ACCESS MANAGEMENT-PCU,,n5337,,choice,"If a hematoma develops after sheath removal, the operator should apply firm manual pressure over the puncture site for _____ minutes or until hemostasis is obtained?",b. 20 minutes,True,100,FAIL DUPLICATE TEST: 200,Duplicate test,False
9283,,Elearning-0000-534,NORTHSIDE HOSPITAL FORSYTH HEMOSTASIS AND ACCESS MANAGEMENT-PCU,,n5337,,choice,"If a hematoma develops after sheath removal, the operator should apply firm manual pressure over the puncture site for _____ minutes or until hemostasis is obtained?",c. 30 minutes,False,0,FAIL DUPLICATE TEST: 200,Duplicate test,False
9283,,Elearning-0000-534,NORTHSIDE HOSPITAL FORSYTH HEMOSTASIS AND ACCESS MANAGEMENT-PCU,,n5337,,choice,"If a hematoma develops after sheath removal, the operator should apply firm manual pressure over the puncture site for _____ minutes or until hemostasis is obtained?",d. 60 minutes,False,0,FAIL DUPLICATE TEST: 200,Duplicate test,False
9283,,Elearning-0000-534,NORTHSIDE HOSPITAL FORSYTH HEMOSTASIS AND ACCESS MANAGEMENT-PCU,,n5337,,choice,Retroperitoneal hematomas usually occur within 12 hours of the procedure. Signs of retroperitoneal hematoma include ALL of the following EXCEPT?,a. Hypotension,False,0,FAIL DUPLICATE TEST: 200,Duplicate test,False
9283,,Elearning-0000-534,NORTHSIDE HOSPITAL FORSYTH HEMOSTASIS AND ACCESS MANAGEMENT-PCU,,n5337,,choice,Retroperitoneal hematomas usually occur within 12 hours of the procedure. Signs of retroperitoneal hematoma include ALL of the following EXCEPT?,"b. Back, flank, or leg pain",False,0,FAIL DUPLICATE TEST: 200,Duplicate test,False
9283,,Elearning-0000-534,NORTHSIDE HOSPITAL FORSYTH HEMOSTASIS AND ACCESS MANAGEMENT-PCU,,n5337,,choice,Retroperitoneal hematomas usually occur within 12 hours of the procedure. Signs of retroperitoneal hematoma include ALL of the following EXCEPT?,c. Rectal bleeding,True,100,FAIL DUPLICATE TEST: 200,Duplicate test,False
9283,,Elearning-0000-534,NORTHSIDE HOSPITAL FORSYTH HEMOSTASIS AND ACCESS MANAGEMENT-PCU,,n5337,,choice,Retroperitoneal hematomas usually occur within 12 hours of the procedure. Signs of retroperitoneal hematoma include ALL of the following EXCEPT?,d. Mental Status Changes,False,0,FAIL DUPLICATE TEST: 200,Duplicate test,False
9283,,Elearning-0000-534,NORTHSIDE HOSPITAL FORSYTH HEMOSTASIS AND ACCESS MANAGEMENT-PCU,,n5337,,choice,Retroperitoneal hematomas usually occur within 12 hours of the procedure. Signs of retroperitoneal hematoma include ALL of the following EXCEPT?,e. Neurological changes to the extremity on the side of the procedure.,False,0,FAIL DUPLICATE TEST: 200,Duplicate test,False
9283,,Elearning-0000-534,NORTHSIDE HOSPITAL FORSYTH HEMOSTASIS AND ACCESS MANAGEMENT-PCU,,n5337,,choice,Retroperitoneal hematomas usually occur within 12 hours of the procedure. Signs of retroperitoneal hematoma include ALL of the following EXCEPT?,f. Diaphoresis,False,0,FAIL DUPLICATE TEST: 200,Duplicate test,False
9283,,Elearning-0000-534,NORTHSIDE HOSPITAL FORSYTH HEMOSTASIS AND ACCESS MANAGEMENT-PCU,,n5337,,choice,"Which of the following parameters should be assessed and documented before, during and after site compression?",a. Peripheral neurovascular assessment,False,0,FAIL DUPLICATE TEST: 200,Duplicate test,False
9283,,Elearning-0000-534,NORTHSIDE HOSPITAL FORSYTH HEMOSTASIS AND ACCESS MANAGEMENT-PCU,,n5337,,choice,"Which of the following parameters should be assessed and documented before, during and after site compression?",b. Puncture site assessment,False,0,FAIL DUPLICATE TEST: 200,Duplicate test,False
9283,,Elearning-0000-534,NORTHSIDE HOSPITAL FORSYTH HEMOSTASIS AND ACCESS MANAGEMENT-PCU,,n5337,,choice,"Which of the following parameters should be assessed and documented before, during and after site compression?",c. ALL of the above and below,True,100,FAIL DUPLICATE TEST: 200,Duplicate test,False
9283,,Elearning-0000-534,NORTHSIDE HOSPITAL FORSYTH HEMOSTASIS AND ACCESS MANAGEMENT-PCU,,n5337,,choice,"Which of the following parameters should be assessed and documented before, during and after site compression?",d. Vital signs,False,0,FAIL DUPLICATE TEST: 200,Duplicate test,False
9283,,Elearning-0000-534,NORTHSIDE HOSPITAL FORSYTH HEMOSTASIS AND ACCESS MANAGEMENT-PCU,,n5337,,choice,Patient and family education during hemostasis should include notifying the nurse for any of the following:,a. Sensation change to the affected extremity.,False,0,FAIL DUPLICATE TEST: 200,Duplicate test,False
9283,,Elearning-0000-534,NORTHSIDE HOSPITAL FORSYTH HEMOSTASIS AND ACCESS MANAGEMENT-PCU,,n5337,,choice,Patient and family education during hemostasis should include notifying the nurse for any of the following:,"b. Warm, moist sensation around the groin site.",False,0,FAIL DUPLICATE TEST: 200,Duplicate test,False
9283,,Elearning-0000-534,NORTHSIDE HOSPITAL FORSYTH HEMOSTASIS AND ACCESS MANAGEMENT-PCU,,n5337,,choice,Patient and family education during hemostasis should include notifying the nurse for any of the following:,c. Pressure and hardness in the area where the sheath was inserted.,False,0,FAIL DUPLICATE TEST: 200,Duplicate test,False
9283,,Elearning-0000-534,NORTHSIDE HOSPITAL FORSYTH HEMOSTASIS AND ACCESS MANAGEMENT-PCU,,n5337,,choice,Patient and family education during hemostasis should include notifying the nurse for any of the following:,d. Chest discomfort and back/flank pain.,False,0,FAIL DUPLICATE TEST: 200,Duplicate test,False
9283,,Elearning-0000-534,NORTHSIDE HOSPITAL FORSYTH HEMOSTASIS AND ACCESS MANAGEMENT-PCU,,n5337,,choice,Patient and family education during hemostasis should include notifying the nurse for any of the following:,e. All of the above.,True,100,FAIL DUPLICATE TEST: 200,Duplicate test,False
9283,,Elearning-0000-534,NORTHSIDE HOSPITAL FORSYTH HEMOSTASIS AND ACCESS MANAGEMENT-PCU,,n5337,,choice,"Following sheath removal, site checks and distal pulses should be assessed?",a. Every 5 min during compression; then every 15 min x 4; every 30min x 2; then every hour x 4 unless otherwise ordered by physician.,True,100,FAIL DUPLICATE TEST: 200,Duplicate test,False
9283,,Elearning-0000-534,NORTHSIDE HOSPITAL FORSYTH HEMOSTASIS AND ACCESS MANAGEMENT-PCU,,n5337,,choice,"Following sheath removal, site checks and distal pulses should be assessed?",b. Every 30min x2; every hour x 2; then every 4 hours while on bed rest.,False,0,FAIL DUPLICATE TEST: 200,Duplicate test,False
9283,,Elearning-0000-534,NORTHSIDE HOSPITAL FORSYTH HEMOSTASIS AND ACCESS MANAGEMENT-PCU,,n5337,,choice,"Following sheath removal, site checks and distal pulses should be assessed?",c. Every hour until discharge.,False,0,FAIL DUPLICATE TEST: 200,Duplicate test,False
9283,,Elearning-0000-534,NORTHSIDE HOSPITAL FORSYTH HEMOSTASIS AND ACCESS MANAGEMENT-PCU,,n5337,,choice,"Following sheath removal, site checks and distal pulses should be assessed?",d. Every hour x 4; then every 4 hours until discharge.,False,0,FAIL DUPLICATE TEST: 200,Duplicate test,False
9283,,Elearning-0000-534,NORTHSIDE HOSPITAL FORSYTH HEMOSTASIS AND ACCESS MANAGEMENT-PCU,,n5337,,choice,Femostop device can be utilized for?,a. Control of hematoma.,False,0,FAIL DUPLICATE TEST: 200,Duplicate test,False
9283,,Elearning-0000-534,NORTHSIDE HOSPITAL FORSYTH HEMOSTASIS AND ACCESS MANAGEMENT-PCU,,n5337,,choice,Femostop device can be utilized for?,b. Suspected bleeding from site.,False,0,FAIL DUPLICATE TEST: 200,Duplicate test,False
9283,,Elearning-0000-534,NORTHSIDE HOSPITAL FORSYTH HEMOSTASIS AND ACCESS MANAGEMENT-PCU,,n5337,,choice,Femostop device can be utilized for?,c. Extended sheath hold hemostasis.,False,0,FAIL DUPLICATE TEST: 200,Duplicate test,False
9283,,Elearning-0000-534,NORTHSIDE HOSPITAL FORSYTH HEMOSTASIS AND ACCESS MANAGEMENT-PCU,,n5337,,choice,Femostop device can be utilized for?,d. All of the above,True,100,FAIL DUPLICATE TEST: 200,Duplicate test,False
9283,,Elearning-0000-534,NORTHSIDE HOSPITAL FORSYTH HEMOSTASIS AND ACCESS MANAGEMENT-PCU,,n5337,,choice,Femostop device can be utilized for?,e. None of the above,False,0,FAIL DUPLICATE TEST: 200,Duplicate test,False
9283,,Elearning-0000-534,NORTHSIDE HOSPITAL FORSYTH HEMOSTASIS AND ACCESS MANAGEMENT-PCU,,n5337,,choice,"If a patient has oozing or suspected bleeding from the site, your first action should be?",a. Call the physician.,False,0,FAIL DUPLICATE TEST: 200,Duplicate test,False
9283,,Elearning-0000-534,NORTHSIDE HOSPITAL FORSYTH HEMOSTASIS AND ACCESS MANAGEMENT-PCU,,n5337,,choice,"If a patient has oozing or suspected bleeding from the site, your first action should be?",b. Check the orders in the chart for post care instructions.,False,0,FAIL DUPLICATE TEST: 200,Duplicate test,False
9283,,Elearning-0000-534,NORTHSIDE HOSPITAL FORSYTH HEMOSTASIS AND ACCESS MANAGEMENT-PCU,,n5337,,choice,"If a patient has oozing or suspected bleeding from the site, your first action should be?",c. Change dressing.,False,0,FAIL DUPLICATE TEST: 200,Duplicate test,False
9283,,Elearning-0000-534,NORTHSIDE HOSPITAL FORSYTH HEMOSTASIS AND ACCESS MANAGEMENT-PCU,,n5337,,choice,"If a patient has oozing or suspected bleeding from the site, your first action should be?",d. Apply firm pressure to the site to gain control of oozing or bleeding.,True,100,FAIL DUPLICATE TEST: 200,Duplicate test,False
9283,,Elearning-0000-534,NORTHSIDE HOSPITAL FORSYTH HEMOSTASIS AND ACCESS MANAGEMENT-PCU,,n5337,,choice,The operator and one additional healthcare provider should be present for the first 5 to 10 minutes of hemostasis and sheath pull procedure?,TRUE,True,100,FAIL DUPLICATE TEST: 200,Duplicate test,False
9283,,Elearning-0000-534,NORTHSIDE HOSPITAL FORSYTH HEMOSTASIS AND ACCESS MANAGEMENT-PCU,,n5337,,choice,The operator and one additional healthcare provider should be present for the first 5 to 10 minutes of hemostasis and sheath pull procedure?,FALSE,False,0,FAIL DUPLICATE TEST: 200,Duplicate test,False
9283,,Elearning-0000-534,NORTHSIDE HOSPITAL FORSYTH HEMOSTASIS AND ACCESS MANAGEMENT-PCU,,n5337,,choice,Which of the following statements are true?,"a. Following sheath pull, a pressure dressing should be applied and left in place for 24 hours.",False,0,FAIL DUPLICATE TEST: 200,Duplicate test,False
9283,,Elearning-0000-534,NORTHSIDE HOSPITAL FORSYTH HEMOSTASIS AND ACCESS MANAGEMENT-PCU,,n5337,,choice,Which of the following statements are true?,b. The initial gauze dressing should remain in place for 3 days and then the site left open to air.,False,0,FAIL DUPLICATE TEST: 200,Duplicate test,False
9283,,Elearning-0000-534,NORTHSIDE HOSPITAL FORSYTH HEMOSTASIS AND ACCESS MANAGEMENT-PCU,,n5337,,choice,Which of the following statements are true?,"c. After achieving adequate hemostasis, a dressing should be placed on the site that allows for visualization of region for continued post care monitoring.",True,100,FAIL DUPLICATE TEST: 200,Duplicate test,False
9283,,Elearning-0000-534,NORTHSIDE HOSPITAL FORSYTH HEMOSTASIS AND ACCESS MANAGEMENT-PCU,,n5337,,choice,Which of the following statements are true?,d. The initial gauze dressing should be removed once the patient is off bedrest and the site left open to air.,False,0,FAIL DUPLICATE TEST: 200,Duplicate test,False
9283,,Elearning-0000-534,NORTHSIDE HOSPITAL FORSYTH HEMOSTASIS AND ACCESS MANAGEMENT-PCU,,n5337,,choice,Which of the following are potential temporary signs and symptoms of appropriate occlusive pressure being held to arterial site?,a. Mottling of lower extremity.,False,0,FAIL DUPLICATE TEST: 200,Duplicate test,False
