course_id,course_code,docebo_code,course_name_input,course_name,test_id,test_name,type,question_title,answer_title,is_correct,score_if_correct,status,message,updated
9380,Elearning-0000-622,Elearning-0000-622,FCC RESIDENCY NEWBORN JAUNDICE AND PHOTOTHERAPY FY2020,FCC RESIDENCY NEWBORN JAUNDICE AND PHOTOTHERAPY FY2020,g9862,FCC RESIDENCY NEWBORN JAUNDICE AND PHOTOTHERAPY FY2020- g9862,choice,f you see jaundice after 24 hours of life it is physiological and it is not clinically significant.,TRUE,FALSE,0,SUCCESS: 200,"New Question with ID 265 has been created (Test ID 39). New Answer with ID 1248 has been created (Test ID 39, Question ID 265).",TRUE
9380,Elearning-0000-622,Elearning-0000-622,FCC RESIDENCY NEWBORN JAUNDICE AND PHOTOTHERAPY FY2020,FCC RESIDENCY NEWBORN JAUNDICE AND PHOTOTHERAPY FY2020,g9862,FCC RESIDENCY NEWBORN JAUNDICE AND PHOTOTHERAPY FY2020- g9862,choice,f you see jaundice after 24 hours of life it is physiological and it is not clinically significant.,FALSE,TRUE,100,SUCCESS: 200,"New Answer with ID 1249 has been created (Test ID 39, Question ID 265).",TRUE
9380,Elearning-0000-622,Elearning-0000-622,FCC RESIDENCY NEWBORN JAUNDICE AND PHOTOTHERAPY FY2020,FCC RESIDENCY NEWBORN JAUNDICE AND PHOTOTHERAPY FY2020,g9862,FCC RESIDENCY NEWBORN JAUNDICE AND PHOTOTHERAPY FY2020- g9862,choice,Physiological jaundice is the result of which of the following?,Increased red blood cell destruction,FALSE,0,SUCCESS: 200,"New Question with ID 266 has been created (Test ID 39). New Answer with ID 1250 has been created (Test ID 39, Question ID 266).",TRUE
9380,Elearning-0000-622,Elearning-0000-622,FCC RESIDENCY NEWBORN JAUNDICE AND PHOTOTHERAPY FY2020,FCC RESIDENCY NEWBORN JAUNDICE AND PHOTOTHERAPY FY2020,g9862,FCC RESIDENCY NEWBORN JAUNDICE AND PHOTOTHERAPY FY2020- g9862,choice,Physiological jaundice is the result of which of the following?,Immature liver function in the newborn,FALSE,0,SUCCESS: 200,"New Answer with ID 1251 has been created (Test ID 39, Question ID 266).",TRUE
9380,Elearning-0000-622,Elearning-0000-622,FCC RESIDENCY NEWBORN JAUNDICE AND PHOTOTHERAPY FY2020,FCC RESIDENCY NEWBORN JAUNDICE AND PHOTOTHERAPY FY2020,g9862,FCC RESIDENCY NEWBORN JAUNDICE AND PHOTOTHERAPY FY2020- g9862,choice,Physiological jaundice is the result of which of the following?,Another disease process,FALSE,0,SUCCESS: 200,"New Answer with ID 1252 has been created (Test ID 39, Question ID 266).",TRUE
9380,Elearning-0000-622,Elearning-0000-622,FCC RESIDENCY NEWBORN JAUNDICE AND PHOTOTHERAPY FY2020,FCC RESIDENCY NEWBORN JAUNDICE AND PHOTOTHERAPY FY2020,g9862,FCC RESIDENCY NEWBORN JAUNDICE AND PHOTOTHERAPY FY2020- g9862,choice,Physiological jaundice is the result of which of the following?,A and B only,TRUE,100,SUCCESS: 200,"New Answer with ID 1253 has been created (Test ID 39, Question ID 266).",TRUE
9379,Elearning-0000-621,Elearning-0000-621,FCC RESIDENCY MATERNAL SEPSIS FY2020,FCC RESIDENCY MATERNAL SEPSIS FY2020,g9861,FCC RESIDENCY MATERNAL SEPSIS FY2020- g9861,choice,Sepsis is defined as which of the following:,SIRS + infection,TRUE,100,SUCCESS: 200,"New Test with ID 40 has been created. New Question with ID 267 has been created (Test ID 40). New Answer with ID 1254 has been created (Test ID 40, Question ID 267).",TRUE
9379,Elearning-0000-621,Elearning-0000-621,FCC RESIDENCY MATERNAL SEPSIS FY2020,FCC RESIDENCY MATERNAL SEPSIS FY2020,g9861,FCC RESIDENCY MATERNAL SEPSIS FY2020- g9861,choice,Sepsis is defined as which of the following:,Presence of highly infectious bacteria in the blood,FALSE,0,SUCCESS: 200,"New Answer with ID 1255 has been created (Test ID 40, Question ID 267).",TRUE
9379,Elearning-0000-621,Elearning-0000-621,FCC RESIDENCY MATERNAL SEPSIS FY2020,FCC RESIDENCY MATERNAL SEPSIS FY2020,g9861,FCC RESIDENCY MATERNAL SEPSIS FY2020- g9861,choice,Sepsis is defined as which of the following:,System wide infection causing organ dysfunction,FALSE,0,SUCCESS: 200,"New Answer with ID 1256 has been created (Test ID 40, Question ID 267).",TRUE
9379,Elearning-0000-621,Elearning-0000-621,FCC RESIDENCY MATERNAL SEPSIS FY2020,FCC RESIDENCY MATERNAL SEPSIS FY2020,g9861,FCC RESIDENCY MATERNAL SEPSIS FY2020- g9861,choice,Sepsis is defined as which of the following:,Septic shock,FALSE,0,SUCCESS: 200,"New Answer with ID 1257 has been created (Test ID 40, Question ID 267).",TRUE
9379,Elearning-0000-621,Elearning-0000-621,FCC RESIDENCY MATERNAL SEPSIS FY2020,FCC RESIDENCY MATERNAL SEPSIS FY2020,g9861,FCC RESIDENCY MATERNAL SEPSIS FY2020- g9861,choice,Risk factors for sepsis in the post-partum population include which of the following:,Diabetes,FALSE,0,SUCCESS: 200,"New Question with ID 268 has been created (Test ID 40). New Answer with ID 1258 has been created (Test ID 40, Question ID 268).",TRUE
9379,Elearning-0000-621,Elearning-0000-621,FCC RESIDENCY MATERNAL SEPSIS FY2020,FCC RESIDENCY MATERNAL SEPSIS FY2020,g9861,FCC RESIDENCY MATERNAL SEPSIS FY2020- g9861,choice,Risk factors for sepsis in the post-partum population include which of the following:,Hypertension,FALSE,0,SUCCESS: 200,"New Answer with ID 1259 has been created (Test ID 40, Question ID 268).",TRUE
9379,Elearning-0000-621,Elearning-0000-621,FCC RESIDENCY MATERNAL SEPSIS FY2020,FCC RESIDENCY MATERNAL SEPSIS FY2020,g9861,FCC RESIDENCY MATERNAL SEPSIS FY2020- g9861,choice,Risk factors for sepsis in the post-partum population include which of the following:,Obesity,FALSE,0,SUCCESS: 200,"New Answer with ID 1260 has been created (Test ID 40, Question ID 268).",TRUE
9379,Elearning-0000-621,Elearning-0000-621,FCC RESIDENCY MATERNAL SEPSIS FY2020,FCC RESIDENCY MATERNAL SEPSIS FY2020,g9861,FCC RESIDENCY MATERNAL SEPSIS FY2020- g9861,choice,Risk factors for sepsis in the post-partum population include which of the following:,Use of antibiotics within 2 weeks before delivery,FALSE,0,SUCCESS: 200,"New Answer with ID 1261 has been created (Test ID 40, Question ID 268).",TRUE
9379,Elearning-0000-621,Elearning-0000-621,FCC RESIDENCY MATERNAL SEPSIS FY2020,FCC RESIDENCY MATERNAL SEPSIS FY2020,g9861,FCC RESIDENCY MATERNAL SEPSIS FY2020- g9861,choice,Risk factors for sepsis in the post-partum population include which of the following:,All of the above,TRUE,100,SUCCESS: 200,"New Answer with ID 1262 has been created (Test ID 40, Question ID 268).",TRUE
9379,Elearning-0000-621,Elearning-0000-621,FCC RESIDENCY MATERNAL SEPSIS FY2020,FCC RESIDENCY MATERNAL SEPSIS FY2020,g9861,FCC RESIDENCY MATERNAL SEPSIS FY2020- g9861,choice,Which of the following lab results indicates cell injury?,"Platelets  80,000",FALSE,0,SUCCESS: 200,"New Question with ID 269 has been created (Test ID 40). New Answer with ID 1263 has been created (Test ID 40, Question ID 269).",TRUE
9379,Elearning-0000-621,Elearning-0000-621,FCC RESIDENCY MATERNAL SEPSIS FY2020,FCC RESIDENCY MATERNAL SEPSIS FY2020,g9861,FCC RESIDENCY MATERNAL SEPSIS FY2020- g9861,choice,Which of the following lab results indicates cell injury?,Creatinine 4,FALSE,0,SUCCESS: 200,"New Answer with ID 1264 has been created (Test ID 40, Question ID 269).",TRUE
9379,Elearning-0000-621,Elearning-0000-621,FCC RESIDENCY MATERNAL SEPSIS FY2020,FCC RESIDENCY MATERNAL SEPSIS FY2020,g9861,FCC RESIDENCY MATERNAL SEPSIS FY2020- g9861,choice,Which of the following lab results indicates cell injury?,"WBC 3,500",FALSE,0,SUCCESS: 200,"New Answer with ID 1265 has been created (Test ID 40, Question ID 269).",TRUE
9379,Elearning-0000-621,Elearning-0000-621,FCC RESIDENCY MATERNAL SEPSIS FY2020,FCC RESIDENCY MATERNAL SEPSIS FY2020,g9861,FCC RESIDENCY MATERNAL SEPSIS FY2020- g9861,choice,Which of the following lab results indicates cell injury?,All of the above,TRUE,100,SUCCESS: 200,"New Answer with ID 1266 has been created (Test ID 40, Question ID 269).",TRUE
9379,Elearning-0000-621,Elearning-0000-621,FCC RESIDENCY MATERNAL SEPSIS FY2020,FCC RESIDENCY MATERNAL SEPSIS FY2020,g9861,FCC RESIDENCY MATERNAL SEPSIS FY2020- g9861,choice,You are caring for a patient and her heart rate is 95 and respiratory rate is 22. She tells you that she was taking Macrobid for a UTI a week before she delivered. What is the appropriate nursing action?,Notify MD for further orders,FALSE,0,SUCCESS: 200,"New Question with ID 270 has been created (Test ID 40). New Answer with ID 1267 has been created (Test ID 40, Question ID 270).",TRUE
9379,Elearning-0000-621,Elearning-0000-621,FCC RESIDENCY MATERNAL SEPSIS FY2020,FCC RESIDENCY MATERNAL SEPSIS FY2020,g9861,FCC RESIDENCY MATERNAL SEPSIS FY2020- g9861,choice,You are caring for a patient and her heart rate is 95 and respiratory rate is 22. She tells you that she was taking Macrobid for a UTI a week before she delivered. What is the appropriate nursing action?,Draw a stat serum lactate,TRUE,100,SUCCESS: 200,"New Answer with ID 1268 has been created (Test ID 40, Question ID 270).",TRUE
9379,Elearning-0000-621,Elearning-0000-621,FCC RESIDENCY MATERNAL SEPSIS FY2020,FCC RESIDENCY MATERNAL SEPSIS FY2020,g9861,FCC RESIDENCY MATERNAL SEPSIS FY2020- g9861,choice,You are caring for a patient and her heart rate is 95 and respiratory rate is 22. She tells you that she was taking Macrobid for a UTI a week before she delivered. What is the appropriate nursing action?,Notify the Clinical Supervisor and assess patientΓÇÖs vital signs every 4 hour,FALSE,0,SUCCESS: 200,"New Answer with ID 1269 has been created (Test ID 40, Question ID 270).",TRUE
9379,Elearning-0000-621,Elearning-0000-621,FCC RESIDENCY MATERNAL SEPSIS FY2020,FCC RESIDENCY MATERNAL SEPSIS FY2020,g9861,FCC RESIDENCY MATERNAL SEPSIS FY2020- g9861,choice,You are caring for a patient and her heart rate is 95 and respiratory rate is 22. She tells you that she was taking Macrobid for a UTI a week before she delivered. What is the appropriate nursing action?,None of the above,FALSE,0,SUCCESS: 200,"New Answer with ID 1270 has been created (Test ID 40, Question ID 270).",TRUE
9379,Elearning-0000-621,Elearning-0000-621,FCC RESIDENCY MATERNAL SEPSIS FY2020,FCC RESIDENCY MATERNAL SEPSIS FY2020,g9861,FCC RESIDENCY MATERNAL SEPSIS FY2020- g9861,choice,A serum lactate was drawn on your patient for suspected sepsis and it is 3. What is the appropriate nursing action?,Notify MD and clinical supervisor,FALSE,0,SUCCESS: 200,"New Question with ID 271 has been created (Test ID 40). New Answer with ID 1271 has been created (Test ID 40, Question ID 271).",TRUE
9379,Elearning-0000-621,Elearning-0000-621,FCC RESIDENCY MATERNAL SEPSIS FY2020,FCC RESIDENCY MATERNAL SEPSIS FY2020,g9861,FCC RESIDENCY MATERNAL SEPSIS FY2020- g9861,choice,A serum lactate was drawn on your patient for suspected sepsis and it is 3. What is the appropriate nursing action?,"Nothing, a serum lactate of 3 is normal",FALSE,0,SUCCESS: 200,"New Answer with ID 1272 has been created (Test ID 40, Question ID 271).",TRUE
9379,Elearning-0000-621,Elearning-0000-621,FCC RESIDENCY MATERNAL SEPSIS FY2020,FCC RESIDENCY MATERNAL SEPSIS FY2020,g9861,FCC RESIDENCY MATERNAL SEPSIS FY2020- g9861,choice,A serum lactate was drawn on your patient for suspected sepsis and it is 3. What is the appropriate nursing action?,"Notify MD, get orders for blood cultures, broad spectrum antibiotics, and repeat lactate for 2 hrs",TRUE,100,SUCCESS: 200,"New Answer with ID 1273 has been created (Test ID 40, Question ID 271).",TRUE
9379,Elearning-0000-621,Elearning-0000-621,FCC RESIDENCY MATERNAL SEPSIS FY2020,FCC RESIDENCY MATERNAL SEPSIS FY2020,g9861,FCC RESIDENCY MATERNAL SEPSIS FY2020- g9861,choice,A serum lactate was drawn on your patient for suspected sepsis and it is 3. What is the appropriate nursing action?,Notify rapid response,FALSE,0,SUCCESS: 200,"New Answer with ID 1274 has been created (Test ID 40, Question ID 271).",TRUE
9379,Elearning-0000-621,Elearning-0000-621,FCC RESIDENCY MATERNAL SEPSIS FY2020,FCC RESIDENCY MATERNAL SEPSIS FY2020,g9861,FCC RESIDENCY MATERNAL SEPSIS FY2020- g9861,choice,Your patient weighs 75 kg. What is the appropriate amount for a fluid bolus according to the sepsis bundle?,2250 mls,TRUE,100,SUCCESS: 200,"New Question with ID 272 has been created (Test ID 40). New Answer with ID 1275 has been created (Test ID 40, Question ID 272).",TRUE
9379,Elearning-0000-621,Elearning-0000-621,FCC RESIDENCY MATERNAL SEPSIS FY2020,FCC RESIDENCY MATERNAL SEPSIS FY2020,g9861,FCC RESIDENCY MATERNAL SEPSIS FY2020- g9861,choice,Your patient weighs 75 kg. What is the appropriate amount for a fluid bolus according to the sepsis bundle?,500mls,FALSE,0,SUCCESS: 200,"New Answer with ID 1276 has been created (Test ID 40, Question ID 272).",TRUE
9379,Elearning-0000-621,Elearning-0000-621,FCC RESIDENCY MATERNAL SEPSIS FY2020,FCC RESIDENCY MATERNAL SEPSIS FY2020,g9861,FCC RESIDENCY MATERNAL SEPSIS FY2020- g9861,choice,Your patient weighs 75 kg. What is the appropriate amount for a fluid bolus according to the sepsis bundle?,225 mls,FALSE,0,SUCCESS: 200,"New Answer with ID 1277 has been created (Test ID 40, Question ID 272).",TRUE
9379,Elearning-0000-621,Elearning-0000-621,FCC RESIDENCY MATERNAL SEPSIS FY2020,FCC RESIDENCY MATERNAL SEPSIS FY2020,g9861,FCC RESIDENCY MATERNAL SEPSIS FY2020- g9861,choice,Your patient weighs 75 kg. What is the appropriate amount for a fluid bolus according to the sepsis bundle?,1000 mls,FALSE,0,SUCCESS: 200,"New Answer with ID 1278 has been created (Test ID 40, Question ID 272).",TRUE
9374,Elearning-0000-617,Elearning-0000-617,FCC RESIDENCY POSTPARTUM EMERGENCIES FY2020,FCC RESIDENCY POSTPARTUM EMERGENCIES FY2020,g9860,FCC RESIDENCY POSTPARTUM EMERGENCIES FY2020- g9860,choice,"During the first 24 hours Post-Partum, soaking an entire pad (side to side, top to bottom) every 15 minutes would be classified as a Post-Partum Hemorrhage",TRUE,TRUE,100,SUCCESS: 200,"New Test with ID 41 has been created. New Question with ID 273 has been created (Test ID 41). New Answer with ID 1279 has been created (Test ID 41, Question ID 273).",TRUE
9374,Elearning-0000-617,Elearning-0000-617,FCC RESIDENCY POSTPARTUM EMERGENCIES FY2020,FCC RESIDENCY POSTPARTUM EMERGENCIES FY2020,g9860,FCC RESIDENCY POSTPARTUM EMERGENCIES FY2020- g9860,choice,"During the first 24 hours Post-Partum, soaking an entire pad (side to side, top to bottom) every 15 minutes would be classified as a Post-Partum Hemorrhage",FALSE,FALSE,0,SUCCESS: 200,"New Answer with ID 1280 has been created (Test ID 41, Question ID 273).",TRUE
9374,Elearning-0000-617,Elearning-0000-617,FCC RESIDENCY POSTPARTUM EMERGENCIES FY2020,FCC RESIDENCY POSTPARTUM EMERGENCIES FY2020,g9860,FCC RESIDENCY POSTPARTUM EMERGENCIES FY2020- g9860,choice,"If you think your patient is hemorrhaging, you should begin vital sign assessments every 5 minutes.",TRUE,TRUE,100,SUCCESS: 200,"New Question with ID 274 has been created (Test ID 41). New Answer with ID 1281 has been created (Test ID 41, Question ID 274).",TRUE
9374,Elearning-0000-617,Elearning-0000-617,FCC RESIDENCY POSTPARTUM EMERGENCIES FY2020,FCC RESIDENCY POSTPARTUM EMERGENCIES FY2020,g9860,FCC RESIDENCY POSTPARTUM EMERGENCIES FY2020- g9860,choice,"If you think your patient is hemorrhaging, you should begin vital sign assessments every 5 minutes.",FALSE,FALSE,0,SUCCESS: 200,"New Answer with ID 1282 has been created (Test ID 41, Question ID 274).",TRUE
9374,Elearning-0000-617,Elearning-0000-617,FCC RESIDENCY POSTPARTUM EMERGENCIES FY2020,FCC RESIDENCY POSTPARTUM EMERGENCIES FY2020,g9860,FCC RESIDENCY POSTPARTUM EMERGENCIES FY2020- g9860,choice,"What physical signs and symptoms might a PPH patient exhibit that would make you suspicious of internal blood loss, even when there is no obvious external bleeding?","Low BP, high MAP, Fatigue, Low H&H",FALSE,0,SUCCESS: 200,"New Question with ID 275 has been created (Test ID 41). New Answer with ID 1283 has been created (Test ID 41, Question ID 275).",TRUE
9374,Elearning-0000-617,Elearning-0000-617,FCC RESIDENCY POSTPARTUM EMERGENCIES FY2020,FCC RESIDENCY POSTPARTUM EMERGENCIES FY2020,g9860,FCC RESIDENCY POSTPARTUM EMERGENCIES FY2020- g9860,choice,"What physical signs and symptoms might a PPH patient exhibit that would make you suspicious of internal blood loss, even when there is no obvious external bleeding?","Low BP, high HR, low MAP, Pain",TRUE,100,SUCCESS: 200,"New Answer with ID 1284 has been created (Test ID 41, Question ID 275).",TRUE
9374,Elearning-0000-617,Elearning-0000-617,FCC RESIDENCY POSTPARTUM EMERGENCIES FY2020,FCC RESIDENCY POSTPARTUM EMERGENCIES FY2020,g9860,FCC RESIDENCY POSTPARTUM EMERGENCIES FY2020- g9860,choice,"What physical signs and symptoms might a PPH patient exhibit that would make you suspicious of internal blood loss, even when there is no obvious external bleeding?","Low BP, high HR, high MAP, Pain",FALSE,0,SUCCESS: 200,"New Answer with ID 1285 has been created (Test ID 41, Question ID 275).",TRUE
9374,Elearning-0000-617,Elearning-0000-617,FCC RESIDENCY POSTPARTUM EMERGENCIES FY2020,FCC RESIDENCY POSTPARTUM EMERGENCIES FY2020,g9860,FCC RESIDENCY POSTPARTUM EMERGENCIES FY2020- g9860,choice,"What physical signs and symptoms might a PPH patient exhibit that would make you suspicious of internal blood loss, even when there is no obvious external bleeding?","Low BP, low HR, low MAP, decreased output",FALSE,0,SUCCESS: 200,"New Answer with ID 1286 has been created (Test ID 41, Question ID 275).",TRUE
9374,Elearning-0000-617,Elearning-0000-617,FCC RESIDENCY POSTPARTUM EMERGENCIES FY2020,FCC RESIDENCY POSTPARTUM EMERGENCIES FY2020,g9860,FCC RESIDENCY POSTPARTUM EMERGENCIES FY2020- g9860,choice,Which of the following are considered post-partum emergencies?,"Hemorrhage, sepsis and pneumonia",FALSE,0,SUCCESS: 200,"New Question with ID 276 has been created (Test ID 41). New Answer with ID 1287 has been created (Test ID 41, Question ID 276).",TRUE
9374,Elearning-0000-617,Elearning-0000-617,FCC RESIDENCY POSTPARTUM EMERGENCIES FY2020,FCC RESIDENCY POSTPARTUM EMERGENCIES FY2020,g9860,FCC RESIDENCY POSTPARTUM EMERGENCIES FY2020- g9860,choice,Which of the following are considered post-partum emergencies?,"Hemorrhage, pulmonary embolism and hypertensive crisis",TRUE,100,SUCCESS: 200,"New Answer with ID 1288 has been created (Test ID 41, Question ID 276).",TRUE
9374,Elearning-0000-617,Elearning-0000-617,FCC RESIDENCY POSTPARTUM EMERGENCIES FY2020,FCC RESIDENCY POSTPARTUM EMERGENCIES FY2020,g9860,FCC RESIDENCY POSTPARTUM EMERGENCIES FY2020- g9860,choice,Which of the following are considered post-partum emergencies?,"Hematoma, infection and sepsis",FALSE,0,SUCCESS: 200,"New Answer with ID 1289 has been created (Test ID 41, Question ID 276).",TRUE
9374,Elearning-0000-617,Elearning-0000-617,FCC RESIDENCY POSTPARTUM EMERGENCIES FY2020,FCC RESIDENCY POSTPARTUM EMERGENCIES FY2020,g9860,FCC RESIDENCY POSTPARTUM EMERGENCIES FY2020- g9860,choice,Which of the following are considered post-partum emergencies?,"Pulmonary edema, hematoma, and infection",FALSE,0,SUCCESS: 200,"New Answer with ID 1290 has been created (Test ID 41, Question ID 276).",TRUE
9374,Elearning-0000-617,Elearning-0000-617,FCC RESIDENCY POSTPARTUM EMERGENCIES FY2020,FCC RESIDENCY POSTPARTUM EMERGENCIES FY2020,g9860,FCC RESIDENCY POSTPARTUM EMERGENCIES FY2020- g9860,choice,The 4 TΓÇÖs of hemorrhage etiology are:,"Tone, trauma, trickle, thermoregulation",FALSE,0,SUCCESS: 200,"New Question with ID 277 has been created (Test ID 41). New Answer with ID 1291 has been created (Test ID 41, Question ID 277).",TRUE
9374,Elearning-0000-617,Elearning-0000-617,FCC RESIDENCY POSTPARTUM EMERGENCIES FY2020,FCC RESIDENCY POSTPARTUM EMERGENCIES FY2020,g9860,FCC RESIDENCY POSTPARTUM EMERGENCIES FY2020- g9860,choice,The 4 TΓÇÖs of hemorrhage etiology are:,"Tone, trauma, tissue, thrombosis",TRUE,100,SUCCESS: 200,"New Answer with ID 1292 has been created (Test ID 41, Question ID 277).",TRUE
9374,Elearning-0000-617,Elearning-0000-617,FCC RESIDENCY POSTPARTUM EMERGENCIES FY2020,FCC RESIDENCY POSTPARTUM EMERGENCIES FY2020,g9860,FCC RESIDENCY POSTPARTUM EMERGENCIES FY2020- g9860,choice,The 4 TΓÇÖs of hemorrhage etiology are:,"t-cells, trauma, trickle, thrombosis",FALSE,0,SUCCESS: 200,"New Answer with ID 1293 has been created (Test ID 41, Question ID 277).",TRUE
9374,Elearning-0000-617,Elearning-0000-617,FCC RESIDENCY POSTPARTUM EMERGENCIES FY2020,FCC RESIDENCY POSTPARTUM EMERGENCIES FY2020,g9860,FCC RESIDENCY POSTPARTUM EMERGENCIES FY2020- g9860,choice,The 4 TΓÇÖs of hemorrhage etiology are:,"Tone, tolerance, tear, tension",FALSE,0,SUCCESS: 200,"New Answer with ID 1294 has been created (Test ID 41, Question ID 277).",TRUE
8127,Elearning-0000-1024,Elearning-0000-1024,2020 HUMAN RESOURCE DATA SECURITY,2020 HUMAN RESOURCE DATA SECURITY,g9855,2020 HUMAN RESOURCE DATA SECURITY- g9855,choice,What is data Security?,"b.  Sharing data from your home computer, only if you are connected to your personal secure wifi network",FALSE,0,SUCCESS: 200,"New Test with ID 42 has been created. New Question with ID 278 has been created (Test ID 42). New Answer with ID 1295 has been created (Test ID 42, Question ID 278).",TRUE
8127,Elearning-0000-1024,Elearning-0000-1024,2020 HUMAN RESOURCE DATA SECURITY,2020 HUMAN RESOURCE DATA SECURITY,g9855,2020 HUMAN RESOURCE DATA SECURITY- g9855,choice,What is data Security?,"c.  Ensuring that any tablet, phone or personal laptop that contains employees data is password protected",FALSE,0,SUCCESS: 200,"New Answer with ID 1296 has been created (Test ID 42, Question ID 278).",TRUE
