nl_id,docebo_id,docebo_code,newTest_ID,newQues_ID,sequence,question_text,newQuesAns_ID,answer_sequence,answer_text,correct,course_name
6995,9812,Questions-0000-107,g3699,g14181,1,"In STAR, where is the blue transaction line located?",g77097,1,b) Middle of the screen.,0,RCT: BUSINESS OFFICE BASICS TEST
6995,9812,Questions-0000-107,g3699,g14181,2,"In STAR, where is the blue transaction line located?",g77098,2,a) Bottom of the screen,1,RCT: BUSINESS OFFICE BASICS TEST
6995,9812,Questions-0000-107,g3699,g14182,0,What altering selections can be made in Account Inquiry?,g77099,0,a) Alter Admission Information,0,RCT: BUSINESS OFFICE BASICS TEST
6995,9812,Questions-0000-107,g3699,g14182,1,What altering selections can be made in Account Inquiry?,g77100,1,b) Alter Medical information,0,RCT: BUSINESS OFFICE BASICS TEST
6995,9812,Questions-0000-107,g3699,g14182,2,What altering selections can be made in Account Inquiry?,g77101,2,c) None of the above,1,RCT: BUSINESS OFFICE BASICS TEST
6995,9812,Questions-0000-107,g3699,g14183,0,Payments and charges in STAR can be found under the Admission Information function.,g37437,0,TRUE,0,RCT: BUSINESS OFFICE BASICS TEST
6995,9812,Questions-0000-107,g3699,g14183,1,Payments and charges in STAR can be found under the Admission Information function.,g37438,1,FALSE,1,RCT: BUSINESS OFFICE BASICS TEST
6995,9812,Questions-0000-107,g3699,g14184,0,Standard Note Codes are not really codes but manually typed notes in STAR.,g37439,0,TRUE,0,RCT: BUSINESS OFFICE BASICS TEST
6995,9812,Questions-0000-107,g3699,g14184,1,Standard Note Codes are not really codes but manually typed notes in STAR.,g37440,1,FALSE,1,RCT: BUSINESS OFFICE BASICS TEST
6995,9812,Questions-0000-107,g3699,g14185,0,Where can the ΓÇÿFinancial Class list be found?,g77102,0,a) Revenue Cycle Web Site,1,RCT: BUSINESS OFFICE BASICS TEST
6995,9812,Questions-0000-107,g3699,g14185,1,Where can the ΓÇÿFinancial Class list be found?,g77103,1,b) OneContent,0,RCT: BUSINESS OFFICE BASICS TEST
6995,9812,Questions-0000-107,g3699,g14185,2,Where can the ΓÇÿFinancial Class list be found?,g77104,2,"c)	The FET Tool",0,RCT: BUSINESS OFFICE BASICS TEST
6995,9812,Questions-0000-107,g3699,g14186,0,"The Tool consist of several different applications, Pre-Reg and Verifications Tool, the FET Tool and the _______.",g77105,0,a) MCCM Tool,0,RCT: BUSINESS OFFICE BASICS TEST
6995,9812,Questions-0000-107,g3699,g14186,1,"The Tool consist of several different applications, Pre-Reg and Verifications Tool, the FET Tool and the _______.",g77106,1,b) PFS Tool,1,RCT: BUSINESS OFFICE BASICS TEST
6995,9812,Questions-0000-107,g3699,g14186,2,"The Tool consist of several different applications, Pre-Reg and Verifications Tool, the FET Tool and the _______.",g77107,2,c) Revenue Cycle Website Tool,0,RCT: BUSINESS OFFICE BASICS TEST
6995,9812,Questions-0000-107,g3699,g14187,0,The FET Tool is used for?,g77108,0,a) Estimating Patient's financial liability,1,RCT: BUSINESS OFFICE BASICS TEST
6995,9812,Questions-0000-107,g3699,g14187,1,The FET Tool is used for?,g77109,1,b) Estimating NSH payouts,0,RCT: BUSINESS OFFICE BASICS TEST
6995,9812,Questions-0000-107,g3699,g14187,2,The FET Tool is used for?,g77110,2,c) Finding CPT codes,0,RCT: BUSINESS OFFICE BASICS TEST
6995,9812,Questions-0000-107,g3699,g14188,0,"A Patient's EOB, UB04 and Financial survey can be found here?",g77111,0,a) STAR,0,RCT: BUSINESS OFFICE BASICS TEST
6995,9812,Questions-0000-107,g3699,g14188,1,"A Patient's EOB, UB04 and Financial survey can be found here?",g77112,1,b) OneContent,1,RCT: BUSINESS OFFICE BASICS TEST
6995,9812,Questions-0000-107,g3699,g14188,2,"A Patient's EOB, UB04 and Financial survey can be found here?",g77113,2,c) The Tool,0,RCT: BUSINESS OFFICE BASICS TEST
6995,9812,Questions-0000-107,g3699,g14189,0,How can OneContent be accessed?,g77114,0,a) Northside Intranet,0,RCT: BUSINESS OFFICE BASICS TEST
6995,9812,Questions-0000-107,g3699,g14189,1,How can OneContent be accessed?,g77115,1,b) Revenue Cycle Website,0,RCT: BUSINESS OFFICE BASICS TEST
6995,9812,Questions-0000-107,g3699,g14189,2,How can OneContent be accessed?,g77116,2,c) All of the above,1,RCT: BUSINESS OFFICE BASICS TEST
6995,9812,Questions-0000-107,g3699,g14190,0,"In OneContent, which tab would be used to work queues/referrals?",g104353,0,"a)	Task Lists",1,RCT: BUSINESS OFFICE BASICS TEST
6995,9812,Questions-0000-107,g3699,g14190,1,"In OneContent, which tab would be used to work queues/referrals?",g104354,1,"b)	Assignments",0,RCT: BUSINESS OFFICE BASICS TEST
6995,9812,Questions-0000-107,g3699,g14190,2,"In OneContent, which tab would be used to work queues/referrals?",g104355,2,"c)	Patient Referrals",0,RCT: BUSINESS OFFICE BASICS TEST
6995,9812,Questions-0000-107,g3699,g14191,0,"In OneContent, use the ""Reassign"" function to refer an account to another department.",g77120,0,TRUE,1,RCT: BUSINESS OFFICE BASICS TEST
6995,9812,Questions-0000-107,g3699,g14191,1,"In OneContent, use the ""Reassign"" function to refer an account to another department.",g77121,1,FALSE,0,RCT: BUSINESS OFFICE BASICS TEST
6995,9812,Questions-0000-107,g3699,g14192,0,"In OneContent, all Business Office queues begin with what three letters?",g77122,0,a) PFS,1,RCT: BUSINESS OFFICE BASICS TEST
6995,9812,Questions-0000-107,g3699,g14192,1,"In OneContent, all Business Office queues begin with what three letters?",g77123,1,b. HIS,0,RCT: BUSINESS OFFICE BASICS TEST
6995,9812,Questions-0000-107,g3699,g14192,2,"In OneContent, all Business Office queues begin with what three letters?",g77124,2,c) SIM,0,RCT: BUSINESS OFFICE BASICS TEST
6995,9812,Questions-0000-107,g3699,g14193,0,"The answer in question 23, abbreviation means?",g77125,0,a) Patient Financial Services,1,RCT: BUSINESS OFFICE BASICS TEST
6995,9812,Questions-0000-107,g3699,g14193,1,"The answer in question 23, abbreviation means?",g77126,1,b) Health Information Systems,0,RCT: BUSINESS OFFICE BASICS TEST
6995,9812,Questions-0000-107,g3699,g14193,2,"The answer in question 23, abbreviation means?",g77127,2,c) Simplified Identification Method,0,RCT: BUSINESS OFFICE BASICS TEST
6995,9812,Questions-0000-107,g3699,g14194,0,Can you identify one of the Six Service Standards?,g104301,0,"a)	Commitment to Co-workers",1,RCT: BUSINESS OFFICE BASICS TEST
6995,9812,Questions-0000-107,g3699,g14194,1,Can you identify one of the Six Service Standards?,g104302,1,"b)	Performance Management",0,RCT: BUSINESS OFFICE BASICS TEST
6995,9812,Questions-0000-107,g3699,g14194,2,Can you identify one of the Six Service Standards?,g104303,2,"c)	Delegating",0,RCT: BUSINESS OFFICE BASICS TEST
6995,9812,Questions-0000-107,g3699,g14195,0,When working in OneContent what icon will appear next to an account when that account is checked out and is currently being worked by someone else?,g77128,0,a) A check mark,0,RCT: BUSINESS OFFICE BASICS TEST
6995,9812,Questions-0000-107,g3699,g14195,1,When working in OneContent what icon will appear next to an account when that account is checked out and is currently being worked by someone else?,g77129,1,b) An eye,1,RCT: BUSINESS OFFICE BASICS TEST
6995,9812,Questions-0000-107,g3699,g14195,2,When working in OneContent what icon will appear next to an account when that account is checked out and is currently being worked by someone else?,g77130,2,c) A star,0,RCT: BUSINESS OFFICE BASICS TEST
6995,9812,Questions-0000-107,g3699,g14196,0,Which is not one of the Six Service Standards found in the NSH yearly Performance review?,g77131,0,a) Communication,0,RCT: BUSINESS OFFICE BASICS TEST
6995,9812,Questions-0000-107,g3699,g14196,1,Which is not one of the Six Service Standards found in the NSH yearly Performance review?,g77132,1,b) Professionalism,0,RCT: BUSINESS OFFICE BASICS TEST
6995,9812,Questions-0000-107,g3699,g14196,2,Which is not one of the Six Service Standards found in the NSH yearly Performance review?,g77133,2,c) Innovation,1,RCT: BUSINESS OFFICE BASICS TEST
6995,9812,Questions-0000-107,g3699,g14197,0,Email etiquette suggests one to put __________in the email subject line?,g77134,0,a) the purpose of the email,1,RCT: BUSINESS OFFICE BASICS TEST
6995,9812,Questions-0000-107,g3699,g14197,1,Email etiquette suggests one to put __________in the email subject line?,g77135,1,b) the introduction sentence,0,RCT: BUSINESS OFFICE BASICS TEST
6995,9812,Questions-0000-107,g3699,g14197,2,Email etiquette suggests one to put __________in the email subject line?,g77136,2,c) who the email is to,0,RCT: BUSINESS OFFICE BASICS TEST
6995,9812,Questions-0000-107,g3699,g15874,0,What functions does STAR GUI and Character base STAR both have?*,g42968,0,a. Access Account Inquiry,0,RCT: BUSINESS OFFICE BASICS TEST
6995,9812,Questions-0000-107,g3699,g15874,1,What functions does STAR GUI and Character base STAR both have?*,g42969,1,b. Access Account Revision,0,RCT: BUSINESS OFFICE BASICS TEST
6995,9812,Questions-0000-107,g3699,g15874,2,What functions does STAR GUI and Character base STAR both have?*,g42970,2,c. Both Account Inquiry and Account Revision (Correct),1,RCT: BUSINESS OFFICE BASICS TEST
6995,9812,Questions-0000-107,g3699,g15875,0,In STAR the DRG & diagnosis information is located under the Financial Information function.,g42974,0,TRUE,0,RCT: BUSINESS OFFICE BASICS TEST
6995,9812,Questions-0000-107,g3699,g15875,1,In STAR the DRG & diagnosis information is located under the Financial Information function.,g42975,1,FALSE,1,RCT: BUSINESS OFFICE BASICS TEST
6995,9812,Questions-0000-107,g3699,g15876,0,Patient demographic information in STAR is located under the Medical Information function.,g42976,0,TRUE,0,RCT: BUSINESS OFFICE BASICS TEST
6995,9812,Questions-0000-107,g3699,g15876,1,Patient demographic information in STAR is located under the Medical Information function.,g42977,1,FALSE,1,RCT: BUSINESS OFFICE BASICS TEST
6995,9812,Questions-0000-107,g3699,g15877,0,"GUI Based STAR and Character based STAR look the same, but have different functions.",g42978,0,TRUE,0,RCT: BUSINESS OFFICE BASICS TEST
6995,9812,Questions-0000-107,g3699,g15877,1,"GUI Based STAR and Character based STAR look the same, but have different functions.",g42979,1,FALSE,1,RCT: BUSINESS OFFICE BASICS TEST
6995,9812,Questions-0000-107,g3699,g15878,0,Charges in STAR can be found under the Admission Information function.,g42980,0,TRUE,0,RCT: BUSINESS OFFICE BASICS TEST
6995,9812,Questions-0000-107,g3699,g15878,1,Charges in STAR can be found under the Admission Information function.,g42981,1,FALSE,1,RCT: BUSINESS OFFICE BASICS TEST
6995,9812,Questions-0000-107,g3699,g15879,0,Standard Note Codes are manually typed notes in STAR.,g42982,0,TRUE,0,RCT: BUSINESS OFFICE BASICS TEST
6995,9812,Questions-0000-107,g3699,g15879,1,Standard Note Codes are manually typed notes in STAR.,g42983,1,FALSE,1,RCT: BUSINESS OFFICE BASICS TEST
6995,9812,Questions-0000-107,g3699,g15880,0,"Transaction history in STAR contains all payments, all adjustments and all additions and removals of insurances.*",g42984,0,TRUE,1,RCT: BUSINESS OFFICE BASICS TEST
6995,9812,Questions-0000-107,g3699,g15880,1,"Transaction history in STAR contains all payments, all adjustments and all additions and removals of insurances.*",g42985,1,FALSE,0,RCT: BUSINESS OFFICE BASICS TEST
6995,9812,Questions-0000-107,g3699,g15881,0,In OneContent a representative can search for patients using the patient tab.,g42986,0,TRUE,1,RCT: BUSINESS OFFICE BASICS TEST
6995,9812,Questions-0000-107,g3699,g15881,1,In OneContent a representative can search for patients using the patient tab.,g42987,1,FALSE,0,RCT: BUSINESS OFFICE BASICS TEST
6995,9812,Questions-0000-107,g3699,g15882,0,"In OneContent when there is an ""eye"" icon next to account indicates that the account is checked out.",g42988,0,TRUE,1,RCT: BUSINESS OFFICE BASICS TEST
6995,9812,Questions-0000-107,g3699,g15882,1,"In OneContent when there is an ""eye"" icon next to account indicates that the account is checked out.",g42989,1,FALSE,0,RCT: BUSINESS OFFICE BASICS TEST
6995,9812,Questions-0000-107,g3699,g15883,0,How would OneContent be accessed?,g42990,0,a. Northside Intranet,0,RCT: BUSINESS OFFICE BASICS TEST
6995,9812,Questions-0000-107,g3699,g15883,1,How would OneContent be accessed?,g42991,1,b. Business Office Website,0,RCT: BUSINESS OFFICE BASICS TEST
6995,9812,Questions-0000-107,g3699,g15883,2,How would OneContent be accessed?,g42992,2,c. All of the above,1,RCT: BUSINESS OFFICE BASICS TEST
6995,9812,Questions-0000-107,g3699,g15884,0,What two tab options are available in OneContent?,g42993,0,a. Assignment Worklist & Guarantor Search,0,RCT: BUSINESS OFFICE BASICS TEST
6995,9812,Questions-0000-107,g3699,g15884,1,What two tab options are available in OneContent?,g42994,1,b. Task List & Patient Search,1,RCT: BUSINESS OFFICE BASICS TEST
6995,9812,Questions-0000-107,g3699,g15884,2,What two tab options are available in OneContent?,g42995,2,c. Assignment & Patient Referrals,0,RCT: BUSINESS OFFICE BASICS TEST
6995,9812,Questions-0000-107,g3699,g15885,0,"In OneContent, which tab would be used to work queues/referrals?",g42996,0,a. Task Lists,1,RCT: BUSINESS OFFICE BASICS TEST
6995,9812,Questions-0000-107,g3699,g15885,1,"In OneContent, which tab would be used to work queues/referrals?",g42997,1,b. Assignments,0,RCT: BUSINESS OFFICE BASICS TEST
6995,9812,Questions-0000-107,g3699,g15885,2,"In OneContent, which tab would be used to work queues/referrals?",g42998,2,c. Patient Referrals,0,RCT: BUSINESS OFFICE BASICS TEST
6995,9812,Questions-0000-107,g3699,g15886,0,"In OneContent, which tab would be used to search for patient encounters?",g42999,0,a. Guarantor Search,0,RCT: BUSINESS OFFICE BASICS TEST
6995,9812,Questions-0000-107,g3699,g15886,1,"In OneContent, which tab would be used to search for patient encounters?",g43000,1,b. Patient Search,1,RCT: BUSINESS OFFICE BASICS TEST
6995,9812,Questions-0000-107,g3699,g15886,2,"In OneContent, which tab would be used to search for patient encounters?",g43001,2,c. None of the above,0,RCT: BUSINESS OFFICE BASICS TEST
6995,9812,Questions-0000-107,g3699,g15887,0,"In OneContent, always use ""Delete"" after completing a referral to remove the referral from the queue.",g43002,0,TRUE,0,RCT: BUSINESS OFFICE BASICS TEST
6995,9812,Questions-0000-107,g3699,g15887,1,"In OneContent, always use ""Delete"" after completing a referral to remove the referral from the queue.",g43003,1,FALSE,1,RCT: BUSINESS OFFICE BASICS TEST
6995,9812,Questions-0000-107,g3699,g15888,0,Which screen is the default screen when signing into OneContent?,g43004,0,a. Task List,0,RCT: BUSINESS OFFICE BASICS TEST
6995,9812,Questions-0000-107,g3699,g15888,1,Which screen is the default screen when signing into OneContent?,g43005,1,b. Patient Referrals,0,RCT: BUSINESS OFFICE BASICS TEST
6995,9812,Questions-0000-107,g3699,g15888,2,Which screen is the default screen when signing into OneContent?,g43006,2,c. Patient Search,1,RCT: BUSINESS OFFICE BASICS TEST
6995,9812,Questions-0000-107,g3699,g15889,0,"In OneContent, use ""Reassign"" function to refer the existing referral to another department.",g43007,0,TRUE,1,RCT: BUSINESS OFFICE BASICS TEST
6995,9812,Questions-0000-107,g3699,g15889,1,"In OneContent, use ""Reassign"" function to refer the existing referral to another department.",g43008,1,FALSE,0,RCT: BUSINESS OFFICE BASICS TEST
6995,9812,Questions-0000-107,g3699,g15890,0,"In OneContent, all Business Office and Patient Access queues begin with what three letters?",g43009,0,a. PFS,1,RCT: BUSINESS OFFICE BASICS TEST
6995,9812,Questions-0000-107,g3699,g15890,1,"In OneContent, all Business Office and Patient Access queues begin with what three letters?",g43010,1,b. HIS,0,RCT: BUSINESS OFFICE BASICS TEST
6995,9812,Questions-0000-107,g3699,g15890,2,"In OneContent, all Business Office and Patient Access queues begin with what three letters?",g43011,2,c. SIM,0,RCT: BUSINESS OFFICE BASICS TEST
6995,9812,Questions-0000-107,g3699,g15891,0,The encounter number in OneContent corresponds to the patient's Medical Record Number.,g43012,0,TRUE,0,RCT: BUSINESS OFFICE BASICS TEST
6995,9812,Questions-0000-107,g3699,g15891,1,The encounter number in OneContent corresponds to the patient's Medical Record Number.,g43013,1,FALSE,1,RCT: BUSINESS OFFICE BASICS TEST
6995,9812,Questions-0000-107,g3699,g15892,0,"After performing a Patient Search in OneContent, clicking on the patient name will pull documents for every visit the patient has had with Northside Hospital.",g43014,0,TRUE,1,RCT: BUSINESS OFFICE BASICS TEST
6995,9812,Questions-0000-107,g3699,g15892,1,"After performing a Patient Search in OneContent, clicking on the patient name will pull documents for every visit the patient has had with Northside Hospital.",g43015,1,FALSE,0,RCT: BUSINESS OFFICE BASICS TEST
6995,9812,Questions-0000-107,g3699,g15893,0,When printing from OneContent which option allows representative to print multiple documents from the document tree at one time?,g43016,0,a. My output jobs,0,RCT: BUSINESS OFFICE BASICS TEST
6995,9812,Questions-0000-107,g3699,g15893,1,When printing from OneContent which option allows representative to print multiple documents from the document tree at one time?,g43017,1,b. Current Page,0,RCT: BUSINESS OFFICE BASICS TEST
6995,9812,Questions-0000-107,g3699,g15893,2,When printing from OneContent which option allows representative to print multiple documents from the document tree at one time?,g43018,2,c. Output Queue,1,RCT: BUSINESS OFFICE BASICS TEST
6995,9812,Questions-0000-107,g3699,g15894,0,What icon will appear next to an account with the account is checked out and being worked?,g43019,0,a. A check mark,0,RCT: BUSINESS OFFICE BASICS TEST
6995,9812,Questions-0000-107,g3699,g15894,1,What icon will appear next to an account with the account is checked out and being worked?,g43020,1,b. An eye,1,RCT: BUSINESS OFFICE BASICS TEST
6995,9812,Questions-0000-107,g3699,g15894,2,What icon will appear next to an account with the account is checked out and being worked?,g43021,2,c. A star,0,RCT: BUSINESS OFFICE BASICS TEST
6995,9812,Questions-0000-107,g3699,g15895,0,What functions can be used in Account Revision?,g43022,0,a. Alter Admission Information,0,RCT: BUSINESS OFFICE BASICS TEST
6995,9812,Questions-0000-107,g3699,g15895,1,What functions can be used in Account Revision?,g43023,1,b. Alter Financial Information,0,RCT: BUSINESS OFFICE BASICS TEST
6995,9812,Questions-0000-107,g3699,g15895,2,What functions can be used in Account Revision?,g43024,2,c. All of the above,1,RCT: BUSINESS OFFICE BASICS TEST
6995,9812,Questions-0000-107,g3699,g25765,0,"Use the ""Account Revision"" function in STAR Financials to revise accounts.",g77066,0,TRUE,1,RCT: BUSINESS OFFICE BASICS TEST
6995,9812,Questions-0000-107,g3699,g25765,1,"Use the ""Account Revision"" function in STAR Financials to revise accounts.",g77067,1,FALSE,0,RCT: BUSINESS OFFICE BASICS TEST
6995,9812,Questions-0000-107,g3699,g33408,0,The encounter number in OneContent is the same as the patient's Medical Record Number.,g104356,0,TRUE,0,RCT: BUSINESS OFFICE BASICS TEST
6995,9812,Questions-0000-107,g3699,g33408,1,The encounter number in OneContent is the same as the patient's Medical Record Number.,g104357,1,FALSE,1,RCT: BUSINESS OFFICE BASICS TEST
6995,9812,Questions-0000-107,g3699,g38761,0,What separates NSH from other hospitals in the industry?,g123934,0,Our upfront candor about the patient's estimate liability.,0,RCT: BUSINESS OFFICE BASICS TEST
6995,9812,Questions-0000-107,g3699,g38761,1,What separates NSH from other hospitals in the industry?,g123935,1,Helping patients to make clear financial decisions on their health care.,0,RCT: BUSINESS OFFICE BASICS TEST
6995,9812,Questions-0000-107,g3699,g38761,2,What separates NSH from other hospitals in the industry?,g123936,2,All of the above.,1,RCT: BUSINESS OFFICE BASICS TEST
6995,9812,Questions-0000-107,g3699,g38762,0,Schapptbook is primarily used for__________ _____________.,g123937,0,Scheduling appointments,1,RCT: BUSINESS OFFICE BASICS TEST
6995,9812,Questions-0000-107,g3699,g38762,1,Schapptbook is primarily used for__________ _____________.,g123938,1,Housing emails,0,RCT: BUSINESS OFFICE BASICS TEST
6995,9812,Questions-0000-107,g3699,g38762,2,Schapptbook is primarily used for__________ _____________.,g123939,2,Work Queues,0,RCT: BUSINESS OFFICE BASICS TEST
6995,9812,Questions-0000-107,g3699,g38763,0,The Business office will use PowerChart for patients medical charts and ________  _____________.,g123940,0,Task Lists,0,RCT: BUSINESS OFFICE BASICS TEST
6995,9812,Questions-0000-107,g3699,g38763,1,The Business office will use PowerChart for patients medical charts and ________  _____________.,g123941,1,Financial Assistance,0,RCT: BUSINESS OFFICE BASICS TEST
6995,9812,Questions-0000-107,g3699,g38763,2,The Business office will use PowerChart for patients medical charts and ________  _____________.,g123942,2,Running Reports,1,RCT: BUSINESS OFFICE BASICS TEST
6904,8327,Elearning-0000-1204,g3651,g13907,0,Patient is given bathing instructions from NSH Transplant Coordinator.,g36607,0,TRUE,1,BONE MARROW HARVEST RESOURCE BOOK
6904,8327,Elearning-0000-1204,g3651,g13907,1,Patient is given bathing instructions from NSH Transplant Coordinator.,g36608,1,FALSE,0,BONE MARROW HARVEST RESOURCE BOOK
6904,8327,Elearning-0000-1204,g3651,g13908,0,Which of the following steps are correct in regards to prepping the Bone Marrow Harvest patient in pre-op.,g36609,0,a. Clip mid-lumbar region to coccyx,0,BONE MARROW HARVEST RESOURCE BOOK
6904,8327,Elearning-0000-1204,g3651,g13908,1,Which of the following steps are correct in regards to prepping the Bone Marrow Harvest patient in pre-op.,g36610,1,b. Chloraprep mid-lumbar region to coccyx,0,BONE MARROW HARVEST RESOURCE BOOK
6904,8327,Elearning-0000-1204,g3651,g13908,2,Which of the following steps are correct in regards to prepping the Bone Marrow Harvest patient in pre-op.,g36611,2,c. Secure sterile towel with tape to mid-lumbar region to coccyx,0,BONE MARROW HARVEST RESOURCE BOOK
