nl_id,docebo_id,docebo_code,newTest_ID,newQues_ID,sequence,question_text,newQuesAns_ID,answer_sequence,answer_text,correct,course_name
15702,8109,Elearning-0000-1008,g9957,g51278,0,What medications are used for Postpartum Hemorrhage (PPH)?,g168660,0,A. Tranexamic acid,0,SURGICAL SERVICES: FY2020 OBSTETRICAL HEMORRHAGE EDUCATION
15702,8109,Elearning-0000-1008,g9957,g51278,1,What medications are used for Postpartum Hemorrhage (PPH)?,g168661,1,B. Oxytocin,0,SURGICAL SERVICES: FY2020 OBSTETRICAL HEMORRHAGE EDUCATION
15702,8109,Elearning-0000-1008,g9957,g51278,2,What medications are used for Postpartum Hemorrhage (PPH)?,g168662,2,C. Hemabate,0,SURGICAL SERVICES: FY2020 OBSTETRICAL HEMORRHAGE EDUCATION
15702,8109,Elearning-0000-1008,g9957,g51278,3,What medications are used for Postpartum Hemorrhage (PPH)?,g168663,3,D. Cytotec,0,SURGICAL SERVICES: FY2020 OBSTETRICAL HEMORRHAGE EDUCATION
15702,8109,Elearning-0000-1008,g9957,g51278,4,What medications are used for Postpartum Hemorrhage (PPH)?,g168664,4,E. Methergine,0,SURGICAL SERVICES: FY2020 OBSTETRICAL HEMORRHAGE EDUCATION
15702,8109,Elearning-0000-1008,g9957,g51278,5,What medications are used for Postpartum Hemorrhage (PPH)?,g168665,5,F. All of the above,1,SURGICAL SERVICES: FY2020 OBSTETRICAL HEMORRHAGE EDUCATION
15702,8109,Elearning-0000-1008,g9957,g51279,0,There is a policy in Lucidoc addressing Postpartum Hemorrhage (PPH).,g168666,0,A. True,1,SURGICAL SERVICES: FY2020 OBSTETRICAL HEMORRHAGE EDUCATION
15702,8109,Elearning-0000-1008,g9957,g51279,1,There is a policy in Lucidoc addressing Postpartum Hemorrhage (PPH).,g168667,1,B. False,0,SURGICAL SERVICES: FY2020 OBSTETRICAL HEMORRHAGE EDUCATION
15702,8109,Elearning-0000-1008,g9957,g51280,0,"Postpartum Hemorrhage (PPH) is defined as a cumulative blood loss of greater than or equal to 1,000 mL or blood loss accompanied by signs or symptoms of hypovolemia within 24 hours after the birth process.",g168668,0,A. True,1,SURGICAL SERVICES: FY2020 OBSTETRICAL HEMORRHAGE EDUCATION
15702,8109,Elearning-0000-1008,g9957,g51280,1,"Postpartum Hemorrhage (PPH) is defined as a cumulative blood loss of greater than or equal to 1,000 mL or blood loss accompanied by signs or symptoms of hypovolemia within 24 hours after the birth process.",g168669,1,B. False,0,SURGICAL SERVICES: FY2020 OBSTETRICAL HEMORRHAGE EDUCATION
15702,8109,Elearning-0000-1008,g9957,g51281,0,Which of the following would be reasons for late recognition of OB Hemorrhage?,g168670,0,A. Under recognition of blood loss,0,SURGICAL SERVICES: FY2020 OBSTETRICAL HEMORRHAGE EDUCATION
15702,8109,Elearning-0000-1008,g9957,g51281,1,Which of the following would be reasons for late recognition of OB Hemorrhage?,g168671,1,B. Lack of attention to vital signs indicating hypovolemia,0,SURGICAL SERVICES: FY2020 OBSTETRICAL HEMORRHAGE EDUCATION
15702,8109,Elearning-0000-1008,g9957,g51281,2,Which of the following would be reasons for late recognition of OB Hemorrhage?,g168672,2,C. Failure to act decisively/failure to restore blood volume,0,SURGICAL SERVICES: FY2020 OBSTETRICAL HEMORRHAGE EDUCATION
15702,8109,Elearning-0000-1008,g9957,g51281,3,Which of the following would be reasons for late recognition of OB Hemorrhage?,g168673,3,D. All of the above,1,SURGICAL SERVICES: FY2020 OBSTETRICAL HEMORRHAGE EDUCATION
15702,8109,Elearning-0000-1008,g9957,g51282,0,What increases a womenΓÇÖs risk for Postpartum Hemorrhage (PPH)?,g168674,0,"A. Greater than 4 pregnancies, multiple gestation, advanced maternal age, and rapid delivery",0,SURGICAL SERVICES: FY2020 OBSTETRICAL HEMORRHAGE EDUCATION
15702,8109,Elearning-0000-1008,g9957,g51282,1,What increases a womenΓÇÖs risk for Postpartum Hemorrhage (PPH)?,g168675,1,"B. Prolonged labor, preeclampsia, and history of PPH",0,SURGICAL SERVICES: FY2020 OBSTETRICAL HEMORRHAGE EDUCATION
15702,8109,Elearning-0000-1008,g9957,g51282,2,What increases a womenΓÇÖs risk for Postpartum Hemorrhage (PPH)?,g168676,2,"C. Cesarean section, operative vaginal delivery, retained products of conception, undiagnosed placenta accreta spectrum, and placenta previa",0,SURGICAL SERVICES: FY2020 OBSTETRICAL HEMORRHAGE EDUCATION
15702,8109,Elearning-0000-1008,g9957,g51282,3,What increases a womenΓÇÖs risk for Postpartum Hemorrhage (PPH)?,g168677,3,D. A and C,0,SURGICAL SERVICES: FY2020 OBSTETRICAL HEMORRHAGE EDUCATION
15702,8109,Elearning-0000-1008,g9957,g51282,4,What increases a womenΓÇÖs risk for Postpartum Hemorrhage (PPH)?,g168678,4,E. All of the above,1,SURGICAL SERVICES: FY2020 OBSTETRICAL HEMORRHAGE EDUCATION
15695,8359,Elearning-0000-1233,g9951,g51266,0,"For questions about these statements, contact your manager.<br><br>  I have reviewed the ""COVID-19 Guidelines for Women's Services"" CBL content.<br> I understand that I am responsible for the information.<br> I understand that I should stop in the face of uncertainty and ask for clarification.<br> I know where and how to get my questions answered about this topic.",g168648,0,TRUE,1,COVID-19 GUIDELINES FOR WOMEN'S SERVICES
15695,8359,Elearning-0000-1233,g9951,g51266,1,"For questions about these statements, contact your manager.<br><br>  I have reviewed the ""COVID-19 Guidelines for Women's Services"" CBL content.<br> I understand that I am responsible for the information.<br> I understand that I should stop in the face of uncertainty and ask for clarification.<br> I know where and how to get my questions answered about this topic.",g168649,1,FALSE,0,COVID-19 GUIDELINES FOR WOMEN'S SERVICES
15691,258,SCORM-0000-68,g9947,g51257,0,"I acknowledge that I have read and understand the ""Network Security Policy"" in its entirety.",g168624,0,TRUE,1,NETWORK SECURITY POLICY
15691,258,SCORM-0000-68,g9947,g51257,1,"I acknowledge that I have read and understand the ""Network Security Policy"" in its entirety.",g168625,1,FALSE,0,NETWORK SECURITY POLICY
15690,253,SCORM-0000-63,g9946,g51256,0,"I acknowledge that I have read and understand the ""Laptop Computer and Portable Storage Policy"" in its entirety.",g168622,0,TRUE,1,LAPTOP COMPUTER AND PORTABLE STORAGE POLICY
15690,253,SCORM-0000-63,g9946,g51256,1,"I acknowledge that I have read and understand the ""Laptop Computer and Portable Storage Policy"" in its entirety.",g168623,1,FALSE,0,LAPTOP COMPUTER AND PORTABLE STORAGE POLICY
15689,245,SCORM-0000-55,g9945,g51255,0,"I acknowledge that I have read and understand the ""Internet Security Access and External Email Policy"" in its entirety.",g168620,0,TRUE,1,INTERNET SECURITY ACCESS AND EXTERNAL EMAIL POLICY
15689,245,SCORM-0000-55,g9945,g51255,1,"I acknowledge that I have read and understand the ""Internet Security Access and External Email Policy"" in its entirety.",g168621,1,FALSE,0,INTERNET SECURITY ACCESS AND EXTERNAL EMAIL POLICY
15687,99,SCORM-0000-181,g9943,g51253,0,"I acknowledge that I have read and understand the ""Temporary Telecommuting Guidelines"" in its entirety.",g168616,0,TRUE,1,TEMPORARY TELECOMMUTING GUIDELINES
15687,99,SCORM-0000-181,g9943,g51253,1,"I acknowledge that I have read and understand the ""Temporary Telecommuting Guidelines"" in its entirety.",g168617,1,FALSE,0,TEMPORARY TELECOMMUTING GUIDELINES
15646,9378,Elearning-0000-620,g9904,g51041,0,"Drug withdrawal is a process, with symptoms that are expected to be temporary. It is NOT a birth defect.",g167818,0,TRUE,1,FCC RESIDENCY NAS FY2020
15646,9378,Elearning-0000-620,g9904,g51041,1,"Drug withdrawal is a process, with symptoms that are expected to be temporary. It is NOT a birth defect.",g167819,1,FALSE,0,FCC RESIDENCY NAS FY2020
15646,9378,Elearning-0000-620,g9904,g51042,0,Clinical features of NAS neurological excitability include which of the following:,g167820,0,Tremors,0,FCC RESIDENCY NAS FY2020
15646,9378,Elearning-0000-620,g9904,g51042,1,Clinical features of NAS neurological excitability include which of the following:,g167821,1,Irritability,0,FCC RESIDENCY NAS FY2020
15646,9378,Elearning-0000-620,g9904,g51042,2,Clinical features of NAS neurological excitability include which of the following:,g167822,2,Frequent yawning,0,FCC RESIDENCY NAS FY2020
15646,9378,Elearning-0000-620,g9904,g51042,3,Clinical features of NAS neurological excitability include which of the following:,g167823,3,All of the above,1,FCC RESIDENCY NAS FY2020
15646,9378,Elearning-0000-620,g9904,g51043,0,Which of the following is the gold standard test for drug screening in the neonate?,g167824,0,Urine collected soon after birth,0,FCC RESIDENCY NAS FY2020
15646,9378,Elearning-0000-620,g9904,g51043,1,Which of the following is the gold standard test for drug screening in the neonate?,g167825,1,Meconium,1,FCC RESIDENCY NAS FY2020
15646,9378,Elearning-0000-620,g9904,g51043,2,Which of the following is the gold standard test for drug screening in the neonate?,g167826,2,Umbilical cord,0,FCC RESIDENCY NAS FY2020
15646,9378,Elearning-0000-620,g9904,g51043,3,Which of the following is the gold standard test for drug screening in the neonate?,g167827,3,All of the above,0,FCC RESIDENCY NAS FY2020
15646,9378,Elearning-0000-620,g9904,g51044,0,You discover that a mother used Percocet 5mg daily throughout her pregnancy for chronic back pain. What is the appropriate nursing action?,g167828,0,Nothing since it is a prescribed medication.,0,FCC RESIDENCY NAS FY2020
15646,9378,Elearning-0000-620,g9904,g51044,1,You discover that a mother used Percocet 5mg daily throughout her pregnancy for chronic back pain. What is the appropriate nursing action?,g167829,1,Notify pediatrician and begin NAS scoring every 4 hours.,1,FCC RESIDENCY NAS FY2020
15646,9378,Elearning-0000-620,g9904,g51044,2,You discover that a mother used Percocet 5mg daily throughout her pregnancy for chronic back pain. What is the appropriate nursing action?,g167830,2,Instruct the mother to not breastfeed.,0,FCC RESIDENCY NAS FY2020
15646,9378,Elearning-0000-620,g9904,g51044,3,You discover that a mother used Percocet 5mg daily throughout her pregnancy for chronic back pain. What is the appropriate nursing action?,g167831,3,All of the above,0,FCC RESIDENCY NAS FY2020
15642,9381,Elearning-0000-623,g9900,g51012,0,Which of the following BP values is considered hypertension?,g167704,0,145/85,0,FCC RESIDENCY HYPERTENSION IN PREGNANCY FY2020
15642,9381,Elearning-0000-623,g9900,g51012,1,Which of the following BP values is considered hypertension?,g167705,1,136/92,0,FCC RESIDENCY HYPERTENSION IN PREGNANCY FY2020
15642,9381,Elearning-0000-623,g9900,g51012,2,Which of the following BP values is considered hypertension?,g167706,2,166/95,0,FCC RESIDENCY HYPERTENSION IN PREGNANCY FY2020
15642,9381,Elearning-0000-623,g9900,g51012,3,Which of the following BP values is considered hypertension?,g167707,3,All of the above,1,FCC RESIDENCY HYPERTENSION IN PREGNANCY FY2020
15642,9381,Elearning-0000-623,g9900,g51013,0,According to NEWT when should the provider be notified for new onset elevated BP (not hypertensive emergency)?,g167708,0,One occasion of elevated blood pressure,0,FCC RESIDENCY HYPERTENSION IN PREGNANCY FY2020
15642,9381,Elearning-0000-623,g9900,g51013,1,According to NEWT when should the provider be notified for new onset elevated BP (not hypertensive emergency)?,g167709,1,2 consecutive occasions of elevated blood pressure,0,FCC RESIDENCY HYPERTENSION IN PREGNANCY FY2020
15642,9381,Elearning-0000-623,g9900,g51013,2,According to NEWT when should the provider be notified for new onset elevated BP (not hypertensive emergency)?,g167710,2,2 separate occasions of elevated blood pressure within 4 hours,1,FCC RESIDENCY HYPERTENSION IN PREGNANCY FY2020
15642,9381,Elearning-0000-623,g9900,g51013,3,According to NEWT when should the provider be notified for new onset elevated BP (not hypertensive emergency)?,g167711,3,A minimum of 3 elevated blood pressure occasions and evidence of organ involvement,0,FCC RESIDENCY HYPERTENSION IN PREGNANCY FY2020
15642,9381,Elearning-0000-623,g9900,g51014,0,What does HELLP stand for?,g167712,0,"Hemolysis, Elevated Liver Enzymes, Low Platelets",1,FCC RESIDENCY HYPERTENSION IN PREGNANCY FY2020
15642,9381,Elearning-0000-623,g9900,g51014,1,What does HELLP stand for?,g167713,1,"Hemoglobin, Eosinophils, Lung sounds, Liver enzymes, Proteinuria",0,FCC RESIDENCY HYPERTENSION IN PREGNANCY FY2020
15642,9381,Elearning-0000-623,g9900,g51014,2,What does HELLP stand for?,g167714,2,"Hematocrit, Elevated BP, Low Liver Enzymes, Platelets",0,FCC RESIDENCY HYPERTENSION IN PREGNANCY FY2020
15642,9381,Elearning-0000-623,g9900,g51014,3,What does HELLP stand for?,g167715,3,"Headache, Elevated BP, Liver Enzymes, Low Platelets",0,FCC RESIDENCY HYPERTENSION IN PREGNANCY FY2020
15642,9381,Elearning-0000-623,g9900,g51015,0,How is Acute Hypertensive Emergency defined?,g167716,0,BP greater than or equal to 185/110,0,FCC RESIDENCY HYPERTENSION IN PREGNANCY FY2020
15642,9381,Elearning-0000-623,g9900,g51015,1,How is Acute Hypertensive Emergency defined?,g167717,1,Systolic BP greater than or equal to 140 or Diastolic BP greater than or equal to 90,0,FCC RESIDENCY HYPERTENSION IN PREGNANCY FY2020
15642,9381,Elearning-0000-623,g9900,g51015,2,How is Acute Hypertensive Emergency defined?,g167718,2,Systolic BP greater than or equal to 160 or Diastolic BP greater than or equal to 110,0,FCC RESIDENCY HYPERTENSION IN PREGNANCY FY2020
15642,9381,Elearning-0000-623,g9900,g51015,3,How is Acute Hypertensive Emergency defined?,g167719,3,"Systolic BP greater than or equal to 160 or Diastolic BP greater than or equal to 110, sustained for 15 minutes",1,FCC RESIDENCY HYPERTENSION IN PREGNANCY FY2020
15642,9381,Elearning-0000-623,g9900,g51016,0,What is the best way to predict that your patient will develop eclampsia?,g167720,0,There is no way to predict who will develop eclampsia,1,FCC RESIDENCY HYPERTENSION IN PREGNANCY FY2020
15642,9381,Elearning-0000-623,g9900,g51016,1,What is the best way to predict that your patient will develop eclampsia?,g167721,1,Patients presenting with headache and visual disturbances,0,FCC RESIDENCY HYPERTENSION IN PREGNANCY FY2020
15642,9381,Elearning-0000-623,g9900,g51016,2,What is the best way to predict that your patient will develop eclampsia?,g167722,2,Patients whose BP is greater than 160/110,0,FCC RESIDENCY HYPERTENSION IN PREGNANCY FY2020
15642,9381,Elearning-0000-623,g9900,g51016,3,What is the best way to predict that your patient will develop eclampsia?,g167723,3,Patient whose BP is greater than 200/100,0,FCC RESIDENCY HYPERTENSION IN PREGNANCY FY2020
15641,9376,Elearning-0000-619,g9899,g51006,0,What assessments are performed if the newborn is exhibiting signs of respiratory distress?,g167686,0,"Respiratory rate, pulse oximetry, breath sounds, work of breathing, and color.",1,FCC RESIDENCY NEWBORN EMERGENCIES FY2020
15641,9376,Elearning-0000-619,g9899,g51006,1,What assessments are performed if the newborn is exhibiting signs of respiratory distress?,g167687,1,"Heart rate, blood sugar, temperature, and capillary refill.",0,FCC RESIDENCY NEWBORN EMERGENCIES FY2020
15641,9376,Elearning-0000-619,g9899,g51006,2,What assessments are performed if the newborn is exhibiting signs of respiratory distress?,g167688,2,"Weight, feeding status, amount of time in between feedings, and regurgitations of feedings.",0,FCC RESIDENCY NEWBORN EMERGENCIES FY2020
15641,9376,Elearning-0000-619,g9899,g51006,3,What assessments are performed if the newborn is exhibiting signs of respiratory distress?,g167689,3,"Temperature, sweating, maternal labs, method of delivery.",0,FCC RESIDENCY NEWBORN EMERGENCIES FY2020
15641,9376,Elearning-0000-619,g9899,g51007,0,Pallor is more concerning than cyanosis in an infant.,g167690,0,TRUE,1,FCC RESIDENCY NEWBORN EMERGENCIES FY2020
15641,9376,Elearning-0000-619,g9899,g51007,1,Pallor is more concerning than cyanosis in an infant.,g167691,1,FALSE,0,FCC RESIDENCY NEWBORN EMERGENCIES FY2020
15641,9376,Elearning-0000-619,g9899,g51008,0,How do we call a code for a baby that is in distress?,g167692,0,Dial 8911.,0,FCC RESIDENCY NEWBORN EMERGENCIES FY2020
15641,9376,Elearning-0000-619,g9899,g51008,1,How do we call a code for a baby that is in distress?,g167693,1,Call 911.,0,FCC RESIDENCY NEWBORN EMERGENCIES FY2020
15641,9376,Elearning-0000-619,g9899,g51008,2,How do we call a code for a baby that is in distress?,g167694,2,Obtain help from your supervisor only.,0,FCC RESIDENCY NEWBORN EMERGENCIES FY2020
15641,9376,Elearning-0000-619,g9899,g51008,3,How do we call a code for a baby that is in distress?,g167695,3,Call the Resus team by the white phone or dial 7323.,1,FCC RESIDENCY NEWBORN EMERGENCIES FY2020
15641,9376,Elearning-0000-619,g9899,g51009,0,One way to determine if the baby is seizing vs. jitteriness is to place a hand on the affected area. If the movement stops it does not indicate a seizure.,g167696,0,TRUE,1,FCC RESIDENCY NEWBORN EMERGENCIES FY2020
15641,9376,Elearning-0000-619,g9899,g51009,1,One way to determine if the baby is seizing vs. jitteriness is to place a hand on the affected area. If the movement stops it does not indicate a seizure.,g167697,1,FALSE,0,FCC RESIDENCY NEWBORN EMERGENCIES FY2020
15641,9376,Elearning-0000-619,g9899,g51010,0,"If a baby is dropped, or their head is hit on an object, it needs to be reported immediately for further evaluation to ensure no harm has come to the baby.",g167698,0,TRUE,1,FCC RESIDENCY NEWBORN EMERGENCIES FY2020
15641,9376,Elearning-0000-619,g9899,g51010,1,"If a baby is dropped, or their head is hit on an object, it needs to be reported immediately for further evaluation to ensure no harm has come to the baby.",g167699,1,FALSE,0,FCC RESIDENCY NEWBORN EMERGENCIES FY2020
15641,9376,Elearning-0000-619,g9899,g51011,0,A mother falls asleep with her baby and accidently drops the baby onto the floor. She is too embarrassed to tell and does not inform the staff until many hours later. The newborn is transferred to special care nursery for observation and further testing. How will you discuss this matter with the parents?,g167700,0,"Educate the parents on the process that is going to take place with the baby. The location of the baby, and the contact information on how to reach the area that the baby is located.",1,FCC RESIDENCY NEWBORN EMERGENCIES FY2020
15641,9376,Elearning-0000-619,g9899,g51011,1,A mother falls asleep with her baby and accidently drops the baby onto the floor. She is too embarrassed to tell and does not inform the staff until many hours later. The newborn is transferred to special care nursery for observation and further testing. How will you discuss this matter with the parents?,g167701,1,Place blame on the parents for not telling staff earlier.,0,FCC RESIDENCY NEWBORN EMERGENCIES FY2020
15641,9376,Elearning-0000-619,g9899,g51011,2,A mother falls asleep with her baby and accidently drops the baby onto the floor. She is too embarrassed to tell and does not inform the staff until many hours later. The newborn is transferred to special care nursery for observation and further testing. How will you discuss this matter with the parents?,g167702,2,Tell the parents that only Special Care nursery staff has the information they need and will be in touch with them when they figure out what is wrong with the baby.,0,FCC RESIDENCY NEWBORN EMERGENCIES FY2020
15641,9376,Elearning-0000-619,g9899,g51011,3,A mother falls asleep with her baby and accidently drops the baby onto the floor. She is too embarrassed to tell and does not inform the staff until many hours later. The newborn is transferred to special care nursery for observation and further testing. How will you discuss this matter with the parents?,g167703,3,Transfer the baby and do not discuss anything with the parents. ItΓÇÖs not your place.,0,FCC RESIDENCY NEWBORN EMERGENCIES FY2020
15611,9409,Elearning-0000-649,g9885,g50914,0,A patient who delivered a baby a month ago is no longer considered an obstetric patient?,g167338,0,TRUE,0,ED OBSTETRICAL HEMORRHAGE AND HYPERTENSION
